"","Element ID","/Layer_1/Native&Riparian Veg. Actual ET (-)(AF/year)"
"285",285,128.231721740463
"286",286,144.642963478165
"287",287,263.717762593619
"288",288,103.210084280344
"289",289,44.4957622697267
"290",290,55.6856959964578
"291",291,54.083321817637
"292",292,113.803352888309
"293",293,162.339547176098
"294",294,237.063048653502
"295",295,382.988125678157
"296",296,357.213048395711
"297",297,435.008489965741
"298",298,493.690470670762
"299",299,414.020210192394
"300",300,371.597023132171
"301",301,413.320316483027
"302",302,85.2966099390701
"303",303,143.385049539942
"304",304,154.227363588299
"305",305,115.817253684621
"306",306,12.660948471428
"307",307,161.767199025245
"308",308,220.01524768565
"309",309,118.377685064577
"310",310,320.964336831598
"311",311,220.712033122527
"312",312,174.170854089574
"313",313,278.950554367223
"314",314,214.376183051607
"315",315,95.2798580917937
"316",316,62.6926708177563
"317",317,184.581203187917
"318",318,158.465172940678
"319",319,302.073275476393
"320",320,167.098992907023
"321",321,373.413375038799
"322",322,317.769306533329
"323",323,205.719467170398
"324",324,0
"325",325,0
"326",326,72.2714603198605
"327",327,16.1616390449187
"328",328,0
"329",329,145.155190535584
"330",330,89.4549823681171
"331",331,72.0836890939684
"332",332,25.7717553721056
"333",333,428.89651893157
"334",334,78.4149252557732
"335",335,77.1556479047325
"336",336,15.8900321643619
"337",337,146.695031213711
"338",338,161.660124150966
"339",339,272.209059006229
"340",340,352.856337744721
"341",341,422.712187070815
"342",342,428.403180172941
"343",343,466.691312787068
"344",344,327.37954838398
"345",345,153.236251446482
"346",346,130.591002026821
"347",347,163.369448667457
"348",348,177.401147915413
"349",349,0
"350",350,0
"351",351,0
"352",352,62.8514460204673
"353",353,166.06984037581
"354",354,277.650406380202
"355",355,243.7042990253
"356",356,231.523439800077
"357",357,166.109997980958
"358",358,387.228169687979
"359",359,137.177552828686
"360",360,105.509396231413
"361",361,85.4591137676977
"362",362,95.9617945913049
"363",363,8.11231825540537
"364",364,258.077911570694
"365",365,285.556245809848
"366",366,0
"367",367,0
"368",368,0
"369",369,0
"370",370,0
"371",371,0
"372",372,123.982554196127
"373",373,261.423935050253
"374",374,171.881551756733
"375",375,102.568263656269
"376",376,42.7838128017629
"377",377,184.421219128458
"378",378,162.673748064361
"379",379,170.970060814861
"380",380,410.144202477453
"381",381,56.6410899311311
"382",382,7.94997438580261
"383",383,18.2567168680448
"384",384,216.523779013751
"385",385,231.151214052346
"386",386,279.06787486564
"387",387,141.897696664487
"388",388,309.696324211688
"389",389,421.331478156622
"390",390,381.879664109539
"391",391,96.7986889332004
"392",392,82.1050868373623
"393",393,130.509266113623
"394",394,45.6730224220708
"395",395,243.044564116004
"396",396,249.365781641682
"397",397,231.112397201917
"398",398,0
"399",399,425.291498041119
"400",400,432.31667994851
"401",401,98.5590163657003
"402",402,29.0535315314598
"403",403,101.816497498245
"404",404,0
"405",405,0
"406",406,374.755011177817
"407",407,217.511531130259
"408",408,151.216116326642
"409",409,191.905920730179
"410",410,0
"411",411,0
"412",412,350.681554141345
"413",413,376.74633297008
"414",414,308.856040070644
"415",415,260.165718270593
"416",416,381.51828444588
"417",417,0
"418",418,0
"419",419,0
"420",420,0
"421",421,0
"422",422,29.282223405501
"423",423,0.669961793643689
"424",424,260.507927687618
"425",425,32.5675604203546
"426",426,5.6991542031757
"427",427,226.459697563134
"428",428,140.2582467326
"429",429,130.634511687678
"430",430,120.359856346295
"431",431,89.0752869864859
"432",432,235.893875287313
"433",433,316.799637701351
"434",434,147.234211589426
"435",435,198.7004643537
"436",436,136.657770077574
"437",437,32.7119565131426
"438",438,73.7856381510923
"439",439,72.1003211013505
"440",440,31.8246262366442
"441",441,76.2673350351562
"442",442,189.686316012149
"443",443,273.767432769123
"444",444,573.158724738168
"445",445,167.602393963811
"446",446,272.803513317301
"447",447,0
"448",448,412.541464598553
"449",449,496.132371864302
"450",450,579.395483798328
"451",451,581.0977559726
"452",452,652.015501219491
"453",453,45.8317338903837
"454",454,106.438163749174
"455",455,614.387051466003
"456",456,405.625834782967
"457",457,0
"458",458,0
"459",459,321.982994356835
"460",460,406.353881878269
"461",461,438.503976515671
"462",462,306.661096777012
"463",463,357.103200755897
"464",464,322.683355584922
"465",465,384.659029430495
"466",466,0
"467",467,0
"468",468,0
"469",469,0
"470",470,44.8352501097415
"471",471,39.912807493931
"472",472,46.6561393215532
"473",473,42.1531168068238
"474",474,0
"475",475,113.199558533178
"476",476,311.400070438392
"477",477,105.622413302673
"478",478,162.437360176508
"479",479,176.77508347432
"480",480,157.310966199261
"481",481,118.919817599515
"482",482,137.277963044007
"483",483,135.650189612153
"484",484,45.6546743176875
"485",485,89.3461501082916
"486",486,26.9149644922824
"487",487,60.2405971082659
"488",488,81.950443868754
"489",489,43.202791513461
"490",490,31.5006869634972
"491",491,53.493919515063
"492",492,22.1045452336897
"493",493,156.499750049627
"494",494,156.371560641633
"495",495,160.509115459217
"496",496,286.763287827887
"497",497,313.299912766444
"498",498,364.622520357216
"499",499,573.146256948485
"500",500,468.414106074416
"501",501,452.862287021129
"502",502,465.082837635362
"503",503,582.638507879929
"504",504,507.511030856656
"505",505,456.98799437577
"506",506,554.858380957641
"507",507,630.418497157504
"508",508,287.524241976998
"509",509,551.769447543046
"510",510,194.480884507745
"511",511,361.822601934774
"512",512,381.475789631199
"513",513,433.51085345076
"514",514,571.719290974778
"515",515,412.291700722988
"516",516,426.994534575964
"517",517,581.532836845052
"518",518,440.693633380773
"519",519,0
"520",520,379.996257457326
"521",521,10.0165126070806
"522",522,14.2589379847885
"523",523,62.884040428819
"524",524,48.9981999492181
"525",525,33.7168108884634
"526",526,135.78021061624
"527",527,319.377045496104
"528",528,291.69479848714
"529",529,23.4960672100801
"530",530,137.278671791743
"531",531,210.142951260053
"532",532,163.020042801554
"533",533,197.718301243805
"534",534,122.682245208139
"535",535,128.870711227281
"536",536,92.3951596323742
"537",537,189.799446218722
"538",538,127.215620075227
"539",539,41.5471394889149
"540",540,44.474572189055
"541",541,168.361941205628
"542",542,145.946216253435
"543",543,52.0282138415543
"544",544,195.373692243942
"545",545,18.9630143666571
"546",546,36.4263576090919
"547",547,166.748551226255
"548",548,238.299555902901
"549",549,346.106565786933
"550",550,164.817773014327
"551",551,593.928526450483
"552",552,565.768280559177
"553",553,205.824826437182
"554",554,342.85095206992
"555",555,292.499136976104
"556",556,187.206527082684
"557",557,330.991362224436
"558",558,328.666228253124
"559",559,209.329296686116
"560",560,500.449159111695
"561",561,473.053534673497
"562",562,444.580422152411
"563",563,510.262567318285
"564",564,355.820580730204
"565",565,527.430660139654
"566",566,440.050856048091
"567",567,513.68716235281
"568",568,508.20427499382
"569",569,611.78330538436
"570",570,210.899538461909
"571",571,389.054294290423
"572",572,545.792683161882
"573",573,416.080855059688
"574",574,514.830755260123
"575",575,595.496936994312
"576",576,603.545043428364
"577",577,404.548852791914
"578",578,69.7020443208015
"579",579,61.9252042351413
"580",580,58.6169495474352
"581",581,34.3757125984569
"582",582,57.9040469497751
"583",583,26.4448077970793
"584",584,1.45357124803033
"585",585,27.7364463782403
"586",586,150.545304787041
"587",587,260.519953184131
"588",588,265.867499321278
"589",589,271.204105679842
"590",590,221.070629518982
"591",591,259.079274757845
"592",592,114.614403972284
"593",593,107.933235232922
"594",594,115.460766102733
"595",595,125.110830155567
"596",596,109.609775694035
"597",597,84.8048337197905
"598",598,11.4636246025419
"599",599,112.356175809431
"600",600,98.1677005233783
"601",601,25.5161909763987
"602",602,10.7239542889155
"603",603,21.2571342687825
"604",604,20.0371447476283
"605",605,27.7733031396164
"606",606,22.4047539294258
"607",607,244.886707141866
"608",608,135.106806845519
"609",609,440.760291858415
"610",610,515.476416061136
"611",611,772.497143573007
"612",612,419.689938659652
"613",613,739.770825908086
"614",614,454.091143917742
"615",615,168.731216089063
"616",616,43.3585722511873
"617",617,73.5497820369992
"618",618,47.1241811172614
"619",619,38.0762295521172
"620",620,124.777374601397
"621",621,289.576991059164
"622",622,297.368472845535
"623",623,316.218865792033
"624",624,366.688090245665
"625",625,405.930002619328
"626",626,313.212720076132
"627",627,469.403060097876
"628",628,376.595816770247
"629",629,92.618115837585
"630",630,341.261090958251
"631",631,422.389368923714
"632",632,593.917667831702
"633",633,533.458355190247
"634",634,470.075615177827
"635",635,441.349259586763
"636",636,401.906183162233
"637",637,559.90117133631
"638",638,467.91188430811
"639",639,0
"640",640,405.72235062179
"641",641,0
"642",642,427.108197464395
"643",643,208.002132772368
"644",644,70.1946342088109
"645",645,370.718119001721
"646",646,63.3159719512418
"647",647,59.3109384194645
"648",648,3.1994641435029
"649",649,21.277893877222
"650",650,0
"651",651,149.868817685696
"652",652,35.3547662652307
"653",653,131.576071154044
"654",654,149.109439961142
"655",655,156.46441816937
"656",656,109.099845358633
"657",657,247.11627227301
"658",658,95.2303583510768
"659",659,153.839966609415
"660",660,91.2617244302364
"661",661,109.043190408486
"662",662,56.6715276274526
"663",663,191.136090136545
"664",664,47.0743494079702
"665",665,15.0381098491204
"666",666,71.1156488746239
"667",667,30.4611416866048
"668",668,67.9001481519975
"669",669,81.5270464642717
"670",670,82.8432043237999
"671",671,27.412157909138
"672",672,141.834179025115
"673",673,109.626642020364
"674",674,59.7438695992068
"675",675,13.1229293525003
"676",676,21.6203741985047
"677",677,37.8597697311821
"678",678,271.659222010832
"679",679,589.136038315462
"680",680,422.088962412874
"681",681,49.3202817158067
"682",682,79.7389305098964
"683",683,93.1429213368075
"684",684,129.007460495701
"685",685,76.8795445033993
"686",686,158.166218704567
"687",687,203.643289840521
"688",688,321.180038098022
"689",689,276.470226927372
"690",690,245.804961154668
"691",691,149.277201517483
"692",692,57.3736182667465
"693",693,224.762994818906
"694",694,280.481270304185
"695",695,162.720382281013
"696",696,197.495554057279
"697",697,66.3811345830108
"698",698,149.717008350566
"699",699,196.966355389301
"700",700,215.999359665451
"701",701,296.576601184081
"702",702,415.215069817708
"703",703,346.216346884873
"704",704,43.5569789541744
"705",705,478.886101025984
"706",706,0
"707",707,0
"708",708,264.944845384688
"709",709,89.0953256586204
"710",710,176.503902949745
"711",711,288.760782886547
"712",712,140.881468790407
"713",713,118.479342415077
"714",714,0
"715",715,70.8122342505186
"716",716,372.774432932546
"717",717,176.50039607737
"718",718,31.9346675605999
"719",719,12.6388765664724
"720",720,60.0556887922538
"721",721,49.3004701587805
"722",722,42.9706074775505
"723",723,37.1819157448827
"724",724,527.289640530194
"725",725,292.580959466237
"726",726,259.809971071218
"727",727,47.2070073775932
"728",728,98.0380728179783
"729",729,98.36303443664
"730",730,170.11815365245
"731",731,139.223111436618
"732",732,83.7973001412575
"733",733,50.7764188511334
"734",734,267.067095700597
"735",735,134.87371429366
"736",736,26.1448310027058
"737",737,36.8660691291609
"738",738,26.6804363413862
"739",739,136.860049201522
"740",740,175.264876315845
"741",741,163.328358675024
"742",742,204.13787753399
"743",743,128.904233920466
"744",744,119.667081161143
"745",745,55.1032051317941
"746",746,206.401303147333
"747",747,85.6982178024283
"748",748,40.4173549803954
"749",749,62.4915612304152
"750",750,105.503859706724
"751",751,61.6238034160084
"752",752,141.096206585664
"753",753,77.7887576576597
"754",754,175.166866496844
"755",755,157.634127169046
"756",756,317.701099382933
"757",757,382.812615802624
"758",758,143.192693774447
"759",759,324.854685536893
"760",760,180.388532666806
"761",761,301.140673483712
"762",762,371.172942323177
"763",763,337.447272697029
"764",764,282.95553859584
"765",765,149.48361405852
"766",766,115.386513231764
"767",767,181.309468368317
"768",768,199.195825159567
"769",769,285.747744540981
"770",770,189.975396693428
"771",771,167.215340292512
"772",772,151.400881534002
"773",773,325.673259314718
"774",774,202.303412499564
"775",775,204.174822511601
"776",776,127.161029645203
"777",777,2.67287868074396
"778",778,377.072799858516
"779",779,114.005475345843
"780",780,80.3356726156454
"781",781,106.932399472239
"782",782,207.113470793604
"783",783,323.830457800097
"784",784,267.574000995816
"785",785,457.418154230026
"786",786,181.915955582906
"787",787,426.82001839746
"788",788,176.907331551194
"789",789,147.914303786522
"790",790,466.259509818135
"791",791,343.38869643678
"792",792,510.469834059171
"793",793,390.970341232094
"794",794,737.813350812693
"795",795,33.4322994597819
"796",796,459.215364990595
"797",797,0.474475704453849
"798",798,0
"799",799,231.891586082722
"800",800,161.885355108951
"801",801,181.054008409825
"802",802,68.3958608338158
"803",803,93.977721777879
"804",804,91.9584714033779
"805",805,95.1440525603884
"806",806,193.44433124906
"807",807,30.2050652835446
"808",808,26.4511404874912
"809",809,91.9059953500562
"810",810,88.4450488913584
"811",811,180.134560719181
"812",812,209.330894846775
"813",813,172.571287459706
"814",814,195.227208965598
"815",815,160.33950971346
"816",816,186.178896476828
"817",817,215.653386409936
"818",818,240.814525951758
"819",819,265.087722208492
"820",820,181.409836700422
"821",821,99.4169940975096
"822",822,309.06103005464
"823",823,124.226174512818
"824",824,240.520932260643
"825",825,108.538708919744
"826",826,189.477264220937
"827",827,239.699749568696
"828",828,374.297178699654
"829",829,367.448767574296
"830",830,585.659795180691
"831",831,418.360999641718
"832",832,283.609471643087
"833",833,100.291892176534
"834",834,356.04881176553
"835",835,413.069074155039
"836",836,140.319082118808
"837",837,285.48534981208
"838",838,246.288829539753
"839",839,288.886884997348
"840",840,274.893240745398
"841",841,260.433046366943
"842",842,261.006672905274
"843",843,122.781320221168
"844",844,435.925168137786
"845",845,235.952552782223
"846",846,315.873195037258
"847",847,304.181837908388
"848",848,177.51656919265
"849",849,148.818039928175
"850",850,40.778238900336
"851",851,56.9586059379762
"852",852,220.257090304007
"853",853,212.419155059284
"854",854,60.5974298115692
"855",855,31.2045821233738
"856",856,9.70675674513332
"857",857,10.6825005830123
"858",858,357.347173216714
"859",859,5.58755040110969
"860",860,8.95719140365334
"861",861,308.13722875494
"862",862,90.5688887962334
"863",863,4.82863341493869
"864",864,53.6260202358937
"865",865,16.9732952695007
"866",866,15.6318057185541
"867",867,95.8178682991436
"868",868,457.184733288224
"869",869,185.628825080356
"870",870,583.893258237765
"871",871,510.325821912088
"872",872,386.718016562893
"873",873,393.947135911174
"874",874,395.984999097152
"875",875,122.450536437085
"876",876,168.36674572559
"877",877,32.9611376562232
"878",878,174.653292922207
"879",879,121.964938814289
"880",880,99.3474252857568
"881",881,167.609267376322
"882",882,203.120861012198
"883",883,219.136449337653
"884",884,266.740792556555
"885",885,336.058521263258
"886",886,308.526509205092
"887",887,281.470846938303
"888",888,290.120125943896
"889",889,88.8704534504671
"890",890,463.932073449771
"891",891,326.929430422163
"892",892,157.363819557346
"893",893,109.86074337823
"894",894,149.54796550927
"895",895,72.4484566053141
"896",896,351.563699740806
"897",897,506.638780830508
"898",898,464.912032024699
"899",899,342.626513692671
"900",900,183.983653659808
"901",901,557.603187198234
"902",902,238.970596573949
"903",903,363.170423884941
"904",904,359.790705090986
"905",905,336.907295647825
"906",906,235.636635720306
"907",907,225.455950451261
"908",908,250.273656248476
"909",909,198.963323706414
"910",910,150.336871099245
"911",911,325.964167404468
"912",912,139.411141484824
"913",913,348.834971961749
"914",914,215.599538343883
"915",915,278.590169219107
"916",916,96.8951581566633
"917",917,26.3086452726139
"918",918,14.6344312191158
"919",919,224.479961206973
"920",920,108.576823584636
"921",921,236.389756985744
"922",922,155.266688496473
"923",923,73.6115922400811
"924",924,222.359430234131
"925",925,117.098366213011
"926",926,108.523935164287
"927",927,14.2772165665882
"928",928,115.019094636391
"929",929,52.1409081507173
"930",930,53.2446292313876
"931",931,9.92722935125239
"932",932,36.1354117151826
"933",933,36.3510516894986
"934",934,4.06628165392876
"935",935,36.9860666280886
"936",936,19.1174965090958
"937",937,27.2830921798309
"938",938,200.338945605043
"939",939,39.5694462213138
"940",940,49.7314941476361
"941",941,86.4870768895203
"942",942,128.599650167361
"943",943,89.6751929109141
"944",944,483.982762457853
"945",945,203.293063422284
"946",946,83.1284671716911
"947",947,135.923964262367
"948",948,38.7943888307406
"949",949,91.5948331199
"950",950,47.6366055884407
"951",951,165.020854726
"952",952,198.016571846476
"953",953,331.074710039173
"954",954,380.012615423087
"955",955,419.090076658887
"956",956,142.798708677711
"957",957,383.494786222476
"958",958,344.350654313793
"959",959,181.500857689606
"960",960,506.964710084824
"961",961,259.826562167092
"962",962,695.881971291841
"963",963,1058.11281236883
"964",964,244.276114668334
"965",965,526.051683609571
"966",966,560.990243055545
"967",967,498.444541979571
"968",968,176.024460685946
"969",969,403.154120827497
"970",970,403.971685491532
"971",971,347.406016385827
"972",972,92.5043079832096
"973",973,14.2922679531606
"974",974,64.1116203419449
"975",975,330.064751143567
"976",976,213.390170532974
"977",977,321.72306636976
"978",978,88.5726137640672
"979",979,192.261990855637
"980",980,190.778126761978
"981",981,208.801767145394
"982",982,101.807429617038
"983",983,11.4111405493446
"984",984,67.693635497836
"985",985,82.0558407026936
"986",986,185.181029768217
"987",987,115.215072902947
"988",988,57.0937508069307
"989",989,44.7443694183757
"990",990,59.4308089696768
"991",991,484.573238297197
"992",992,306.546237266179
"993",993,97.9112278575996
"994",994,81.3557695545322
"995",995,173.525519961108
"996",996,0
"997",997,0
"998",998,138.247440142228
"999",999,67.1471551958287
"1000",1000,31.6529329453708
"1001",1001,56.8739501151263
"1002",1002,366.583374033542
"1003",1003,155.960753633192
"1004",1004,176.437229982502
"1005",1005,45.5568201295792
"1006",1006,58.4898031780946
"1007",1007,100.839450557681
"1008",1008,75.0189256771619
"1009",1009,94.094728405472
"1010",1010,55.2145581716775
"1011",1011,174.007166056594
"1012",1012,210.749476670908
"1013",1013,123.487216958059
"1014",1014,380.572671191086
"1015",1015,328.651296536706
"1016",1016,442.85584916235
"1017",1017,430.907322384693
"1018",1018,186.947866193986
"1019",1019,379.505281340898
"1020",1020,377.988307843632
"1021",1021,472.068526539185
"1022",1022,1082.3451479212
"1023",1023,1020.92051499323
"1024",1024,938.737368256434
"1025",1025,267.827052018223
"1026",1026,630.676886051352
"1027",1027,649.092357304508
"1028",1028,573.925016165728
"1029",1029,236.62833305175
"1030",1030,430.347363886947
"1031",1031,534.739597141888
"1032",1032,390.81165100436
"1033",1033,40.4619427094875
"1034",1034,234.460913323759
"1035",1035,205.075290150517
"1036",1036,138.31521110555
"1037",1037,370.017777350676
"1038",1038,265.544679991433
"1039",1039,293.306313822246
"1040",1040,345.062752320663
"1041",1041,78.5752610536525
"1042",1042,214.19686850617
"1043",1043,184.98735465413
"1044",1044,132.451615152572
"1045",1045,63.930119844159
"1046",1046,470.999935252934
"1047",1047,274.478191412141
"1048",1048,266.130947696717
"1049",1049,407.774038003376
"1050",1050,529.378478961497
"1051",1051,531.881556700022
"1052",1052,369.18981907263
"1053",1053,121.643693764281
"1054",1054,162.828717602813
"1055",1055,147.606956471015
"1056",1056,328.428066708904
"1057",1057,132.700255985331
"1058",1058,0
"1059",1059,0
"1060",1060,0
"1061",1061,0
"1062",1062,54.9966136621042
"1063",1063,256.411836164768
"1064",1064,31.2337791779859
"1065",1065,132.450810638002
"1066",1066,21.1027310179128
"1067",1067,155.496691266785
"1068",1068,189.53543438419
"1069",1069,122.453565155045
"1070",1070,117.265648320539
"1071",1071,131.083194573567
"1072",1072,277.697564790899
"1073",1073,263.54363175376
"1074",1074,142.779548646049
"1075",1075,202.134000982454
"1076",1076,229.351610936563
"1077",1077,366.076517525179
"1078",1078,393.56611226256
"1079",1079,317.767347854484
"1080",1080,233.901833112455
"1081",1081,155.585387721437
"1082",1082,136.570011293984
"1083",1083,71.2317931977034
"1084",1084,181.051736159154
"1085",1085,275.608217782562
"1086",1086,564.015682140332
"1087",1087,1166.99899338672
"1088",1088,1152.11521536063
"1089",1089,1015.74750709791
"1090",1090,415.814216737627
"1091",1091,853.631567789624
"1092",1092,744.829891209457
"1093",1093,709.002048714733
"1094",1094,555.556373925756
"1095",1095,598.949467538085
"1096",1096,627.661404815177
"1097",1097,194.517357813103
"1098",1098,154.632175761656
"1099",1099,213.030873291621
"1100",1100,86.4364484436832
"1101",1101,23.1912553794957
"1102",1102,58.2074314480959
"1103",1103,141.582372303133
"1104",1104,258.938874844761
"1105",1105,181.417580083046
"1106",1106,65.8706249068506
"1107",1107,76.2240639234105
"1108",1108,63.0641363790078
"1109",1109,55.6499106051148
"1110",1110,75.9055526122783
"1111",1111,222.658314946591
"1112",1112,401.97120404735
"1113",1113,460.027737165659
"1114",1114,374.805325691796
"1115",1115,443.288781689964
"1116",1116,202.279096267751
"1117",1117,626.989381669684
"1118",1118,610.967157021996
"1119",1119,643.331290867949
"1120",1120,541.989755443262
"1121",1121,401.640971275058
"1122",1122,344.866930719992
"1123",1123,289.019362199442
"1124",1124,285.30024111339
"1125",1125,121.168319857337
"1126",1126,0
"1127",1127,0
"1128",1128,0
"1129",1129,167.959104641954
"1130",1130,139.927908434394
"1131",1131,37.8212220584363
"1132",1132,211.871099016625
"1133",1133,210.837859190555
"1134",1134,138.611772764099
"1135",1135,97.1932110948874
"1136",1136,54.1613957449014
"1137",1137,110.026452742292
"1138",1138,86.0658755708171
"1139",1139,40.2682107612195
"1140",1140,197.940469521022
"1141",1141,185.492122884566
"1142",1142,121.12542887934
"1143",1143,125.169462331925
"1144",1144,298.96553536449
"1145",1145,201.952997715345
"1146",1146,211.337126967103
"1147",1147,325.286372309564
"1148",1148,268.782528999283
"1149",1149,205.36787514349
"1150",1150,115.6068865605
"1151",1151,105.617331523829
"1152",1152,48.9355855247419
"1153",1153,188.980736139689
