"","Element ID","/Layer_1/Non-ponded Ag. Infiltration (+)(AF/year)"
"3878",3878,359.860347252331
"3879",3879,1568.93484084249
"3880",3880,1491.79363192132
"3881",3881,1101.19834817288
"3882",3882,169.164260860602
"3883",3883,670.143224490148
"3884",3884,517.159804830922
"3885",3885,566.517089006305
"3886",3886,619.476869757464
"3887",3887,260.516245954475
"3888",3888,480.330346099949
"3889",3889,96.3964341144623
"3890",3890,864.615361806455
"3891",3891,0
"3892",3892,0
"3893",3893,667.964928994395
"3894",3894,0
"3895",3895,0
"3896",3896,0
"3897",3897,0
"3898",3898,557.741105857005
"3899",3899,1193.16865813892
"3900",3900,789.151059290872
"3901",3901,0
"3902",3902,0
"3903",3903,0
"3904",3904,429.760407897867
"3905",3905,788.522745416979
"3906",3906,798.696324167578
"3907",3907,943.478534732794
"3908",3908,524.352384788925
"3909",3909,810.656849276838
"3910",3910,272.728542775597
"3911",3911,775.476796570005
"3912",3912,483.969437660755
"3913",3913,0
"3914",3914,608.705567939355
"3915",3915,0
"3916",3916,0
"3917",3917,0
"3918",3918,0
"3919",3919,0
"3920",3920,0
"3921",3921,0
"3922",3922,0
"3923",3923,0
"3924",3924,0
"3925",3925,0
"3926",3926,0
"3927",3927,0
"3928",3928,0
"3929",3929,0
"3930",3930,89.7250641615464
"3931",3931,64.6347871312055
"3932",3932,263.836951795783
"3933",3933,1966.43753308619
"3934",3934,1795.75433809653
"3935",3935,1526.29331213604
"3936",3936,1605.81648961281
"3937",3937,513.091645967032
"3938",3938,1518.09583360027
"3939",3939,2356.25695545285
"3940",3940,927.674210519392
"3941",3941,2970.07398117497
"3942",3942,1399.18532462879
"3943",3943,953.531004270711
"3944",3944,2.91901444978225
"3945",3945,25.2468713801225
"3946",3946,15.5124469756363
"3947",3947,32.5928676627572
"3948",3948,408.677233033755
"3949",3949,227.507554814921
"3950",3950,5.88761110569144
"3951",3951,15.1101068488453
"3952",3952,44.84854961674
"3953",3953,21.0589017678899
"3954",3954,52.2624742849148
"3955",3955,464.481495938191
"3956",3956,1191.03443444181
"3957",3957,673.415898576698
"3958",3958,1074.60761139894
"3959",3959,502.24530608729
"3960",3960,465.840693604523
"3961",3961,128.009756927565
"3962",3962,622.018739241653
"3963",3963,242.494564193168
"3964",3964,194.40094363513
"3965",3965,117.801525070239
"3966",3966,88.5011388741471
"3967",3967,200.00669804426
"3968",3968,750.12320840036
"3969",3969,156.574098159567
"3970",3970,452.689070175318
"3971",3971,654.88817919209
"3972",3972,405.586646650064
"3973",3973,1145.89068406676
"3974",3974,574.560211942448
"3975",3975,1195.08885110661
"3976",3976,999.179061894995
"3977",3977,1167.67002378245
"3978",3978,727.455224464608
"3979",3979,0
"3980",3980,0
"3981",3981,0.535660287677424
"3982",3982,116.352341423443
"3983",3983,607.926098056055
"3984",3984,539.760231344977
"3985",3985,638.545213046119
"3986",3986,428.496651530936
"3987",3987,357.388052828989
"3988",3988,459.6927463106
"3989",3989,688.950368025182
"3990",3990,759.701627215139
"3991",3991,1714.32869789889
"3992",3992,1608.83134973424
"3993",3993,910.608708235244
"3994",3994,1610.13654968294
"3995",3995,593.117079241075
"3996",3996,0
"3997",3997,0
"3998",3998,0
"3999",3999,0
"4000",4000,0
"4001",4001,0
"4002",4002,0
"4003",4003,0
"4004",4004,0
"4005",4005,0
"4006",4006,0
"4007",4007,0
"4008",4008,0
"4009",4009,0
"4010",4010,0
"4011",4011,1956.59413662989
"4012",4012,2009.70566408635
"4013",4013,1603.64286548456
"4014",4014,1107.0649147316
"4015",4015,1499.38049808043
"4016",4016,1328.24689769065
"4017",4017,1337.65205359221
"4018",4018,660.244506863158
"4019",4019,2027.80523131349
"4020",4020,1294.23517720076
"4021",4021,2037.17896409779
"4022",4022,891.454105294829
"4023",4023,1475.64274989754
"4024",4024,715.370881504355
"4025",4025,462.835021285748
"4026",4026,9.91128189475161
"4027",4027,37.0384769746178
"4028",4028,26.4015213110843
"4029",4029,31.5598789358134
"4030",4030,10.0545557786959
"4031",4031,89.3739842441481
"4032",4032,166.349392774554
"4033",4033,26.7349396670977
"4034",4034,46.8620364031707
"4035",4035,2.90880687212402
"4036",4036,26.8282204415476
"4037",4037,167.194008893637
"4038",4038,547.937739465696
"4039",4039,1118.35446854256
"4040",4040,639.798370852952
"4041",4041,337.959837303261
"4042",4042,535.856084441036
"4043",4043,317.444571157353
"4044",4044,275.634583315269
"4045",4045,228.487338917243
"4046",4046,122.658326711485
"4047",4047,39.0424166864109
"4048",4048,127.419049530558
"4049",4049,22.6070595059374
"4050",4050,17.211009537116
"4051",4051,17.2540745923472
"4052",4052,9.87197797040854
"4053",4053,23.1030591936161
"4054",4054,242.103300219708
"4055",4055,304.026016468761
"4056",4056,546.771006480969
"4057",4057,722.568445268174
"4058",4058,961.33931205261
"4059",4059,1096.32648468689
"4060",4060,971.75494652644
"4061",4061,908.518325662854
"4062",4062,467.382093298554
"4063",4063,370.931173135348
"4064",4064,0
"4065",4065,173.188589183733
"4066",4066,230.207682158741
"4067",4067,172.573403671787
"4068",4068,305.006423678601
"4069",4069,487.310425500863
"4070",4070,131.963269558478
"4071",4071,435.995110196535
"4072",4072,524.917359810704
"4073",4073,1365.85392595679
"4074",4074,806.643174428341
"4075",4075,903.009395340831
"4076",4076,1051.81940645495
"4077",4077,1489.11397411831
"4078",4078,1143.44509533995
"4079",4079,881.042015868181
"4080",4080,1127.83115970178
"4081",4081,0
"4082",4082,0
"4083",4083,0
"4084",4084,527.254163389199
"4085",4085,0
"4086",4086,0
"4087",4087,0
"4088",4088,0
"4089",4089,0
"4090",4090,0
"4091",4091,0
"4092",4092,0
"4093",4093,0
"4094",4094,2866.66285126673
"4095",4095,2670.55260246211
"4096",4096,2329.84608566049
"4097",4097,1786.27046106306
"4098",4098,612.124084214275
"4099",4099,1378.77138190171
"4100",4100,0
"4101",4101,0
"4102",4102,446.929500776932
"4103",4103,679.207238505079
"4104",4104,1090.76411271447
"4105",4105,187.362668308327
"4106",4106,1504.42231078683
"4107",4107,1420.81283096834
"4108",4108,877.889396071495
"4109",4109,173.715134631952
"4110",4110,466.202042665662
"4111",4111,34.9773450727342
"4112",4112,134.276884067213
"4113",4113,461.164575941373
"4114",4114,29.0084730786452
"4115",4115,59.0953975298355
"4116",4116,48.908887099134
"4117",4117,99.8880862761759
"4118",4118,497.591579493003
"4119",4119,588.978454477642
"4120",4120,49.5503823126505
"4121",4121,76.2268703554678
"4122",4122,68.3570720265161
"4123",4123,23.9203751424596
"4124",4124,51.060903389053
"4125",4125,384.024155605747
"4126",4126,93.9024929099797
"4127",4127,283.627019946751
"4128",4128,724.280726696816
"4129",4129,167.847690571519
"4130",4130,387.192242628649
"4131",4131,712.202648847603
"4132",4132,270.880166460842
"4133",4133,243.012019271832
"4134",4134,346.954620978658
"4135",4135,678.582167378243
"4136",4136,423.663904604939
"4137",4137,235.114731557154
"4138",4138,237.782550111954
"4139",4139,135.227348283655
"4140",4140,431.940960699632
"4141",4141,126.81845603044
"4142",4142,154.827900930973
"4143",4143,52.4995421448661
"4144",4144,235.075443693141
"4145",4145,732.475222306752
"4146",4146,625.75365839984
"4147",4147,752.045534879002
"4148",4148,450.565502114756
"4149",4149,339.506809968063
"4150",4150,572.223850551759
"4151",4151,243.477754280985
"4152",4152,473.455569433239
"4153",4153,181.238308824383
"4154",4154,112.831654495438
"4155",4155,80.3813625907884
"4156",4156,497.535507446227
"4157",4157,583.640307117376
"4158",4158,1161.78461180333
"4159",4159,453.651631474367
"4160",4160,1571.90399510514
"4161",4161,1170.19054472933
"4162",4162,467.682250004194
"4163",4163,1046.59013862489
"4164",4164,1806.56120090677
"4165",4165,1078.44347551411
"4166",4166,1393.59054053328
"4167",4167,1337.40711552768
"4168",4168,434.715971614744
"4169",4169,0
"4170",4170,512.161196869225
"4171",4171,168.335973825451
"4172",4172,206.846495374479
"4173",4173,144.808433290527
"4174",4174,0
"4175",4175,0
"4176",4176,0
"4177",4177,0
"4178",4178,0
"4179",4179,0
"4180",4180,0
"4181",4181,0
"4182",4182,0
"4183",4183,2948.72595022998
"4184",4184,2715.16068940013
"4185",4185,170.238656625595
"4186",4186,159.12076474531
"4187",4187,72.2143859072403
"4188",4188,57.6607697676612
"4189",4189,76.3800015959777
"4190",4190,0
"4191",4191,0
"4192",4192,0
"4193",4193,0
"4194",4194,180.033887780072
"4195",4195,51.8141543267666
"4196",4196,246.320393096542
"4197",4197,664.762638025683
"4198",4198,29.903510087452
"4199",4199,771.070539680713
"4200",4200,454.327989475799
"4201",4201,26.4229735931782
"4202",4202,32.1938990411155
"4203",4203,45.8482839501397
"4204",4204,27.4198074324478
"4205",4205,80.7104439464428
"4206",4206,169.36714791888
"4207",4207,94.0253645720416
"4208",4208,92.736059206184
"4209",4209,123.408490758946
"4210",4210,65.0913469052595
"4211",4211,28.7354592630037
"4212",4212,85.2728346995612
"4213",4213,144.995688468744
"4214",4214,14.7324131335853
"4215",4215,7.76709014317301
"4216",4216,272.326803381408
"4217",4217,831.957532633037
"4218",4218,408.826344435422
"4219",4219,437.465500141479
"4220",4220,910.120891541008
"4221",4221,707.973952877159
"4222",4222,605.146757463746
"4223",4223,654.831254608609
"4224",4224,464.697532036367
"4225",4225,225.934407526836
"4226",4226,319.884540805357
"4227",4227,342.385898995668
"4228",4228,779.423024953431
"4229",4229,563.646237954144
"4230",4230,554.329744081009
"4231",4231,301.990478999827
"4232",4232,389.230959720499
"4233",4233,141.430148032939
"4234",4234,158.799396341283
"4235",4235,57.7904582617214
"4236",4236,237.123033580073
"4237",4237,487.753881029934
"4238",4238,160.030597989245
"4239",4239,718.261589900383
"4240",4240,854.383065705246
"4241",4241,1214.58083870918
"4242",4242,338.647813504789
"4243",4243,1360.27221223095
"4244",4244,1349.50053689322
"4245",4245,857.44345324174
"4246",4246,2502.23439429072
"4247",4247,1233.31962733577
"4248",4248,1549.15454132994
"4249",4249,742.264899136269
"4250",4250,1880.00796559604
"4251",4251,590.95576888679
"4252",4252,10.1385595078972
"4253",4253,914.909167157453
"4254",4254,177.472331254955
"4255",4255,0
"4256",4256,0
"4257",4257,574.327801355842
"4258",4258,0
"4259",4259,0
"4260",4260,0
"4261",4261,0
"4262",4262,0
"4263",4263,0
"4264",4264,0
"4265",4265,0
"4266",4266,2580.23258252467
"4267",4267,1834.50691786567
"4268",4268,1082.39959999585
"4269",4269,533.728748798007
"4270",4270,47.7299778476807
"4271",4271,18.6908316169998
"4272",4272,60.890438086676
"4273",4273,25.2046571922911
"4274",4274,60.4489866955689
"4275",4275,25.3114156793735
"4276",4276,17.0974591190227
"4277",4277,16.6143098546857
"4278",4278,21.5029223774618
"4279",4279,68.3310899884
"4280",4280,40.7506388963502
"4281",4281,175.492950547437
"4282",4282,0
"4283",4283,19.4339357780794
"4284",4284,601.852696066562
"4285",4285,93.5627856280271
"4286",4286,61.4306754744694
"4287",4287,62.5425041894097
"4288",4288,110.001815250912
"4289",4289,87.3817443980591
"4290",4290,34.2677816592306
"4291",4291,97.818277636875
"4292",4292,170.432340128673
"4293",4293,165.791353540984
"4294",4294,99.1422401406202
"4295",4295,82.0825643952126
"4296",4296,87.8608263688354
"4297",4297,68.2592882936081
"4298",4298,11.9908999074347
"4299",4299,16.1568605530999
"4300",4300,164.346823950711
"4301",4301,75.8335769477096
"4302",4302,70.5647916210188
"4303",4303,69.4581601996019
"4304",4304,226.229061782059
"4305",4305,537.258703189507
"4306",4306,716.054539634907
"4307",4307,705.743462996781
"4308",4308,557.469077937971
"4309",4309,780.710296084829
"4310",4310,264.19947463342
"4311",4311,618.288121449054
"4312",4312,427.586915537597
"4313",4313,261.461505387001
"4314",4314,0
"4315",4315,61.8771314025516
"4316",4316,14.6147520161853
"4317",4317,660.180181631122
"4318",4318,70.3208458947131
"4319",4319,33.4717859509033
"4320",4320,81.8776912964331
"4321",4321,0
"4322",4322,596.152318596075
"4323",4323,631.597609354453
"4324",4324,716.95900337242
"4325",4325,382.60272651669
"4326",4326,89.9018855321652
"4327",4327,1043.63459552215
"4328",4328,1983.60919618616
"4329",4329,4080.16503161944
"4330",4330,2471.61664177192
"4331",4331,1789.56375978126
"4332",4332,1981.39913078853
"4333",4333,1849.1970178254
"4334",4334,397.79630787143
"4335",4335,875.898705463652
"4336",4336,585.716166033837
"4337",4337,651.17539595886
"4338",4338,555.100029827987
"4339",4339,1740.44073422493
"4340",4340,286.243592541347
"4341",4341,204.343048744031
"4342",4342,931.041746713783
"4343",4343,852.746948086492
"4344",4344,0
"4345",4345,0
"4346",4346,0
"4347",4347,0
"4348",4348,0
"4349",4349,0
"4350",4350,0
"4351",4351,2197.97761346864
"4352",4352,1516.02243797013
"4353",4353,605.43906296633
"4354",4354,39.6827866448501
"4355",4355,523.99457073218
"4356",4356,28.040947629174
"4357",4357,20.6917145830924
"4358",4358,6.25121193563339
"4359",4359,17.0797598698131
"4360",4360,9.79046254859385
"4361",4361,34.1752591904956
"4362",4362,31.0057135568355
"4363",4363,57.3957254466186
"4364",4364,8.78639785598665
"4365",4365,317.190696244434
"4366",4366,62.7530984821749
"4367",4367,38.2146569493508
"4368",4368,84.565015654591
"4369",4369,98.3030801666915
"4370",4370,94.8941913087525
"4371",4371,65.3921539068536
"4372",4372,190.019060523319
"4373",4373,168.636566523833
"4374",4374,110.626406577047
"4375",4375,68.3919254725673
"4376",4376,78.5382777103357
"4377",4377,62.7882751049274
"4378",4378,69.8039321775489
"4379",4379,58.5593277095852
"4380",4380,53.3302288718288
"4381",4381,30.8475453392456
"4382",4382,52.6030601237781
"4383",4383,85.5779115799534
"4384",4384,260.34931505278
"4385",4385,421.50864007641
"4386",4386,285.844774769383
"4387",4387,445.906522685241
"4388",4388,728.355211591886
"4389",4389,40.7930150899596
"4390",4390,32.9836264803568
"4391",4391,499.206428576123
"4392",4392,253.801164930826
"4393",4393,38.6004041907153
"4394",4394,33.1472722258583
"4395",4395,247.681012690287
"4396",4396,332.536555363063
"4397",4397,189.364205694169
"4398",4398,209.950215132912
"4399",4399,154.678021256525
"4400",4400,40.0366365232906
"4401",4401,141.961214000368
"4402",4402,71.1754518964846
"4403",4403,45.1942641511355
"4404",4404,34.9710327653653
"4405",4405,142.716925844554
"4406",4406,41.8068675858194
"4407",4407,736.370932840167
"4408",4408,1095.60214262795
"4409",4409,122.634515461522
"4410",4410,1718.55862840101
"4411",4411,617.551207646121
"4412",4412,412.445960025131
"4413",4413,1642.17120817691
"4414",4414,685.493443803471
"4415",4415,1433.75086126748
"4416",4416,1493.10065917285
"4417",4417,933.304935094787
"4418",4418,2568.29011845596
"4419",4419,1422.96247858093
"4420",4420,1314.41575432003
"4421",4421,451.963945127182
"4422",4422,992.300468622248
"4423",4423,484.622550697255
"4424",4424,477.381610491512
"4425",4425,752.260746820184
"4426",4426,366.16223834369
"4427",4427,768.751197580696
"4428",4428,400.508152108722
"4429",4429,490.694678889447
"4430",4430,604.34953418359
"4431",4431,757.559609697223
"4432",4432,602.922038119172
"4433",4433,0
"4434",4434,0
"4435",4435,0
"4436",4436,0
"4437",4437,0
"4438",4438,0
"4439",4439,0
"4440",4440,1693.52896077833
"4441",4441,1138.13066176166
"4442",4442,54.3515913639464
"4443",4443,35.2577456866872
"4444",4444,9.6347564432596
"4445",4445,38.1015902078031
"4446",4446,23.1219412834362
"4447",4447,25.2338763921319
"4448",4448,35.9888530775369
"4449",4449,59.3738601434675
"4450",4450,80.4193688220889
"4451",4451,33.863380063855
"4452",4452,42.49744051243
"4453",4453,106.743921752717
"4454",4454,31.2162554122317
"4455",4455,82.8051216176065
"4456",4456,77.6246118422566
"4457",4457,119.460255686867
"4458",4458,75.0267252926492
"4459",4459,51.4509373243036
"4460",4460,50.5832832612331
"4461",4461,133.890708284623
"4462",4462,102.462739449738
"4463",4463,110.952671642489
"4464",4464,83.7593692066591
"4465",4465,106.690544087539
"4466",4466,795.338137448515
"4467",4467,1521.72725335024
"4468",4468,595.992295861959
"4469",4469,212.944107089081
"4470",4470,402.735052994658
"4471",4471,496.308980582264
"4472",4472,782.518338011158
"4473",4473,590.489875574772
"4474",4474,0
"4475",4475,134.328081260076
"4476",4476,226.39468704823
"4477",4477,830.932913248345
"4478",4478,169.003910460335
"4479",4479,133.705934404227
"4480",4480,387.543953013972
"4481",4481,402.29924866103
"4482",4482,68.9452339210903
"4483",4483,366.705019961599
"4484",4484,306.744775690428
"4485",4485,318.522400052153
"4486",4486,321.30336424315
"4487",4487,5.14844944327425
"4488",4488,33.3918289237618
"4489",4489,71.0508873790664
"4490",4490,34.9747977831087
"4491",4491,458.87324449079
"4492",4492,1048.28183444969
"4493",4493,1095.34425252186
"4494",4494,1481.99320362735
"4495",4495,1031.03917216247
"4496",4496,509.477253016301
"4497",4497,529.95035006907
"4498",4498,834.068287786386
"4499",4499,1108.82557899748
"4500",4500,174.083137962508
"4501",4501,168.779556379104
"4502",4502,138.906077727751
"4503",4503,1943.80997659782
"4504",4504,2390.39583834135
"4505",4505,2428.84622934018
"4506",4506,2699.82142769204
"4507",4507,1409.7719115882
"4508",4508,567.434228896641
"4509",4509,1028.6220068061
"4510",4510,597.529136265755
"4511",4511,151.614085170816
"4512",4512,393.734259994754
"4513",4513,643.828577808408
"4514",4514,710.061355602958
"4515",4515,326.951375071
"4516",4516,168.128940709469
"4517",4517,63.9328852683503
"4518",4518,378.323571455769
"4519",4519,0
"4520",4520,0
"4521",4521,0
"4522",4522,0
"4523",4523,992.45379569338
"4524",4524,99.9883675421762
"4525",4525,692.816431135979
"4526",4526,24.1153137802659
"4527",4527,26.2905539491363
"4528",4528,10.8338642663797
"4529",4529,19.9316730757765
"4530",4530,60.381544839863
"4531",4531,95.0431964045327
"4532",4532,80.5130026224077
"4533",4533,97.9762456898539
"4534",4534,36.0641231862884
"4535",4535,763.177799522563
"4536",4536,89.2951033491222
"4537",4537,92.7593946916298
"4538",4538,110.074886285241
"4539",4539,103.322831053754
"4540",4540,110.030551124986
"4541",4541,123.024071787922
"4542",4542,117.163538684087
"4543",4543,91.6433053103631
"4544",4544,44.3258750571754
"4545",4545,101.556294173899
"4546",4546,1595.8848136191
"4547",4547,213.539132366151
"4548",4548,1343.16824602952
"4549",4549,308.23902250956
"4550",4550,777.409769487633
"4551",4551,754.95374816647
"4552",4552,447.429972076468
"4553",4553,340.830490054238
"4554",4554,97.6784992743935
"4555",4555,181.390792795489
"4556",4556,109.843268755927
"4557",4557,82.1362068133504
"4558",4558,30.6072322667336
"4559",4559,51.5078100908083
"4560",4560,88.8219943714531
"4561",4561,290.408562584593
"4562",4562,423.385298051005
"4563",4563,792.480899320135
"4564",4564,635.632905410251
"4565",4565,1259.25511050757
"4566",4566,1209.47775656793
"4567",4567,1074.47609714685
"4568",4568,821.332149622695
"4569",4569,1051.53207291227
"4570",4570,1099.40325153964
"4571",4571,215.528523646722
"4572",4572,409.509241445088
"4573",4573,478.457773922479
"4574",4574,1114.19687792053
"4575",4575,1198.81269713658
"4576",4576,590.628633134712
"4577",4577,460.116777503084
"4578",4578,853.868882508823
"4579",4579,136.492349412885
"4580",4580,172.662077455982
"4581",4581,113.129884822383
"4582",4582,36.6536848274885
"4583",4583,871.523352592898
"4584",4584,1641.69375907423
"4585",4585,2303.01489104314
"4586",4586,1791.39121192685
"4587",4587,2052.06744879604
"4588",4588,184.904795853381
"4589",4589,494.826036347422
"4590",4590,1992.04964772127
"4591",4591,474.216919838685
"4592",4592,191.653275077481
"4593",4593,362.093029771648
"4594",4594,641.022836164281
"4595",4595,741.483587137237
"4596",4596,107.343787297507
"4597",4597,56.9552843344725
"4598",4598,133.943263728543
"4599",4599,736.15348064218
"4600",4600,375.341098778258
"4601",4601,0
"4602",4602,0
"4603",4603,0
"4604",4604,0
"4605",4605,0
"4606",4606,826.824599495327
"4607",4607,2.18051333528917
"4608",4608,8.14142609141955
"4609",4609,18.5341211297955
"4610",4610,14.0074611558537
"4611",4611,47.6152204321219
"4612",4612,85.8495926246853
"4613",4613,73.8929719963269
"4614",4614,80.5430107017849
"4615",4615,727.09404915299
"4616",4616,1113.98762138495
"4617",4617,0
"4618",4618,0
"4619",4619,0
"4620",4620,457.425545201354
"4621",4621,1098.40662318793
"4622",4622,513.183613575079
"4623",4623,124.745028381561
"4624",4624,90.7288685903144
"4625",4625,89.1154136303086
"4626",4626,78.6514671611514
"4627",4627,82.5610336349689
"4628",4628,99.7535679417499
"4629",4629,1931.31909110556
"4630",4630,1009.14373028372
"4631",4631,573.342861220098
"4632",4632,1045.08391892305
"4633",4633,370.777223723599
"4634",4634,331.054983651697
"4635",4635,138.028960402781
"4636",4636,42.8751213564812
"4637",4637,458.182939723513
"4638",4638,249.4542502494
"4639",4639,142.071491180925
"4640",4640,222.060663035136
"4641",4641,814.453064990905
"4642",4642,1212.08539743278
"4643",4643,349.454563388605
"4644",4644,302.287183758547
"4645",4645,40.2950181863736
"4646",4646,1072.29751093158
"4647",4647,970.980531179478
"4648",4648,872.053961214372
"4649",4649,1154.70350829352
"4650",4650,742.101160348497
"4651",4651,765.228762998176
"4652",4652,497.751771238206
"4653",4653,1416.36673915949
"4654",4654,128.662547452039
"4655",4655,131.740285799869
"4656",4656,100.031682591798
"4657",4657,128.824473764301
"4658",4658,162.097527692119
"4659",4659,1256.09918901909
"4660",4660,839.071714444646
"4661",4661,521.765899444978
"4662",4662,1780.04087131036
"4663",4663,403.160969693889
"4664",4664,633.465419641752
"4665",4665,376.111890779579
"4666",4666,489.974776621459
"4667",4667,60.0071974271119
"4668",4668,68.0655746708486
"4669",4669,102.343988076018
"4670",4670,69.2133329011715
"4671",4671,449.892110395634
"4672",4672,386.814798512637
"4673",4673,1432.33344920527
"4674",4674,1461.76987115924
"4675",4675,2704.58819520122
"4676",4676,0
"4677",4677,0
"4678",4678,0
"4679",4679,1342.2203535737
"4680",4680,0
"4681",4681,0
"4682",4682,59.3242570043622
"4683",4683,16.3836528502665
"4684",4684,26.4582857642737
"4685",4685,49.5681986472254
"4686",4686,50.5822569402671
"4687",4687,39.5730707674613
"4688",4688,74.7448562171277
"4689",4689,81.9220479341162
"4690",4690,34.0410404377076
"4691",4691,671.77737444728
"4692",4692,0
"4693",4693,0
"4694",4694,0
"4695",4695,0
"4696",4696,472.444579740948
"4697",4697,685.492506474291
"4698",4698,1568.3197500011
"4699",4699,152.99556388167
"4700",4700,96.6710501943282
"4701",4701,82.8999309926994
"4702",4702,84.2148344503201
"4703",4703,76.3063385978022
"4704",4704,43.7996713159231
"4705",4705,1646.72084580767
"4706",4706,1704.52904454919
"4707",4707,573.755783646424
"4708",4708,759.154832901281
"4709",4709,166.894844826395
"4710",4710,33.9011047379095
"4711",4711,111.34352633242
"4712",4712,119.101654283077
"4713",4713,373.401866394717
"4714",4714,668.621429556289
"4715",4715,1135.66490380959
"4716",4716,164.757393830515
"4717",4717,1644.56766295963
"4718",4718,353.268187625344
"4719",4719,2456.04299396573
"4720",4720,503.731070580404
"4721",4721,490.40908408091
"4722",4722,249.882188459889
"4723",4723,710.033625970772
"4724",4724,116.916887036371
"4725",4725,98.004773167897
"4726",4726,46.8108212897373
"4727",4727,55.8664787809999
"4728",4728,30.2136572166915
"4729",4729,70.3714806215899
"4730",4730,43.7604041956983
"4731",4731,43.5037702492569
"4732",4732,41.7112849995952
"4733",4733,49.1555386845365
"4734",4734,535.663874213321
"4735",4735,228.216634600971
"4736",4736,513.984246569968
"4737",4737,77.7502617053819
"4738",4738,27.5396913643059
"4739",4739,92.4660746055668
"4740",4740,947.16125030857
"4741",4741,377.30972431146
"4742",4742,935.349925294877
"4743",4743,2560.77161124044
"4744",4744,887.062542167017
"4745",4745,795.857333895936
"4746",4746,0
"4747",4747,0
"4748",4748,0
"4749",4749,0
"4750",4750,241.51450981836
"4751",4751,49.8432326438149
"4752",4752,38.1859277664412
"4753",4753,30.7302920098339
"4754",4754,35.709396752261
"4755",4755,31.2691571730917
"4756",4756,87.7304998150331
"4757",4757,91.6781900215625
"4758",4758,37.8334065334059
"4759",4759,92.3267707034107
"4760",4760,98.3432241418681
"4761",4761,0
"4762",4762,0
"4763",4763,0
"4764",4764,923.212180584335
"4765",4765,447.210647678757
"4766",4766,1252.23585339996
"4767",4767,84.0184318706853
"4768",4768,90.0645977700886
"4769",4769,95.670221277916
"4770",4770,72.4782951486911
"4771",4771,64.8212563858546
"4772",4772,852.053447176247
"4773",4773,637.358904141903
"4774",4774,1520.69485161863
"4775",4775,841.704025795693
"4776",4776,974.018058707418
"4777",4777,273.760023167732
"4778",4778,155.337329028684
"4779",4779,152.678063873944
"4780",4780,620.442866441883
"4781",4781,106.139949788814
"4782",4782,90.7233383789486
"4783",4783,1364.64660913532
"4784",4784,839.982749045523
"4785",4785,1866.72230163679
"4786",4786,1240.12363127501
"4787",4787,193.071455240378
"4788",4788,19.1813711756223
"4789",4789,77.7089892615371
"4790",4790,98.9920550216459
"4791",4791,1790.99085920548
"4792",4792,52.9150718439592
"4793",4793,83.0845412329237
"4794",4794,33.1833462309174
"4795",4795,54.4480547395861
"4796",4796,18.2131832170235
"4797",4797,39.5716933227765
"4798",4798,18.5838892985201
"4799",4799,63.9996247348467
"4800",4800,44.1790079141761
"4801",4801,47.4509362405474
"4802",4802,95.3012338173347
"4803",4803,102.67600573983
"4804",4804,60.9109560802271
"4805",4805,55.9861397275923
"4806",4806,85.426665369969
"4807",4807,39.6704258958253
"4808",4808,150.637568018081
"4809",4809,134.168198359584
"4810",4810,198.150730286532
"4811",4811,2861.61884439169
"4812",4812,181.874702184413
"4813",4813,163.695241753593
"4814",4814,850.901699472352
"4815",4815,0
"4816",4816,0
"4817",4817,376.862962378313
"4818",4818,113.03711196163
"4819",4819,433.560870122491
"4820",4820,533.778468484932
"4821",4821,70.8560723057697
"4822",4822,103.852644761716
"4823",4823,1432.20679957199
"4824",4824,137.740265307417
"4825",4825,116.638201715337
"4826",4826,52.9641253655605
"4827",4827,708.044212610256
"4828",4828,819.669618802761
"4829",4829,1228.93325249061
"4830",4830,77.3004910428553
"4831",4831,83.9245333470874
"4832",4832,71.1674464707008
"4833",4833,82.6503692344154
"4834",4834,59.779323209979
"4835",4835,55.8284939061919
"4836",4836,447.666698593285
"4837",4837,266.552701033868
"4838",4838,176.078099803528
"4839",4839,172.995673553325
"4840",4840,446.42675711223
"4841",4841,468.596874132773
"4842",4842,233.439900858467
"4843",4843,411.116909107274
"4844",4844,641.408847241774
"4845",4845,245.24493443115
"4846",4846,720.153671308581
"4847",4847,597.099151769954
"4848",4848,1429.34745074799
"4849",4849,1697.89630618796
"4850",4850,1811.8444432095
"4851",4851,2536.45435826985
"4852",4852,2710.16855461148
"4853",4853,207.115906057368
"4854",4854,127.102721393184
"4855",4855,114.801077944093
"4856",4856,36.5665850975749
"4857",4857,102.460011066389
"4858",4858,72.8887218865891
"4859",4859,395.3671848676
"4860",4860,45.7329236832729
"4861",4861,56.1392517640038
"4862",4862,42.8337433931901
"4863",4863,12.3951185657702
"4864",4864,30.0203937507369
"4865",4865,75.2470104103586
"4866",4866,41.787146932357
"4867",4867,73.6046767052136
"4868",4868,124.215407118458
"4869",4869,29.1400707390571
"4870",4870,151.620692726514
"4871",4871,113.446162357131
"4872",4872,114.867131559775
"4873",4873,154.069230194391
"4874",4874,121.03004633787
"4875",4875,161.596818679272
"4876",4876,222.748875527541
"4877",4877,164.704190839276
"4878",4878,135.365234613832
"4879",4879,205.065852765218
"4880",4880,0
"4881",4881,1544.97201899725
"4882",4882,1148.24723789089
"4883",4883,547.993584907282
"4884",4884,107.476724253421
"4885",4885,91.3726558078951
"4886",4886,377.553875655365
"4887",4887,317.722414919939
"4888",4888,23.4904172847763
"4889",4889,54.1859669658306
"4890",4890,51.7831980499524
"4891",4891,93.6192199338052
