"","Element ID","/Layer_1/Native&Riparian Veg. Infiltration (+)(AF/year)"
"284",284,66.6717058512027
"285",285,332.262345117602
"286",286,437.859369259206
"287",287,431.202694399362
"288",288,156.541907020108
"289",289,23.594358882765
"290",290,58.1717220908729
"291",291,86.2044143260404
"292",292,87.6489877796513
"293",293,310.242597752405
"294",294,422.289316715295
"295",295,706.434611474141
"296",296,749.322103776112
"297",297,869.826245742256
"298",298,938.955263126639
"299",299,810.029433807471
"300",300,1046.10028617388
"301",301,1496.16863186771
"302",302,1730.98713615073
"303",303,87.3046079615891
"304",304,285.578283091131
"305",305,56.7793844886567
"306",306,6.05089688042908
"307",307,151.654191246566
"308",308,340.701019680134
"309",309,196.301978475886
"310",310,415.221193903546
"311",311,326.682059384738
"312",312,471.74703860003
"313",313,514.398959800709
"314",314,350.91164176015
"315",315,59.798616581895
"316",316,38.6157310887213
"317",317,268.404945150724
"318",318,321.460250472323
"319",319,295.684200467139
"320",320,132.890105823687
"321",321,383.939459479949
"322",322,492.850283520428
"323",323,111.405880908239
"324",324,0
"325",325,0
"326",326,91.9742383870566
"327",327,33.83878994426
"328",328,0
"329",329,253.232015811802
"330",330,136.989633097205
"331",331,135.559726692866
"332",332,34.0367713712975
"333",333,428.971210348611
"334",334,136.093510107883
"335",335,96.9042837642162
"336",336,41.9696022588732
"337",337,389.363299270969
"338",338,362.977981364354
"339",339,572.700243705591
"340",340,747.383405297886
"341",341,980.939160041404
"342",342,898.057685115801
"343",343,922.525661790281
"344",344,997.05732025029
"345",345,1399.2991765186
"346",346,1908.61607247618
"347",347,87.6712770414142
"348",348,284.697576893258
"349",349,0
"350",350,0
"351",351,0
"352",352,123.943358363107
"353",353,327.577047550949
"354",354,604.886976644701
"355",355,409.199132676709
"356",356,315.180138783544
"357",357,142.330273489443
"358",358,295.791909761956
"359",359,326.379245495744
"360",360,52.9942729179676
"361",361,120.829433941961
"362",362,263.822782101822
"363",363,3.9711691128522
"364",364,473.137569400996
"365",365,580.259255084776
"366",366,0
"367",367,0
"368",368,0
"369",369,0
"370",370,0
"371",371,0
"372",372,88.65512835098
"373",373,359.57054274417
"374",374,297.0321665833
"375",375,320.923563350225
"376",376,129.587170655927
"377",377,280.085840663741
"378",378,108.212051306839
"379",379,170.814253776787
"380",380,293.91749453708
"381",381,86.8982582158393
"382",382,3.89349145811916
"383",383,9.76462991451698
"384",384,312.028362136127
"385",385,435.6559318463
"386",386,608.315045495684
"387",387,254.381582307809
"388",388,680.523410292618
"389",389,861.862900388106
"390",390,1094.12323658164
"391",391,618.36249076389
"392",392,688.232491730815
"393",393,1991.67494563892
"394",394,697.37490743013
"395",395,2227.37397088437
"396",396,376.512027494027
"397",397,389.518873473834
"398",398,0
"399",399,743.555885603184
"400",400,970.039316985533
"401",401,166.805185028948
"402",402,58.5929864253606
"403",403,185.448280134476
"404",404,0
"405",405,0
"406",406,611.142207761534
"407",407,627.828363426422
"408",408,444.843006680943
"409",409,378.613725905161
"410",410,0
"411",411,0
"412",412,562.110556275003
"413",413,796.302887149934
"414",414,815.154339184802
"415",415,939.289669038694
"416",416,821.911378842505
"417",417,0
"418",418,0
"419",419,0
"420",420,0
"421",421,0
"422",422,88.1514776117994
"423",423,1.21924941206315
"424",424,303.115228301832
"425",425,89.9052963561079
"426",426,3.09579027202444
"427",427,192.359075470082
"428",428,100.63886256272
"429",429,86.4204518687935
"430",430,259.337362892672
"431",431,141.356251758612
"432",432,343.955191971811
"433",433,507.325013561942
"434",434,424.120799410476
"435",435,582.575631363972
"436",436,847.891288761223
"437",437,493.2002897492
"438",438,1099.95327592988
"439",439,1186.58934181734
"440",440,504.023462293013
"441",441,1120.81885307656
"442",442,1215.46269630314
"443",443,674.244945828486
"444",444,1313.15940867487
"445",445,386.682433529925
"446",446,439.308549272657
"447",447,0
"448",448,930.520832048542
"449",449,1118.34787097283
"450",450,944.344171464595
"451",451,1262.83376920108
"452",452,1324.40027588809
"453",453,85.7606440320163
"454",454,216.645359101608
"455",455,1129.42620696263
"456",456,934.975051872908
"457",457,0
"458",458,0
"459",459,508.635581112948
"460",460,904.919347362601
"461",461,926.526380902614
"462",462,796.633247701741
"463",463,897.326762691058
"464",464,844.335390111918
"465",465,1133.59727671362
"466",466,0
"467",467,0
"468",468,0
"469",469,0
"470",470,121.365241273123
"471",471,101.866077243405
"472",472,115.980024024114
"473",473,109.641507858824
"474",474,0
"475",475,230.8729443386
"476",476,333.001586354659
"477",477,220.474150771486
"478",478,174.525126546031
"479",479,267.141365596528
"480",480,212.204839222599
"481",481,139.05894815471
"482",482,404.106062090526
"483",483,737.952284673805
"484",484,796.235935977344
"485",485,758.038648807376
"486",486,379.713873186928
"487",487,400.359351087361
"488",488,922.82343623096
"489",489,818.283518170834
"490",490,706.752654123492
"491",491,826.567261428168
"492",492,336.101405849231
"493",493,629.654437413614
"494",494,990.642254560611
"495",495,317.468032808935
"496",496,487.09904344931
"497",497,703.483705022859
"498",498,858.060497211367
"499",499,1038.4403149587
"500",500,763.822642786888
"501",501,743.220539981793
"502",502,834.557255759103
"503",503,1278.51135320409
"504",504,1085.10966734454
"505",505,837.981992803257
"506",506,1070.15093845361
"507",507,1137.96557888464
"508",508,495.801498646198
"509",509,1112.63723691145
"510",510,343.38232794124
"511",511,840.475056264703
"512",512,910.994001169375
"513",513,1029.63312347417
"514",514,1207.8199651871
"515",515,1038.58003143449
"516",516,1103.63179333379
"517",517,957.766417716824
"518",518,871.523563839483
"519",519,0
"520",520,947.241926945083
"521",521,27.9766762653648
"522",522,25.4755604534137
"523",523,100.503697347488
"524",524,98.9426494219297
"525",525,82.5037548275088
"526",526,276.527845028224
"527",527,398.860689920559
"528",528,435.060723461207
"529",529,65.0834673511331
"530",530,460.284995474351
"531",531,524.887832740836
"532",532,670.778947021055
"533",533,620.351476080552
"534",534,580.600272120754
"535",535,642.054530428697
"536",536,240.687480112246
"537",537,468.614950626737
"538",538,578.966300580777
"539",539,656.206907375853
"540",540,681.4535847088
"541",541,433.844958542656
"542",542,343.742636617413
"543",543,143.90641491024
"544",544,498.856267597647
"545",545,256.726908284285
"546",546,327.535909916336
"547",547,325.24127331816
"548",548,554.234724059107
"549",549,696.010734782476
"550",550,410.421090974214
"551",551,1107.70101381394
"552",552,905.826249132969
"553",553,338.883494246538
"554",554,540.357008270363
"555",555,468.103166473457
"556",556,476.472542732058
"557",557,574.379438303259
"558",558,639.831141043171
"559",559,357.105398127367
"560",560,796.478288268208
"561",561,812.46126275276
"562",562,941.810910557005
"563",563,1099.80451290426
"564",564,836.415189853242
"565",565,897.69381001025
"566",566,912.638555886975
"567",567,1065.01602205715
"568",568,1143.43390740164
"569",569,1110.30647241438
"570",570,400.95885945474
"571",571,707.627781075999
"572",572,953.045127489082
"573",573,980.539059646441
"574",574,869.754104644941
"575",575,991.82843606928
"576",576,1022.02296917924
"577",577,677.450983541418
"578",578,117.855477126486
"579",579,98.0915496158371
"580",580,91.0576230914854
"581",581,83.5525329328258
"582",582,95.2297788050588
"583",583,69.906824655379
"584",584,0.709322729693739
"585",585,101.597100512581
"586",586,291.962025926158
"587",587,511.687561279924
"588",588,531.467070486915
"589",589,494.912101753799
"590",590,478.395659664028
"591",591,424.386796724811
"592",592,185.417201214016
"593",593,210.946469071862
"594",594,178.632786896927
"595",595,373.294506439066
"596",596,241.121998213956
"597",597,320.043633856636
"598",598,182.103673391708
"599",599,333.095083188936
"600",600,267.033157699765
"601",601,79.0453967718332
"602",602,31.4660158277895
"603",603,70.4760955120212
"604",604,71.1796527815515
"605",605,125.659422217569
"606",606,60.1494035678731
"607",607,478.832442754224
"608",608,320.955560595413
"609",609,901.784122070897
"610",610,821.734915412241
"611",611,1229.35014509694
"612",612,675.165631798851
"613",613,1121.81786817369
"614",614,704.95050833264
"615",615,337.643558776486
"616",616,160.244683314308
"617",617,345.675571664369
"618",618,231.523975647699
"619",619,152.571013232941
"620",620,432.688401257802
"621",621,576.264012428913
"622",622,614.837895172949
"623",623,532.464113277832
"624",624,576.862461930941
"625",625,670.183116860445
"626",626,554.252149956019
"627",627,884.650908515281
"628",628,794.255158069793
"629",629,209.583126015504
"630",630,400.080508115297
"631",631,745.834500760116
"632",632,908.05808690328
"633",633,852.895094564322
"634",634,895.744797268024
"635",635,852.205486731156
"636",636,718.395528376091
"637",637,997.562994162011
"638",638,745.916370456637
"639",639,0
"640",640,795.628675972462
"641",641,0
"642",642,860.573175287599
"643",643,376.753008020385
"644",644,105.023090611341
"645",645,687.524795345261
"646",646,106.618661067389
"647",647,88.4930691358585
"648",648,4.09316784983057
"649",649,28.2870175663374
"650",650,0
"651",651,73.1788023312456
"652",652,17.2568938562941
"653",653,292.600035816547
"654",654,283.46890389003
"655",655,323.718274076546
"656",656,211.555960224354
"657",657,361.771146607526
"658",658,176.565649448693
"659",659,298.209456405825
"660",660,230.137589437924
"661",661,229.35190459114
"662",662,120.272083837481
"663",663,304.639412556485
"664",664,109.582452792607
"665",665,24.6846625689497
"666",666,106.595583192109
"667",667,54.8692010938138
"668",668,163.23838285406
"669",669,203.131687385505
"670",670,150.550409202351
"671",671,54.6388792621297
"672",672,308.749316646499
"673",673,381.138644983388
"674",674,208.135168043186
"675",675,44.185521428371
"676",676,78.9791338152241
"677",677,128.572337016485
"678",678,611.574498742618
"679",679,1539.04679857565
"680",680,661.383245088926
"681",681,81.2068089705015
"682",682,221.635581824509
"683",683,205.789670933165
"684",684,177.130612591862
"685",685,145.132383627591
"686",686,115.463828261634
"687",687,246.471931575733
"688",688,424.330192691069
"689",689,398.726949277012
"690",690,337.987116977235
"691",691,277.666726145168
"692",692,120.572603458317
"693",693,279.949945709444
"694",694,504.366484585887
"695",695,382.592683194704
"696",696,374.453234365129
"697",697,108.70043662703
"698",698,232.546880343223
"699",699,297.798206732469
"700",700,420.161951157227
"701",701,518.492557319196
"702",702,701.081773393697
"703",703,776.630271943425
"704",704,91.8050386290345
"705",705,864.223637367539
"706",706,0
"707",707,0
"708",708,118.269042424213
"709",709,43.0274465404258
"710",710,85.0975598580427
"711",711,148.749225961724
"712",712,67.3055531133714
"713",713,51.6230339604742
"714",714,0
"715",715,87.9649026489235
"716",716,327.84816609924
"717",717,103.275155746488
"718",718,13.6330468690729
"719",719,16.5676084408001
"720",720,98.9694622674986
"721",721,74.4205847905338
"722",722,62.0199262872683
"723",723,52.9470922874684
"724",724,351.426186338564
"725",725,155.593436673819
"726",726,140.621837888064
"727",727,123.138860571959
"728",728,241.263772732898
"729",729,239.404485439889
"730",730,343.842981653322
"731",731,267.815840661746
"732",732,186.511992904391
"733",733,137.361239845805
"734",734,141.518259969873
"735",735,146.987224987566
"736",736,74.1767706576467
"737",737,122.826148471112
"738",738,64.8666049593395
"739",739,226.711293433216
"740",740,336.680561120691
"741",741,304.730689272629
"742",742,463.189686422506
"743",743,439.070369241591
"744",744,455.475185954062
"745",745,196.421877531052
"746",746,511.318944476121
"747",747,272.506085899663
"748",748,114.532557268393
"749",749,202.568306421781
"750",750,355.684403949084
"751",751,241.790268356359
"752",752,265.962561048794
"753",753,77.373841653264
"754",754,248.243271760555
"755",755,212.090256894523
"756",756,426.178592316407
"757",757,462.579341010043
"758",758,169.149266505711
"759",759,199.787580819339
"760",760,176.176228609676
"761",761,236.396854362098
"762",762,396.676206990948
"763",763,406.596400338951
"764",764,367.123502878468
"765",765,182.526149388124
"766",766,272.422622776882
"767",767,379.848023862359
"768",768,338.254083617172
"769",769,489.000318322764
"770",770,310.280702199504
"771",771,292.819561953402
"772",772,297.364821339304
"773",773,350.251289382092
"774",774,354.900086184757
"775",775,138.263794581202
"776",776,55.9663978679599
"777",777,1.12602402746096
"778",778,270.870647118006
"779",779,54.1898087426572
"780",780,45.0733504725788
"781",781,55.0891368253476
"782",782,101.936433186665
"783",783,155.23309256003
"784",784,169.530702468271
"785",785,236.121114680931
"786",786,124.5752661591
"787",787,280.928415047169
"788",788,84.5188112578098
"789",789,130.431623929997
"790",790,315.624278756547
"791",791,151.077097105729
"792",792,259.597019844528
"793",793,264.872705057203
"794",794,308.286944075712
"795",795,38.7575506963399
"796",796,187.490932376338
"797",797,0.588245247464783
"798",798,0
"799",799,105.777120809966
"800",800,104.25893575422
"801",801,216.403182767527
"802",802,183.73424332321
"803",803,173.592283858551
"804",804,241.770543536692
"805",805,261.038030090333
"806",806,169.535240766116
"807",807,57.7589211197718
"808",808,51.5278630031111
"809",809,68.0373909436821
"810",810,169.328872680885
"811",811,329.900157155137
"812",812,432.620471856806
"813",813,321.090795675721
"814",814,648.292845343287
"815",815,715.433500544977
"816",816,681.015375775661
"817",817,843.581159810549
"818",818,868.294797725294
"819",819,672.499359437192
"820",820,389.218314568364
"821",821,216.754572290427
"822",822,758.945766065951
"823",823,235.25390885054
"824",824,340.649391552263
"825",825,105.716614025905
"826",826,278.112492502296
"827",827,343.430090250552
"828",828,534.968509594221
"829",829,499.025492614735
"830",830,828.292646789823
"831",831,622.275450004551
"832",832,354.672361317631
"833",833,134.345515129205
"834",834,517.893347091369
"835",835,593.006872424212
"836",836,331.765060978405
"837",837,680.618971877618
"838",838,473.442041826169
"839",839,479.636577167486
"840",840,441.493366491912
"841",841,470.385230734877
"842",842,443.13995669809
"843",843,213.226334204936
"844",844,415.625055821977
"845",845,371.298520743131
"846",846,313.929092590258
"847",847,296.676848344544
"848",848,235.971309152608
"849",849,317.707089090574
"850",850,28.5772703221805
"851",851,35.273277404386
"852",852,403.080822649105
"853",853,456.947238217191
"854",854,87.2694723525633
"855",855,49.9537922504697
"856",856,20.8625515914796
"857",857,19.3042231644618
"858",858,154.499587952942
"859",859,7.77244830710361
"860",860,19.5334313224537
"861",861,135.731426515958
"862",862,46.9229872737554
"863",863,11.7099037081108
"864",864,68.1429112560982
"865",865,21.3860918088765
"866",866,23.1581093535333
"867",867,41.463546870943
"868",868,210.508011289181
"869",869,93.6355546941859
"870",870,267.093062302665
"871",871,300.798667703655
"872",872,170.189289245537
"873",873,247.689033662149
"874",874,187.783222902797
"875",875,170.349158692333
"876",876,162.280501585642
"877",877,58.5605329889151
"878",878,310.715899751014
"879",879,241.207800949191
"880",880,192.126790883351
"881",881,335.684374723861
"882",882,505.185204595202
"883",883,684.727257386103
"884",884,950.922447697526
"885",885,986.282470015352
"886",886,826.221407822768
"887",887,813.348587268113
"888",888,803.95269760183
"889",889,310.966452082602
"890",890,1550.04700673942
"891",891,1164.49085619841
"892",892,263.536053155804
"893",893,152.138135089645
"894",894,246.252329314271
"895",895,106.282979317666
"896",896,515.128420162608
"897",897,747.947215560748
"898",898,731.444792613554
"899",899,536.389601193162
"900",900,280.57616478394
"901",901,889.985363489434
"902",902,352.334293954443
"903",903,869.977321870203
"904",904,715.704729833931
"905",905,609.593671049642
"906",906,392.450620670359
"907",907,302.164348707161
"908",908,373.649234780201
"909",909,410.672081176295
"910",910,365.676034286404
"911",911,487.926281930684
"912",912,202.404608776939
"913",913,540.459638709927
"914",914,386.703798199125
"915",915,423.659622094519
"916",916,151.317243131781
"917",917,27.185423028313
"918",918,15.8403670978611
"919",919,341.848446704321
"920",920,158.068788943247
"921",921,398.840715550742
"922",922,432.467252625415
"923",923,192.825111751176
"924",924,463.953521597171
"925",925,229.003734257017
"926",926,177.545491821496
"927",927,23.2926560131985
"928",928,188.718907358869
"929",929,88.1482964359134
"930",930,84.9170936004488
"931",931,15.1164801389325
"932",932,88.7831256128021
"933",933,61.2897497139039
"934",934,8.85771837253712
"935",935,55.9767106052919
"936",936,26.8191739470649
"937",937,38.0464187735542
"938",938,241.36662367639
"939",939,62.1527352618646
"940",940,53.2311312879827
"941",941,39.0452219449752
"942",942,61.0083930557354
"943",943,68.4110110654913
"944",944,271.143051422628
"945",945,118.092687459992
"946",946,157.142462839015
"947",947,276.695141284278
"948",948,162.389670119947
"949",949,79.6696342915423
"950",950,167.030713997664
"951",951,591.573600742009
"952",952,614.121144368403
"953",953,644.691468719859
"954",954,738.1037895244
"955",955,819.977294285081
"956",956,284.746349149336
"957",957,863.729519244908
"958",958,759.511235459032
"959",959,569.034409438963
"960",960,1334.83489862468
"961",961,398.321471792184
"962",962,1022.83493070044
"963",963,1566.50837777163
"964",964,381.055428933529
"965",965,798.332934624858
"966",966,850.372874027557
"967",967,777.174274066798
"968",968,271.982714004958
"969",969,932.282592527691
"970",970,871.434559578062
"971",971,588.673409064768
"972",972,144.749671326629
"973",973,19.2986782975243
"974",974,120.402815641561
"975",975,490.624173224615
"976",976,373.196655695487
"977",977,546.627294197405
"978",978,109.301604658296
"979",979,303.356698990851
"980",980,370.913070073295
"981",981,383.55827177348
"982",982,61.8846700000096
"983",983,14.8347516425143
"984",984,37.5226932244379
"985",985,42.3900799734218
"986",986,381.328387651669
"987",987,202.294282198392
"988",988,97.5249794778292
"989",989,115.39065758689
"990",990,97.4808630117598
"991",991,759.761547535115
"992",992,507.577749365557
"993",993,245.972406767404
"994",994,203.775250037155
"995",995,270.821439253024
"996",996,0
"997",997,0
"998",998,216.526978385627
"999",999,102.135459579815
"1000",1000,11.6544558378575
"1001",1001,28.7093852293723
"1002",1002,179.438851692153
"1003",1003,100.822666553487
"1004",1004,84.0319725562277
"1005",1005,90.2115430138318
"1006",1006,50.1879931860046
"1007",1007,67.8114985777026
"1008",1008,58.3218099086084
"1009",1009,300.981047173637
"1010",1010,197.615905966107
"1011",1011,578.00394975697
"1012",1012,434.367879637844
"1013",1013,263.092560276102
"1014",1014,817.165325408478
"1015",1015,681.809628810085
"1016",1016,969.471411850178
"1017",1017,891.147978262902
"1018",1018,372.802271197893
"1019",1019,960.034808186682
"1020",1020,849.671777209337
"1021",1021,1098.97327896285
"1022",1022,1590.04111565227
"1023",1023,1560.12089999465
"1024",1024,1462.27666721336
"1025",1025,402.257515670459
"1026",1026,982.401103252964
"1027",1027,1037.69606023974
"1028",1028,873.205236378743
"1029",1029,372.643023129314
"1030",1030,894.254397788572
"1031",1031,701.455195307333
"1032",1032,660.612923752075
"1033",1033,89.1791590721682
"1034",1034,371.343639116234
"1035",1035,400.367531655579
"1036",1036,245.791354645484
"1037",1037,672.33327314302
"1038",1038,402.310418114877
"1039",1039,531.875800408621
"1040",1040,534.528596941804
"1041",1041,170.19533515718
"1042",1042,360.585360112715
"1043",1043,361.476569029918
"1044",1044,251.439297208471
"1045",1045,96.9307429063711
"1046",1046,848.734881526883
"1047",1047,720.965791557761
"1048",1048,814.680976502823
"1049",1049,648.024422223186
"1050",1050,739.148222697878
"1051",1051,823.404026569377
"1052",1052,617.428704250665
"1053",1053,214.664898871302
"1054",1054,399.167613644853
"1055",1055,310.223522502386
"1056",1056,523.474519680649
"1057",1057,218.750286744324
"1058",1058,0
"1059",1059,0
"1060",1060,0
"1061",1061,0
"1062",1062,62.4319272471577
"1063",1063,127.637804463317
"1064",1064,91.1820753394923
"1065",1065,66.5874134303198
"1066",1066,62.5868371382985
"1067",1067,97.5307735253906
"1068",1068,256.427949432207
"1069",1069,265.05568733597
"1070",1070,407.499911954
"1071",1071,450.024086480779
"1072",1072,586.498166338564
"1073",1073,605.491245186112
"1074",1074,315.247912191342
"1075",1075,408.430649127391
"1076",1076,462.011200657349
"1077",1077,703.438228444116
"1078",1078,755.47692966697
"1079",1079,795.052323189021
"1080",1080,512.811405749192
"1081",1081,343.304658637868
"1082",1082,312.749469750394
"1083",1083,164.137004650103
"1084",1084,440.569640243034
"1085",1085,720.972274713692
"1086",1086,868.259118260912
"1087",1087,1728.02706628499
"1088",1088,1901.64714824209
"1089",1089,1477.51677402466
"1090",1090,607.43451999837
"1091",1091,1247.79926677425
"1092",1092,1106.93126952973
"1093",1093,1027.77207074276
"1094",1094,1003.36213460271
"1095",1095,999.920114324553
"1096",1096,1032.10270025995
"1097",1097,401.834856988554
"1098",1098,347.012448008485
"1099",1099,387.259529955045
"1100",1100,215.77330060559
"1101",1101,164.504432625698
"1102",1102,122.168162870984
"1103",1103,280.250887013444
"1104",1104,436.537727747904
"1105",1105,306.76154373153
"1106",1106,100.05943571142
"1107",1107,109.771241281088
"1108",1108,91.0207739717566
"1109",1109,103.020451528683
"1110",1110,147.506696556711
"1111",1111,355.166046704139
"1112",1112,690.567828365173
"1113",1113,686.689112780855
"1114",1114,804.712875245065
"1115",1115,997.722217677733
"1116",1116,383.743171573372
"1117",1117,1020.21170715954
"1118",1118,782.928656139072
"1119",1119,854.296821665698
"1120",1120,781.552806412542
"1121",1121,626.360534706341
"1122",1122,537.357730360402
"1123",1123,567.285839602757
"1124",1124,464.011000450261
"1125",1125,189.555430027901
"1126",1126,0
"1127",1127,0
"1128",1128,0
"1129",1129,261.941049635669
"1130",1130,66.1930058630823
"1131",1131,126.990513140215
"1132",1132,304.841817454573
"1133",1133,351.86051891017
"1134",1134,182.995625862979
"1135",1135,284.715557435335
"1136",1136,193.728812315197
"1137",1137,376.883441337028
"1138",1138,268.36607255041
"1139",1139,177.289979865172
"1140",1140,227.016746907843
"1141",1141,406.603390728592
"1142",1142,250.479503686871
"1143",1143,260.873575417566
"1144",1144,602.226625049746
"1145",1145,372.804296676155
"1146",1146,391.920279042743
"1147",1147,570.483872622785
"1148",1148,472.289982571693
"1149",1149,370.768069333579
"1150",1150,221.08294880215
"1151",1151,240.339192877483
"1152",1152,104.63671923566
"1153",1153,470.52013296437
"1154",1154,149.83024261087
"1155",1155,328.741969038971
