"","Element ID","/Layer_1/Non-ponded Ag. Pumping(AF/year)"
"6921",6921,0
"6922",6922,0
"6923",6923,0
"6924",6924,0
"6925",6925,31.6079792870048
"6926",6926,1273.82426190476
"6927",6927,0
"6928",6928,0
"6929",6929,0
"6930",6930,890.260523809524
"6931",6931,588.388214285714
"6932",6932,157.990013143479
"6933",6933,281.789238095238
"6934",6934,100.119928571429
"6935",6935,158.315323045716
"6936",6936,53.4544523809524
"6937",6937,286.332809523809
"6938",6938,506.662571428571
"6939",6939,159.799380952381
"6940",6940,185.934261904762
"6941",6941,453.391119047619
"6942",6942,252.608833333333
"6943",6943,608.010800130547
"6944",6944,0
"6945",6945,0
"6946",6946,98.5797429161113
"6947",6947,75.3544611511037
"6948",6948,107.964447638344
"6949",6949,32.5291892454742
"6950",6950,263.317023809524
"6951",6951,281.636095238095
"6952",6952,343.335714285714
"6953",6953,1079.38069047619
"6954",6954,128.009119047619
"6955",6955,526.56
"6956",6956,667.578123031041
"6957",6957,67.244168507389
"6958",6958,598.660152444618
"6959",6959,0
"6960",6960,0
"6961",6961,0
"6962",6962,0
"6963",6963,0
"6964",6964,567.695428571429
"6965",6965,33.9204047619048
"6966",6966,424.355619047619
"6967",6967,0
"6968",6968,0
"6969",6969,0
"6970",6970,0
"6971",6971,0
"6972",6972,0
"6973",6973,0
"6974",6974,0
"6975",6975,0
"6976",6976,228.775397101745
"6977",6977,265.079505484347
"6978",6978,971.421428571428
"6979",6979,239.623145780461
"6980",6980,29.1080368000255
"6981",6981,592.769904761905
"6982",6982,676.677666666667
"6983",6983,752.627142857143
"6984",6984,525.851904761905
"6985",6985,154.087586075968
"6986",6986,426.724
"6987",6987,285.017714285714
"6988",6988,130.92880952381
"6989",6989,6.30442534032274
"6990",6990,10.8437619184043
"6991",6991,2.77660395576001
"6992",6992,0
"6993",6993,0
"6994",6994,0
"6995",6995,0
"6996",6996,0
"6997",6997,0
"6998",6998,0
"6999",6999,0
"7000",7000,28.0941985655605
"7001",7001,0
"7002",7002,680.335582831791
"7003",7003,33.3966690608585
"7004",7004,33.0548721116765
"7005",7005,13.9462104296841
"7006",7006,27.3345018921879
"7007",7007,216.863788886347
"7008",7008,91.1126968674642
"7009",7009,48.6466009029436
"7010",7010,27.3783098502117
"7011",7011,6.85079882423677
"7012",7012,4.95296240956232
"7013",7013,6.50209104870874
"7014",7014,7.00607313286364
"7015",7015,16.5975714285714
"7016",7016,50.6044761904762
"7017",7017,0
"7018",7018,0
"7019",7019,0
"7020",7020,0
"7021",7021,0
"7022",7022,122.887818202626
"7023",7023,146.648785714286
"7024",7024,0
"7025",7025,229.842595238095
"7026",7026,0
"7027",7027,139.054071428571
"7028",7028,0
"7029",7029,0
"7030",7030,0
"7031",7031,0
"7032",7032,0
"7033",7033,0
"7034",7034,0
"7035",7035,0
"7036",7036,0
"7037",7037,0
"7038",7038,0
"7039",7039,0
"7040",7040,0
"7041",7041,1124.61955526879
"7042",7042,508.5639415545
"7043",7043,620.527619047619
"7044",7044,861.106904761905
"7045",7045,0
"7046",7046,0
"7047",7047,0
"7048",7048,0
"7049",7049,0
"7050",7050,451.366238095238
"7051",7051,160.07880952381
"7052",7052,89.1364047619048
"7053",7053,211.690238095238
"7054",7054,101.382238095238
"7055",7055,140.204166666667
"7056",7056,218.084607636867
"7057",7057,383.389071428571
"7058",7058,140.503214285714
"7059",7059,433.102
"7060",7060,476.06369047619
"7061",7061,227.279952380952
"7062",7062,0
"7063",7063,0
"7064",7064,188.350119047619
"7065",7065,197.439996371671
"7066",7066,328.504952380952
"7067",7067,12.189860226546
"7068",7068,158.604970730644
"7069",7069,11.8781577872285
"7070",7070,218.473404761905
"7071",7071,653.6615
"7072",7072,1222.65784765174
"7073",7073,1176.32285320625
"7074",7074,0
"7075",7075,8.25490812373035
"7076",7076,0
"7077",7077,0
"7078",7078,0
"7079",7079,543.625928571429
"7080",7080,435.862547619048
"7081",7081,130.886368111907
"7082",7082,0
"7083",7083,0
"7084",7084,0
"7085",7085,0
"7086",7086,0
"7087",7087,0
"7088",7088,0
"7089",7089,56.7199285714286
"7090",7090,49.7535476190476
"7091",7091,0
"7092",7092,265.562220638701
"7093",7093,524.598452380952
"7094",7094,715.693571428571
"7095",7095,955.762880952381
"7096",7096,1274.48080952381
"7097",7097,1032.18461904762
"7098",7098,292.715071428571
"7099",7099,281.408476190476
"7100",7100,43.8499636742629
"7101",7101,10.4077880785056
"7102",7102,0.00897619047619048
"7103",7103,0
"7104",7104,0
"7105",7105,0
"7106",7106,0
"7107",7107,0
"7108",7108,0
"7109",7109,0
"7110",7110,0
"7111",7111,34.7406749913703
"7112",7112,32.2649408535008
"7113",7113,0
"7114",7114,0
"7115",7115,318.323946128718
"7116",7116,239.485718263805
"7117",7117,70.1355909733002
"7118",7118,9.30921704857532
"7119",7119,9.49566694229292
"7120",7120,1.16976705333955
"7121",7121,7.56388935256323
"7122",7122,0
"7123",7123,0
"7124",7124,0
"7125",7125,0
"7126",7126,0
"7127",7127,79.1416428571429
"7128",7128,90.4755952380952
"7129",7129,5.53904761904762
"7130",7130,5.61457992700305
"7131",7131,164.331928571429
"7132",7132,34.5224174670222
"7133",7133,0
"7134",7134,0
"7135",7135,0
"7136",7136,0
"7137",7137,0
"7138",7138,0
"7139",7139,0
"7140",7140,0
"7141",7141,23.7180778620771
"7142",7142,1385.03733333333
"7143",7143,720.75069047619
"7144",7144,635.837619047619
"7145",7145,0
"7146",7146,0
"7147",7147,0
"7148",7148,0
"7149",7149,0
"7150",7150,0
"7151",7151,0
"7152",7152,154.897476190476
"7153",7153,285.834833333333
"7154",7154,133.451056492116
"7155",7155,303.549880952381
"7156",7156,281.1185
"7157",7157,155.878928571429
"7158",7158,370.739928571429
"7159",7159,356.564952380952
"7160",7160,254.3275
"7161",7161,0
"7162",7162,0
"7163",7163,87.31
"7164",7164,73.9197142857143
"7165",7165,169.63919047619
"7166",7166,780.665095238095
"7167",7167,876.070783818743
"7168",7168,493.0515
"7169",7169,435.190047619048
"7170",7170,1301.061
"7171",7171,302.862635969776
"7172",7172,0
"7173",7173,0
"7174",7174,0
"7175",7175,92.0639115274691
"7176",7176,143.433556044507
"7177",7177,0
"7178",7178,0
"7179",7179,764.93780952381
"7180",7180,252.328939990768
"7181",7181,0
"7182",7182,0
"7183",7183,0
"7184",7184,0
"7185",7185,0
"7186",7186,0
"7187",7187,0
"7188",7188,0
"7189",7189,44.55
"7190",7190,41.2825476190476
"7191",7191,0
"7192",7192,43.9217142857143
"7193",7193,263.803738095238
"7194",7194,309.941928571429
"7195",7195,547.008523809524
"7196",7196,123.911476190476
"7197",7197,53.3087430266261
"7198",7198,33.6032393731529
"7199",7199,43.4854226694269
"7200",7200,419.816285714286
"7201",7201,1004.24947619048
"7202",7202,1073.4990952381
"7203",7203,340.619904761905
"7204",7204,40.3783571992274
"7205",7205,18.0855918599009
"7206",7206,12.5827982082487
"7207",7207,3.53782715502488
"7208",7208,0
"7209",7209,0
"7210",7210,0
"7211",7211,0
"7212",7212,0
"7213",7213,0
"7214",7214,0
"7215",7215,0
"7216",7216,0
"7217",7217,0
"7218",7218,0
"7219",7219,192.780539756614
"7220",7220,411.255122569915
"7221",7221,249.564119884943
"7222",7222,182.953567771524
"7223",7223,57.2553939593781
"7224",7224,0.132079491253595
"7225",7225,5.4165
"7226",7226,0
"7227",7227,4.71798246164185
"7228",7228,0
"7229",7229,0
"7230",7230,4.46073057773305
"7231",7231,1.80664499532138
"7232",7232,0
"7233",7233,7.29259523809524
"7234",7234,4.54463449770777
"7235",7235,6.7943707933919
"7236",7236,6.26619673864614
"7237",7237,38.2045032352286
"7238",7238,97.4668039851317
"7239",7239,25.6281886584031
"7240",7240,57.2745543357095
"7241",7241,0
"7242",7242,0
"7243",7243,0
"7244",7244,0
"7245",7245,0
"7246",7246,0
"7247",7247,0
"7248",7248,563.740857142857
"7249",7249,44.2342171396765
"7250",7250,724.450865309459
"7251",7251,609.579857142857
"7252",7252,605.804833333333
"7253",7253,961.806452380952
"7254",7254,925.681761904762
"7255",7255,1037.33711904762
"7256",7256,0
"7257",7257,0
"7258",7258,0
"7259",7259,512.903833333333
"7260",7260,0
"7261",7261,0
"7262",7262,215.270785714286
"7263",7263,234.960928571429
"7264",7264,205.350142857143
"7265",7265,0
"7266",7266,0
"7267",7267,0
"7268",7268,250.121
"7269",7269,241.00169047619
"7270",7270,801.842380952381
"7271",7271,0
"7272",7272,1487.90573809524
"7273",7273,1157.78202380952
"7274",7274,729.299703418213
"7275",7275,250.520355108116
"7276",7276,0
"7277",7277,0
"7278",7278,0
"7279",7279,0
"7280",7280,91.3806014441121
"7281",7281,0
"7282",7282,0
"7283",7283,0
"7284",7284,238.958822542287
"7285",7285,112.288241779903
"7286",7286,412.653572639887
"7287",7287,625.164285714286
"7288",7288,0
"7289",7289,0
"7290",7290,0
"7291",7291,0
"7292",7292,0
"7293",7293,0
"7294",7294,0
"7295",7295,0
"7296",7296,0
"7297",7297,48.0320238095238
"7298",7298,42.5259523809524
"7299",7299,15.413936919412
"7300",7300,21.3094914283711
"7301",7301,320.544357142857
"7302",7302,92.2567467498791
"7303",7303,260.48730952381
"7304",7304,169.634023809524
"7305",7305,11.2186265699687
"7306",7306,2.87895375302807
"7307",7307,2.54186544177213
"7308",7308,0
"7309",7309,0
"7310",7310,34.2432979004513
"7311",7311,201.680928571429
"7312",7312,136.867857142857
"7313",7313,275.882124937525
"7314",7314,8.50957123458794
"7315",7315,3.38374216781008
"7316",7316,6.63192283412102
"7317",7317,1.83660005494616
"7318",7318,4.21546146915994
"7319",7319,1.06792310692647
"7320",7320,3.75736395412761
"7321",7321,6.42686440313762
"7322",7322,0
"7323",7323,0
"7324",7324,0
"7325",7325,0
"7326",7326,0
"7327",7327,0
"7328",7328,0
"7329",7329,22.8867659193927
"7330",7330,538.601097529577
"7331",7331,469.658670385279
"7332",7332,33.9452004467079
"7333",7333,326.155103779613
"7334",7334,313.053197680149
"7335",7335,290.828549120283
"7336",7336,94.8172384745418
"7337",7337,12.6474148663531
"7338",7338,7.16912153172644
"7339",7339,15.5534379756746
"7340",7340,11.855046578171
"7341",7341,11.6986428571429
"7342",7342,1.75958340232775
"7343",7343,8.47345921814434
"7344",7344,6.17761285400113
"7345",7345,0.0131904761904762
"7346",7346,11.7403571428571
"7347",7347,209.322476190476
"7348",7348,211.541567203813
"7349",7349,0
"7350",7350,67.5698916299565
"7351",7351,0
"7352",7352,0
"7353",7353,0
"7354",7354,0
"7355",7355,0
"7356",7356,0
"7357",7357,0
"7358",7358,0
"7359",7359,0
"7360",7360,668.72843420826
"7361",7361,621.626761904762
"7362",7362,423.054595238095
"7363",7363,793.664238095238
"7364",7364,435.634261904762
"7365",7365,337.9871254834
"7366",7366,505.787785714286
"7367",7367,543.562571428571
"7368",7368,586.511619047619
"7369",7369,373.345547619048
"7370",7370,0
"7371",7371,869.207333333333
"7372",7372,219.867976190476
"7373",7373,208.998285714286
"7374",7374,0
"7375",7375,0
"7376",7376,200.246857142857
"7377",7377,0
"7378",7378,375.136476190476
"7379",7379,0
"7380",7380,0
"7381",7381,110.922666666667
"7382",7382,29.5282380952381
"7383",7383,413.835857142857
"7384",7384,238.276145153707
"7385",7385,0
"7386",7386,0
"7387",7387,0
"7388",7388,682.60469047619
"7389",7389,200.891197261034
"7390",7390,607.655677116654
"7391",7391,713.545656060565
"7392",7392,0
"7393",7393,0
"7394",7394,0
"7395",7395,0
"7396",7396,0
"7397",7397,643.831166666667
"7398",7398,0
"7399",7399,0
"7400",7400,0
"7401",7401,0
"7402",7402,263.013640354285
"7403",7403,111.161097192942
"7404",7404,761.797452380952
"7405",7405,154.858155977076
"7406",7406,0
"7407",7407,0
"7408",7408,0
"7409",7409,0
"7410",7410,0
"7411",7411,0
"7412",7412,53.4760714285714
"7413",7413,52.0359285714286
"7414",7414,0
"7415",7415,0
"7416",7416,0
"7417",7417,0
"7418",7418,0
"7419",7419,145.133785714286
"7420",7420,294.103
"7421",7421,269.442092536692
"7422",7422,101.325428571429
"7423",7423,8.54367736794401
"7424",7424,5.87234942823011
"7425",7425,0.672804740245252
"7426",7426,4.24025423274651
"7427",7427,0
"7428",7428,0
"7429",7429,0
"7430",7430,0
"7431",7431,0
"7432",7432,0
"7433",7433,0
"7434",7434,0
"7435",7435,7.66384657821761
"7436",7436,0
"7437",7437,0
"7438",7438,0
"7439",7439,0
"7440",7440,0
"7441",7441,0
"7442",7442,0
"7443",7443,0
"7444",7444,0
"7445",7445,0
"7446",7446,10.7819838541908
"7447",7447,0
"7448",7448,0
"7449",7449,28.8952323853857
"7450",7450,32.6198121847934
"7451",7451,17.910228019605
"7452",7452,0
"7453",7453,336.837528296853
"7454",7454,187.924799630857
"7455",7455,140.754061423323
"7456",7456,190.094769130571
"7457",7457,174.278792104402
"7458",7458,150.124022878113
"7459",7459,1.65597456727042
"7460",7460,117.822353249394
"7461",7461,12.751748868806
"7462",7462,10.1179622954321
"7463",7463,7.52050248480945
"7464",7464,6.91269047619048
"7465",7465,2.86738602496429
"7466",7466,0
"7467",7467,0
"7468",7468,0
"7469",7469,0
"7470",7470,45.3151742149534
"7471",7471,0
"7472",7472,1.84321428571429
"7473",7473,0.479833333333333
"7474",7474,0
"7475",7475,0.640071428571429
"7476",7476,0.936357142857143
"7477",7477,0
"7478",7478,0
"7479",7479,70.0630187171522
"7480",7480,551.32769047619
"7481",7481,447.351928571429
"7482",7482,193.393785714286
"7483",7483,412.190738095238
"7484",7484,1289.63437394983
"7485",7485,311.581357142857
"7486",7486,225.431476190476
"7487",7487,439.072880952381
"7488",7488,558.088880952381
"7489",7489,139.565952380952
"7490",7490,190.015947847115
"7491",7491,454.542928571429
"7492",7492,111.144564931467
"7493",7493,108.946080632653
"7494",7494,151.461917082996
"7495",7495,0
"7496",7496,0
"7497",7497,99.4849285714286
"7498",7498,51.2302131742004
"7499",7499,156.266214285714
"7500",7500,61.9363095238095
"7501",7501,82.4018571428572
"7502",7502,346.246476190476
"7503",7503,58.6534523809524
"7504",7504,0
"7505",7505,0
"7506",7506,87.5464761904762
"7507",7507,0
"7508",7508,0
"7509",7509,0
"7510",7510,0
"7511",7511,0
"7512",7512,1229.26240020524
"7513",7513,1110.80267869611
"7514",7514,1826.42114285714
"7515",7515,668.274260559454
"7516",7516,272.65277403077
"7517",7517,470.756651022815
"7518",7518,0
"7519",7519,0
"7520",7520,195.088184966455
"7521",7521,130.881303240138
"7522",7522,0
"7523",7523,0
"7524",7524,297.588113885794
"7525",7525,214.65199441602
"7526",7526,465.176856236796
"7527",7527,0
"7528",7528,0
"7529",7529,0
"7530",7530,0
"7531",7531,0
"7532",7532,0
"7533",7533,0
"7534",7534,53.4286904761905
"7535",7535,114.348523809524
"7536",7536,70.1468785782489
"7537",7537,0
"7538",7538,91.0548977296399
"7539",7539,106.984523809524
"7540",7540,152.12830952381
"7541",7541,0
"7542",7542,597.766
"7543",7543,830.791523809524
"7544",7544,951.318071428572
"7545",7545,306.277285714286
"7546",7546,3.74481890417251
"7547",7547,3.53906495779987
"7548",7548,0.950911508000094
"7549",7549,0
"7550",7550,0
"7551",7551,0
"7552",7552,0
"7553",7553,0
"7554",7554,6.49484894268064
"7555",7555,8.04148811962797
"7556",7556,0
"7557",7557,0
"7558",7558,0
"7559",7559,0
"7560",7560,0
"7561",7561,26.695741595247
"7562",7562,30.1295659268405
"7563",7563,13.9902037124481
"7564",7564,50.2808713234942
"7565",7565,0
"7566",7566,0
"7567",7567,20.6300115695504
"7568",7568,24.922074604884
"7569",7569,0
"7570",7570,0
"7571",7571,0
"7572",7572,11.5822033106317
"7573",7573,9.48354482880608
"7574",7574,63.3207483986242
"7575",7575,186.932271278568
"7576",7576,230.537228251308
"7577",7577,55.0100900801715
"7578",7578,2.86159157628748
"7579",7579,7.53771513912325
"7580",7580,0.0373809523809524
"7581",7581,7.33694125260738
"7582",7582,10.658119047619
"7583",7583,11.422746583108
"7584",7584,33.2777443951999
"7585",7585,8.49454604146026
"7586",7586,18.7389797244071
"7587",7587,0
"7588",7588,0
"7589",7589,0.80555818646735
"7590",7590,0.32843068990198
"7591",7591,0
"7592",7592,42.3352458539731
"7593",7593,0
"7594",7594,0
"7595",7595,0
"7596",7596,0.816357142857143
"7597",7597,0
"7598",7598,51.4408154801513
"7599",7599,44.48529863221
"7600",7600,525.798238095238
"7601",7601,273.661571428571
"7602",7602,235.882636316886
"7603",7603,255.487119047619
"7604",7604,98.7119523809524
"7605",7605,103.415117687841
"7606",7606,264.394015752445
"7607",7607,152.886347669524
"7608",7608,96.9608982636802
"7609",7609,158.265452380952
"7610",7610,31.192880952381
"7611",7611,119.49430952381
"7612",7612,46.3697966045077
"7613",7613,336.776333333333
"7614",7614,69.3365354128745
"7615",7615,186.018452380952
"7616",7616,62.2191611905087
"7617",7617,259.692238095238
"7618",7618,112.394142857143
"7619",7619,220.774571428571
"7620",7620,111.284437267886
"7621",7621,141.634476190476
"7622",7622,342.974452380952
"7623",7623,152.635214285714
"7624",7624,157.991023809524
"7625",7625,0
"7626",7626,508.006071428571
"7627",7627,578.508547619048
"7628",7628,0
"7629",7629,0
"7630",7630,0
"7631",7631,0
"7632",7632,0
"7633",7633,1384.42607552895
"7634",7634,0
"7635",7635,0
"7636",7636,0
"7637",7637,171.173909207899
"7638",7638,144.917751057811
"7639",7639,594.153379507806
"7640",7640,602.543300867217
"7641",7641,309.172104104784
"7642",7642,435.597673503688
"7643",7643,198.024312298219
"7644",7644,135.142292511779
"7645",7645,110.230256214402
"7646",7646,26.7854714015382
"7647",7647,0
"7648",7648,501.713557602754
"7649",7649,354.036479947763
"7650",7650,0
"7651",7651,0
"7652",7652,0
"7653",7653,0
"7654",7654,0
"7655",7655,0
"7656",7656,0
"7657",7657,218.33880952381
"7658",7658,272.722247376113
"7659",7659,40.1105
"7660",7660,34.4475238095238
"7661",7661,175.591428571429
"7662",7662,369.384357142857
"7663",7663,74.6430120275807
"7664",7664,72.4848234942924
"7665",7665,79.2727857142857
"7666",7666,0
"7667",7667,0
"7668",7668,0
"7669",7669,62.2395
"7670",7670,404.760428571429
"7671",7671,133.321023809524
"7672",7672,576.741976190476
"7673",7673,470.925047619048
"7674",7674,9.75617335893977
"7675",7675,0
"7676",7676,0
"7677",7677,0
"7678",7678,0
"7679",7679,0
"7680",7680,0
"7681",7681,0
"7682",7682,7.96842900881145
"7683",7683,12.0831042481588
"7684",7684,23.1411922041513
"7685",7685,26.1931083373363
"7686",7686,25.568886923146
"7687",7687,44.2380940858958
"7688",7688,26.978629897232
"7689",7689,23.9008237643814
"7690",7690,25.0195306417104
"7691",7691,17.0621550839
"7692",7692,6.10309682690741
"7693",7693,6.05153804111089
"7694",7694,1.552221599939
"7695",7695,5.61975259196081
"7696",7696,0
"7697",7697,3.89925067271941
"7698",7698,0
"7699",7699,11.6817867705243
"7700",7700,0
"7701",7701,2.70597090366776
"7702",7702,1.96321560875891
"7703",7703,1.16866852233356
"7704",7704,3.40108341791516
"7705",7705,0.0125952380952381
"7706",7706,75.0192498660115
"7707",7707,8.48273016866868
"7708",7708,6.2284892695645
"7709",7709,2.77769981225919
"7710",7710,4.0282619047619
"7711",7711,5.20267975128663
"7712",7712,1.38054393393357
"7713",7713,0
"7714",7714,0
"7715",7715,0
"7716",7716,0
"7717",7717,0
"7718",7718,0.903833333333333
"7719",7719,45.6056428571429
"7720",7720,5.04092923107097
"7721",7721,7.39561044130571
"7722",7722,32.9372901761545
"7723",7723,343.408333333333
"7724",7724,221.186251952251
"7725",7725,188.451595238095
"7726",7726,347.899833333333
"7727",7727,350.033095238095
"7728",7728,98.8028471838284
"7729",7729,51.4751374706404
"7730",7730,451.289690476191
"7731",7731,253.727285714286
"7732",7732,104.598857142857
"7733",7733,131.031595238095
"7734",7734,483.14630952381
"7735",7735,900.055761904762
"7736",7736,262.058142857143
"7737",7737,304.22919047619
"7738",7738,237.601142857143
"7739",7739,181.644086570779
"7740",7740,497.229166666667
"7741",7741,36.595548964846
"7742",7742,344.728047619048
"7743",7743,139.741523809524
"7744",7744,752.669404761905
"7745",7745,0
"7746",7746,0
"7747",7747,527.825614608649
"7748",7748,170.58488431097
"7749",7749,0
"7750",7750,114.839588851794
"7751",7751,133.218738143417
"7752",7752,0
"7753",7753,191.488423343349
"7754",7754,587.868988786141
"7755",7755,974.661023809524
"7756",7756,369.705785714286
"7757",7757,357.619824912916
"7758",7758,259.882493268044
"7759",7759,80.9651086817035
"7760",7760,37.0860756512086
"7761",7761,0
"7762",7762,0
"7763",7763,0
"7764",7764,0
"7765",7765,585.23569047619
"7766",7766,848.987238095238
"7767",7767,1016.79278571429
"7768",7768,0
"7769",7769,0
"7770",7770,0
"7771",7771,0
"7772",7772,306.498439434569
"7773",7773,708.230785714286
"7774",7774,183.145714285714
"7775",7775,236.308792318726
"7776",7776,321.402357142857
"7777",7777,231.299759344416
"7778",7778,359.801263060911
"7779",7779,323.66256652409
"7780",7780,523.614595238095
"7781",7781,295.232155185374
"7782",7782,19.0716904761905
"7783",7783,954.721761904762
"7784",7784,628.325928571429
"7785",7785,28.0462998456402
"7786",7786,0
"7787",7787,211.880335447064
"7788",7788,1296.54983333333
"7789",7789,795.395071428571
"7790",7790,323.723297488525
"7791",7791,198.691564623784
"7792",7792,14.7964040019996
"7793",7793,13.3483888147788
"7794",7794,0
"7795",7795,0
"7796",7796,0
"7797",7797,0
"7798",7798,0
"7799",7799,0
"7800",7800,9.70187083885359
"7801",7801,4.42931446007544
"7802",7802,0
"7803",7803,10.0650933263011
"7804",7804,20.1172794056481
"7805",7805,26.4281442752812
"7806",7806,8.06367237794868
"7807",7807,35.2579874257589
"7808",7808,102.500351648018
"7809",7809,4.57455726969741
"7810",7810,19.6272896270696
"7811",7811,6.59288622129705
"7812",7812,3.0339495508058
"7813",7813,26.959049139322
"7814",7814,99.2494771714859
"7815",7815,112.082461794668
"7816",7816,97.4866598267723
"7817",7817,125.293922409454
"7818",7818,5.98224185603134
"7819",7819,161.545244099015
"7820",7820,149.053161766637
"7821",7821,4.85750087004031
"7822",7822,5.75262469321037
"7823",7823,10.0269143941546
"7824",7824,2.03644394482099
"7825",7825,1.70089248941273
"7826",7826,1.10922554295579
"7827",7827,2.52648681161737
"7828",7828,7.49221990356416
"7829",7829,13.6091251077285
"7830",7830,361.237323428976
"7831",7831,191.997745250718
"7832",7832,0
"7833",7833,0
"7834",7834,0
"7835",7835,0
"7836",7836,0
"7837",7837,59.3161954447063
"7838",7838,23.3006065204587
"7839",7839,44.7653424989753
"7840",7840,61.640119047619
"7841",7841,8.31695812067605
"7842",7842,6.2623893564818
"7843",7843,239.887238095238
"7844",7844,80.6521904761905
"7845",7845,40.8615350956851
"7846",7846,170.640437000829
"7847",7847,321.136880952381
"7848",7848,171.952333333333
"7849",7849,216.226293089089
"7850",7850,488.38280952381
"7851",7851,165.013761904762
"7852",7852,374.337928571429
"7853",7853,129.492428571429
"7854",7854,108.312876825621
"7855",7855,38.3997205581968
"7856",7856,46.1904523809524
"7857",7857,238.971714285714
"7858",7858,460.403523809524
"7859",7859,509.652547619048
"7860",7860,264.263666666667
"7861",7861,152.572976190476
"7862",7862,243.309095238095
"7863",7863,163.275619047619
"7864",7864,432.293840305494
"7865",7865,134.481212126684
"7866",7866,0
"7867",7867,0
"7868",7868,0
"7869",7869,834.944028783483
"7870",7870,481.890356532182
"7871",7871,263.236434305863
"7872",7872,1043.00716496236
"7873",7873,253.171334527127
"7874",7874,89.4651946984658
"7875",7875,446.564874255374
"7876",7876,295.338357142857
"7877",7877,254.035452380952
"7878",7878,616.396642857143
"7879",7879,647.480285714286
"7880",7880,339.641619047619
"7881",7881,192.507571428571
"7882",7882,420.840238095238
"7883",7883,28.0931518121257
"7884",7884,0
"7885",7885,0
"7886",7886,0
"7887",7887,464.201190476191
"7888",7888,146.293
"7889",7889,62.6202142857143
"7890",7890,302.788860263763
"7891",7891,373.562938001129
"7892",7892,252.577785714286
"7893",7893,543.642837952525
"7894",7894,473.452380952381
"7895",7895,0
"7896",7896,0
"7897",7897,0
"7898",7898,518.109523809524
"7899",7899,430.308547619048
"7900",7900,459.113452380952
"7901",7901,253.069952380952
"7902",7902,466.998357142857
"7903",7903,679.024666666667
"7904",7904,396.537619047619
"7905",7905,537.242523809524
"7906",7906,119.850572926559
"7907",7907,185.66804332211
"7908",7908,284.600889866728
"7909",7909,68.5143603079269
"7910",7910,38.1239966823436
"7911",7911,0
"7912",7912,394.069214285714
"7913",7913,1127.80647619048
"7914",7914,1008.86388095238
"7915",7915,378.923994319424
"7916",7916,270.020692579691
"7917",7917,276.684385713968
"7918",7918,160.53659418014
"7919",7919,41.6902938181566
"7920",7920,0
"7921",7921,0
"7922",7922,0
"7923",7923,0
"7924",7924,0
"7925",7925,0
"7926",7926,7.43165286436574
"7927",7927,0
"7928",7928,8.83025795252051
"7929",7929,7.34618568961085
"7930",7930,0
"7931",7931,11.2396669677198
"7932",7932,9.26614076520721
"7933",7933,105.488975390825
"7934",7934,165.634257981598
"7935",7935,128.478631848956
"7936",7936,21.9402929860608
"7937",7937,3.30951973514678
"7938",7938,60.3466493103703
"7939",7939,78.1088682874546
"7940",7940,205.702059116991
"7941",7941,165.296351655303
"7942",7942,188.834092002497
"7943",7943,133.742946843347
"7944",7944,0
"7945",7945,177.736069957284
"7946",7946,187.474507629508
"7947",7947,3.60723482757121
"7948",7948,3.7827918846042
"7949",7949,2.23800575012735
"7950",7950,1.86841085210871
"7951",7951,2.16308904459244
"7952",7952,0
"7953",7953,191.927620475391
"7954",7954,0
"7955",7955,0
"7956",7956,0
"7957",7957,0
"7958",7958,0
"7959",7959,0
"7960",7960,0
"7961",7961,0
"7962",7962,80.9937100653614
"7963",7963,52.1376794643375
"7964",7964,34.6360062557321
"7965",7965,0
"7966",7966,75.2930952380952
"7967",7967,7.0378195322089
"7968",7968,15.1182769386114
"7969",7969,22.3052091856527
"7970",7970,29.9163542936143
"7971",7971,27.1336267343901
"7972",7972,222.61319047619
"7973",7973,163.956666666667
"7974",7974,370.700937316463
"7975",7975,348.511
"7976",7976,289.345977223418
"7977",7977,109.057508152862
"7978",7978,117.854465252577
"7979",7979,253.994880952381
"7980",7980,141.278150287348
"7981",7981,14.2958095238095
"7982",7982,55.7105482942948
"7983",7983,27.02604741062
"7984",7984,260.311785714286
"7985",7985,578.124904761905
"7986",7986,202.690333333333
"7987",7987,179.67230952381
"7988",7988,177.560690476191
"7989",7989,22.8899310617982
"7990",7990,395.203255219917
"7991",7991,358.798113918492
"7992",7992,0
"7993",7993,0
"7994",7994,0
"7995",7995,363.930807441913
"7996",7996,93.0738705474042
"7997",7997,201.828738095238
"7998",7998,190.613858742005
"7999",7999,74.9287317634781
"8000",8000,334.20380952381
"8001",8001,475.089928571429
"8002",8002,326.367333333333
"8003",8003,398.774642857143
"8004",8004,1127.20432129933
"8005",8005,0
"8006",8006,651.833476190476
"8007",8007,33.8767857142857
"8008",8008,24.0410476190476
"8009",8009,80.1132155226716
"8010",8010,120.432523809524
"8011",8011,707.370119047619
"8012",8012,86.4732857142857
"8013",8013,201.12569047619
"8014",8014,29.2896428571429
"8015",8015,510.697166666667
"8016",8016,208.587904761905
"8017",8017,528.959119047619
"8018",8018,266.529428571429
"8019",8019,161.274714285714
"8020",8020,61.3515
"8021",8021,138.190948140307
"8022",8022,69.2332303373969
"8023",8023,20.6486904761905
"8024",8024,259.771357142857
"8025",8025,421.534876252528
"8026",8026,603.048744815115
"8027",8027,0
"8028",8028,493.186690476191
"8029",8029,0
"8030",8030,0
"8031",8031,0
"8032",8032,0
"8033",8033,408.966264220448
"8034",8034,361.022547619048
"8035",8035,438.236603348714
