"","Element ID","/Layer_3/Subsidence_Inflow (+)(AF/year)"
"1",1,0.475854881350322
"2",2,0.399101960621128
"3",3,0.314267346724928
"4",4,0.114355848593297
"5",5,0.363338681680371
"6",6,0.253461521947315
"7",7,0.496879250191061
"8",8,0.43201749812726
"9",9,0.385948625739381
"10",10,0.695738423485853
"11",11,0.0837700240657302
"12",12,0.258545825777583
"13",13,0.154817774127326
"14",14,0.132588336093831
"15",15,0.250221921175358
"16",16,0.320070535209494
"17",17,0.337393707934252
"18",18,0.14077474059316
"19",19,0.186209766988493
"20",20,0.359023245007452
"21",21,0.210688142966109
"22",22,0.206529595320212
"23",23,0.404434611559425
"24",24,0.114826990532987
"25",25,0.150955494228894
"26",26,0.0946591245303353
"27",27,0.455062614299939
"28",28,0.32421856497336
"29",29,0.216801690716746
"30",30,0.372741946143293
"31",31,0.562921488888292
"32",32,0.570722709196686
"33",33,0.328374947780347
"34",34,0.169218846315676
"35",35,0.22797849154152
"36",36,0.753701410180259
"37",37,0.286251763369627
"38",38,0.354549347760498
"39",39,0.506017242627952
"40",40,0.86359784218619
"41",41,0.496299594608283
"42",42,0.305766145256797
"43",43,0.93313233344635
"44",44,0.367977508931787
"45",45,0.151332554081282
"46",46,0.433642288313123
"47",47,0.144312088155459
"48",48,0.197480495990159
"49",49,0.126874077341041
"50",50,0.140060011059286
"51",51,0.077334732792497
"52",52,0.705274824790621
"53",53,0.972958811434391
"54",54,0.271480950972517
"55",55,0.0618202487669823
"56",56,0.165046838534173
"57",57,0.214573525021907
"58",58,0.135498299461427
"59",59,0.181854958354762
"60",60,1.06503221208435
"61",61,2.85266215097904
"62",62,4.56530121938161
"63",63,2.02439978763162
"64",64,1.18307581709216
"65",65,0.245024328233605
"66",66,1.11923727481672
"67",67,2.89622022898259
"68",68,4.89337236523567
"69",69,2.28576258496878
"70",70,2.73175309340519
"71",71,0.943924798996053
"72",72,0.336578114643337
"73",73,1.1250119370374
"74",74,2.70808028725161
"75",75,3.15967343045131
"76",76,1.92868561522384
"77",77,0.715668578115333
"78",78,0.164754892658874
"79",79,0.508146010213069
"80",80,1.48132838676228
"81",81,3.08684949588693
"82",82,3.6372146481429
"83",83,2.12210904298403
"84",84,0.828529691949776
"85",85,0.371451661971882
"86",86,0.195234592345573
"87",87,0.148133775947867
"88",88,0.734804757849192
"89",89,2.11562378161086
"90",90,1.94102789840619
"91",91,0.799352102302312
"92",92,0.170321590214905
"93",93,0.572454531791912
"94",94,2.29506521344428
"95",95,3.39492743688525
"96",96,2.58005953058811
"97",97,1.68126310029064
"98",98,0.928887312033122
"99",99,0.0899610679113853
"100",100,0.466774283085841
"101",101,1.83659650294061
"102",102,3.58949783640585
"103",103,4.69424277905684
"104",104,4.34622990354107
"105",105,1.66409678282734
"106",106,0.209013604726477
"107",107,0.57029272235745
"108",108,1.89591725687112
"109",109,4.03848572645187
"110",110,6.15112714381901
"111",111,2.24138362249942
"112",112,2.53624045825554
"113",113,3.01823536961437
"114",114,4.62298565132657
"115",115,1.21035250428636
"116",116,2.39942892637339
"117",117,2.46187194591164
"118",118,0.896846776134632
"119",119,0.938308978108761
"120",120,0.716242344093988
"121",121,0.314339417191178
"122",122,0.337713721247268
"123",123,0.999618240842597
