"","Element ID","/Layer_4/Subsidence_Outflow (-)(AF/year)"
"1",1,0.30463341290975
"2",2,0.254671617904837
"3",3,0.40191935672863
"4",4,0.184705146339267
"5",5,0.252431719862895
"6",6,0.202341517847008
"7",7,0.393796868725163
"8",8,0.302464143706684
"9",9,0.281888210265361
"10",10,0.536938660639976
"11",11,0.292067441480758
"12",12,0.241058369490795
"13",13,0.493223985283931
"14",14,0.397271591637126
"15",15,1.1391991704544
"16",16,0.700950450491201
"17",17,0.429263725286659
"18",18,0.276970344512275
"19",19,1.41579495606231
"20",20,1.65457422056149
"21",21,0.402710951215827
"22",22,0.195885895782943
"23",23,0.396823298062425
"24",24,0.0949538997672016
"25",25,0.225382049264576
"26",26,0.420937581155088
"27",27,0.604241985080225
"28",28,0.16704125109924
"29",29,0.123451166814613
"30",30,0.397797704361832
"31",31,0.357606197370779
"32",32,0.215008096515048
"33",33,0.210779398589663
"34",34,0.272791372079902
"35",35,0.215379510620735
"36",36,0.128822717242713
"37",37,0.404341367895178
"38",38,0.228945596727713
"39",39,0.259382063944019
"40",40,0.248036903852256
"41",41,0.302956085184859
"42",42,0.428772200853199
"43",43,0.297327737706457
"44",44,0.424839258950508
"45",45,0.187903767598711
"46",46,0.342774075524771
"47",47,0.11238451891069
"48",48,0.142840704694574
"49",49,0.0646760419987992
"50",50,0.16198448330205
"51",51,0.145120481386155
"52",52,0.4720027218355
"53",53,0.663379543466253
"54",54,0.207299783912899
"55",55,0.0309562238748476
"56",56,0.0229907407434915
"57",57,0.0644078716775824
"58",58,0.145849459557983
"59",59,0.0878126611544967
"60",60,0.137403291154336
"61",61,0.129407416163258
"62",62,0.681105020720927
"63",63,1.3148090930479
"64",64,0.953610202892811
"65",65,0.110957577437994
"66",66,0.0686389208654806
"67",67,0.116512897754772
"68",68,0.514459271361332
"69",69,0.483929883676391
"70",70,1.34244300589285
"71",71,0.672629632889671
"72",72,0.108401893225692
"73",73,0.112996008785934
"74",74,0.162222746943683
"75",75,0.668342830439932
"76",76,1.27139779517891
"77",77,1.05920146055971
"78",78,0.37062788909336
"79",79,0.479654582600019
"80",80,0.466962101774426
"81",81,0.557271203999298
"82",82,1.37711596772053
"83",83,2.3885385075646
"84",84,1.86390315862769
"85",85,1.07257736346661
"86",86,1.00352637197766
"87",87,0.255936703761065
"88",88,0.305812405249188
"89",89,0.93220908484569
"90",90,1.80104259768605
"91",91,1.33987052501681
"92",92,0.310241933322876
"93",93,0.771736055592153
"94",94,1.07164628689691
"95",95,1.35200206799628
"96",96,1.94010795068214
"97",97,2.36791336395079
"98",98,1.55027282140314
"99",99,0.879751861248502
"100",100,1.200938375039
"101",101,0.563164736238429
"102",102,0.650397958861742
"103",103,3.70357163168383
"104",104,6.14842635521104
"105",105,3.84496440141129
"106",106,0.877535987202993
"107",107,0.629659952507951
"108",108,0.346567007084749
"109",109,0.513834207880004
"110",110,4.59688952045168
"111",111,2.96009298635259
"112",112,4.04392768060598
"113",113,4.34847364586132
"114",114,8.00719126803229
"115",115,4.40675247891882
"116",116,3.99621767159521
"117",117,4.73287524826502
"118",118,3.55258251749489
"119",119,2.18458388382199
"120",120,2.43797315208214
"121",121,0.458038146331203
"122",122,0.23321983640064
"123",123,0.33141717068084
"124",124,0.47724761648368
"125",125,0.564709074732813
"126",126,1.39734950776198
"127",127,2.74386898898359
"128",128,2.4593035560259
"129",129,1.23970022639728
"130",130,2.14155635268326
"131",131,2.76938250811105
"132",132,2.62739241999316
"133",133,1.93421384177449
"134",134,2.70626626747837
"135",135,2.70760883821205
"136",136,1.1213427209755
"137",137,0.300057179491603
"138",138,0.167525852453601
"139",139,0.291323571580127
"140",140,1.2126703398784
"141",141,2.33915824503093
"142",142,1.61693635971066
"143",143,2.77794497833305
"144",144,1.34578751417254
"145",145,1.11565150073435
"146",146,1.80037708342767
"147",147,1.15699750674862
"148",148,0.382890722508176
"149",149,0.279290008480793
"150",150,0.149875152801325
"151",151,0.0884223732682893
"152",152,0.074525861128634
"153",153,0.101434492521193
"154",154,0.312393826007426
"155",155,0.32293863265003
"156",156,2.12980885497086
"157",157,0.345418842860507
"158",158,1.42106566807473
"159",159,1.03117151270532
"160",160,0.427688095872568
"161",161,0.231810846556381
"162",162,0.123967867127802
"163",163,0.126158783444984
"164",164,0.384452556812911
"165",165,0.456080197314554
"166",166,0.309622584160403
"167",167,0.676688040844475
"168",168,1.71462382112249
"169",169,1.11435274776256
"170",170,0.0753959155615805
"171",171,0.285028246629514
"172",172,1.05968805697118
"173",173,1.18247376418088
"174",174,0.509118461456807
"175",175,0.376273884047395
"176",176,0.426375242456472
"177",177,0.503326029956008
"178",178,0.657903177765375
"179",179,0.628987898982279
"180",180,0.0948101338267538
"181",181,0.290630918146422
"182",182,0.278496290821691
"183",183,0.151767793776619
"184",184,0.0986031376764308
"185",185,0.202874079049495
"186",186,1.06226078336645
"187",187,1.61111776888044
"188",188,2.56561260642849
"189",189,0.824972198315671
"190",190,0.356344263077659
"191",191,0.590687049385495
"192",192,0.703888048259394
"193",193,0.679507506040706
"194",194,0.646582821226237
"195",195,0.549148536469758
"196",196,0.436852892959436
