"","Element ID","/Layer_1/Diversion Recoverable Loss_Inflow (+)(AF/year)"
"385",385,789.508921275142
"386",386,397.151524078421
"387",387,115.816199649137
"388",388,211.299771651321
"389",389,361.46287609416
"390",390,158.582631286762
"391",391,481.109917861102
"392",392,99.2499390656017
"393",393,80.1275516648762
"394",394,45.3640592826788
"395",395,161.180258931816
"396",396,2.59762764505441
"397",397,159.605789439248
"398",398,2.59762764505441
"399",399,69.9653765628033
"400",400,0
"401",401,0
"402",402,881.526890756302
"403",403,881.526890756302
"404",404,881.526890756302
"405",405,881.526890756302
"406",406,1617.68714490211
"407",407,736.160254145809
"408",408,485.302854384313
"409",409,881.526890756303
"410",410,881.526890756302
"411",411,961.666573295985
"412",412,80.1396825396825
"413",413,0
"414",414,59.8245628305799
"415",415,59.8245628305799
"416",416,334.017319706174
"417",417,334.017319706174
"418",418,336.614947351228
"419",419,2.59762764505441
"420",420,159.982977118865
"421",421,159.982977118865
"422",422,108.677728201116
"423",423,0
"424",424,2333.12666666667
"425",425,1602.68373015873
"426",426,1602.68373015873
"427",427,274.196349206349
"428",428,194.056666666667
"429",429,0
"430",430,0
"431",431,334.017319706174
"432",432,334.017319706174
"433",433,9.94615251907193
"434",434,169.929129637937
"435",435,159.982977118865
"436",436,67.3677489177489
"437",437,6.31617500373645
"438",438,16.0625
"439",439,0
"440",440,3935.8103968254
"441",441,1602.68373015873
"442",442,1796.7403968254
"443",443,194.056666666667
"444",444,0
"445",445,0
"446",446,0
"447",447,0
"448",448,0
"449",449,0
"450",450,338.694748324304
"451",451,12.0259534921477
"452",452,174.606558256067
"453",453,92.6152282011158
"454",454,67.3677489177489
"455",455,0
"456",456,59.1155137114986
"457",457,6.31617500373645
"458",458,0
"459",459,0
"460",460,52.7993387077622
"461",461,52.7993387077622
"462",462,3084.71067975185
"463",463,2354.26774324391
"464",464,420.294166666667
"465",465,226.2375
"466",466,0
"467",467,0
"468",468,0
"469",469,0
"470",470,4.67742861813023
"471",471,4.67742861813023
"472",472,97.2926568192461
"473",473,159.982977118865
"474",474,67.3677489177489
"475",475,52.7993387077622
"476",476,52.7993387077622
"477",477,104.249735533159
"478",478,51.4503968253968
"479",479,51.4503968253968
"480",480,3361.03860665347
"481",481,750.627215540545
"482",482,739.026111111111
"483",483,390.790277777778
"484",484,226.2375
"485",485,0
"486",486,0
"487",487,0
"488",488,0
"489",489,0
"490",490,0
"491",491,0
"492",492,0
"493",493,145.414566908878
"494",494,120.167087625511
"495",495,2729.54625296665
"496",496,408.020690729418
"497",497,11.6011044294339
"498",498,0
"499",499,0
"500",500,0
"501",501,0
"502",502,0
"503",503,0
"504",504,0
"505",505,0
"506",506,52.7993387077622
"507",507,0
"508",508,0
"509",509,1058.00241698915
"510",510,0
"511",511,231.56256622099
"512",512,106.33293659136
"513",513,1005.20307828139
"514",514,178.763227513228
"515",515,178.763227513228
"516",516,125.22962962963
"517",517,0
"518",518,51.4503968253968
"519",519,51.4503968253968
"520",520,879.973448651759
"521",521,879.973448651759
"522",522,882.592940441654
"523",523,181.382719303122
"524",524,178.763227513228
"525",525,125.22962962963
"526",526,0
"527",527,13.0319047619048
"528",528,0
"529",529,51.4503968253968
"530",530,39.5395347788245
"531",531,13.0319047619048
"532",532,13.0319047619048
"533",533,0
"534",534,0
"535",535,0
"536",536,0
"537",537,0
"538",538,0
"539",539,0
"540",540,0
"541",541,0
"542",542,0
"543",543,0
"544",544,145.632163297068
"545",545,327.363119580961
"546",546,1398.80415724557
"547",547,373.198545296739
"548",548,373.198545296739
"549",549,0
"550",550,91.2019348521916
"551",551,0
"552",552,0
"553",553,0
"554",554,0
"555",555,0
"556",556,0
"557",557,0
"558",558,0
"559",559,0
"560",560,0
"561",561,0
"562",562,0
"563",563,321.753675814506
"564",564,459.687666943754
"565",565,319.664947413141
"566",566,319.664947413141
"567",567,319.664947413141
"568",568,91.2019348521916
"569",569,0
"570",570,3.0623979763559e-14
"571",571,3.0623979763559e-14
"572",572,3.0623979763559e-14
"573",573,0
"574",574,0
"575",575,0
"576",576,0
"577",577,0
"578",578,206.306547619048
"579",579,0
"580",580,0
"581",581,327.363119580961
"582",582,387.127080619922
"583",583,944.802527048493
"584",584,939.193083282039
"585",585,799.170363751425
"586",586,557.675446428571
"587",587,0
"588",588,206.306547619048
"589",589,0
"590",590,0
"591",591,65.0402900909296
"592",592,4862.95325907591
"593",593,4862.95325907591
"594",594,560.665398405131
"595",595,557.675446428571
"596",596,557.675446428571
"597",597,0
"598",598,0
"599",599,4853.25742574257
"600",600,6908.7538245521
"601",601,1497.82095238095
"602",602,0
"603",603,0
"604",604,5907.9505952381
"605",605,5907.9505952381
"606",606,206.306547619048
"607",607,84.2902254006916
"608",608,0
"609",609,55.3444567575963
"610",610,4918.2977158335
"611",611,7008.30897449025
"612",612,6998.61314115692
"613",613,7008.30897449025
"614",614,6351.07837812353
"615",615,1497.82095238095
"616",616,1497.82095238095
"617",617,0
"618",618,10489.4831911072
"619",619,2522.02969645019
"620",620,2521.5416012121
"621",621,2437.25137581141
"622",622,10385.2433142675
"623",623,7931.16604031357
"624",624,13565.8297307898
"625",625,4305.44855298872
"626",626,176.36558781054
"627",627,3694.10674603175
"628",628,3694.10674603175
"629",629,4969.58988095238
"630",630,1404.21666666667
"631",631,1404.21666666667
"632",632,0
"633",633,0
"634",634,12606.9913168552
"635",635,3991.66004861208
"636",636,6078.62030102095
"637",637,3694.10674603175
"638",638,128.733531746032
"639",639,4969.58988095238
"640",640,1404.21666666667
"641",641,1404.21666666667
"642",642,0
"643",643,0
"644",644,12606.9913168552
"645",645,4025.40821313818
"646",646,2515.19718947887
"647",647,4020.41760510963
"648",648,3890.86342535147
"649",649,325.490211065752
"650",650,3762.12989360543
"651",651,4969.58988095238
"652",652,1404.21666666667
"653",653,0
"654",654,0
"655",655,0
"656",656,3762.12989360543
"657",657,3565.37321428571
"658",658,0
"659",659,0
"660",660,3776.36951563051
"661",661,4418.84517622714
"662",662,2272.87113743012
"663",663,2256.90947797467
"664",664,2256.90947797467
"665",665,2014.58342592593
"666",666,2256.90947797467
"667",667,8705.10892857143
"668",668,8705.10892857143
"669",669,8705.10892857143
"670",670,14208.686975948
"671",671,3997.84487860809
"672",672,2272.87113743012
"673",673,2014.58342592593
"674",674,2014.58342592593
"675",675,2014.58342592593
"676",676,0
"677",677,0
"678",678,8705.10892857143
"679",679,0
"680",680,11279.4243867244
"681",681,1910.00347163793
"682",682,5577.78033910534
"683",683,1910.00347163793
"684",684,2272.87113743012
"685",685,2014.58342592593
"686",686,2014.58342592593
"687",687,2014.58342592593
"688",688,0
"689",689,1579.74220238095
"690",690,1579.74220238095
"691",691,0
"692",692,847.106926406926
"693",693,1910.00347163793
"694",694,5062.96957935449
"695",695,2710.79434952711
"696",696,2710.79434952711
"697",697,2710.79434952711
"698",698,0
"699",699,1579.74220238095
"700",700,1579.74220238095
"701",701,0
"702",702,1021.77212353804
"703",703,2093.88751832319
"704",704,2093.88751832319
"705",705,9144.58338337471
"706",706,9491.96656519289
"707",707,9452.34335933788
"708",708,9452.34335933788
"709",709,0
"710",710,0
"711",711,11128.5783549784
"712",712,2228.19362238685
"713",713,1021.77212353804
"714",714,2093.88751832319
"715",715,1021.77212353804
"716",716,2093.88751832319
"717",717,9144.58338337471
"718",718,9491.96656519289
"719",719,0
"720",720,0
"721",721,0
"722",722,0
"723",723,12191.4749002094
"724",724,1910.00347163793
"725",725,1021.77212353804
"726",726,1021.77212353804
"727",727,1021.77212353804
"728",728,0
"729",729,0
"730",730,0
"731",731,9491.96656519289
"732",732,0
"733",733,9144.58338337471
"734",734,0
"735",735,9144.58338337471
"736",736,0
"737",737,0
"738",738,9491.96656519289
"739",739,9491.96656519289
"740",740,0
"741",741,0
"742",742,477.697820226084
"743",743,9144.58338337471
"744",744,9491.96656519289
"745",745,9144.58338337471
"746",746,9491.96656519289
"747",747,0
"748",748,13038.5818266163
"749",749,30.0910714285714
"750",750,1051.86319496661
"751",751,1021.77212353804
"752",752,1021.77212353804
"753",753,1910.00347163793
"754",754,477.697820226084
"755",755,731.035175835235
"756",756,347.383181818182
"757",757,208.156946345036
"758",758,208.156946345036
"759",759,555.540128163218
"760",760,208.156946345036
"761",761,0
"762",762,477.697820226084
"763",763,253.337355609151
"764",764,0
"765",765,0
"766",766,0
"767",767,1.68504260960019
"768",768,1439.75277635203
"769",769,208.156946345036
"770",770,208.156946345036
"771",771,0
"772",772,1.68504260960019
"773",773,6115.26488095238
"774",774,443.711904761905
"775",775,1940.0945430665
"776",776,1021.77212353804
"777",777,8025.26835259031
"778",778,1910.00347163793
"779",779,1910.00347163793
"780",780,1910.00347163793
"781",781,253.337355609151
"782",782,0
"783",783,347.383181818182
"784",784,347.383181818182
"785",785,1439.75277635203
"786",786,1439.75277635203
"787",787,263.190395394019
"788",788,79.7414847632688
"789",789,0
"790",790,0
"791",791,1910.00347163793
"792",792,1910.00347163793
"793",793,8025.26835259031
"794",794,1021.77212353804
"795",795,1021.77212353804
"796",796,6488.08714285714
"797",797,0
"798",798,1950.59299544745
"799",799,1918.1251383046
"800",800,1910.00347163793
"801",801,1910.00347163793
"802",802,143.759045942232
"803",803,1910.00347163793
"804",804,1910.00347163793
"805",805,143.759045942232
"806",806,143.759045942232
"807",807,145.444088551832
"808",808,145.444088551832
"809",809,143.759045942232
"810",810,1439.75277635203
"811",811,1583.51182229426
"812",812,143.759045942232
"813",813,1439.75277635203
"814",814,1519.4942611153
"815",815,1519.4942611153
"816",816,1.68504260960019
"817",817,108.070132534895
"818",818,1439.75277635203
"819",819,2986.44731967929
"820",820,144.291039526921
"821",821,1546.69454332727
"822",822,108.070132534894
"823",823,1654.76467586216
"824",824,1546.69454332727
"825",825,144.291039526921
"826",826,144.291039526921
"827",827,144.291039526921
"828",828,786.443095238095
"829",829,6768.83423280423
"830",830,2190.75056158502
"831",831,1910.00347163793
"832",832,143.759045942232
"833",833,143.759045942232
"834",834,251.829178477126
"835",835,1654.76467586216
"836",836,1546.69454332727
"837",837,1546.69454332727
"838",838,108.070132534895
"839",839,108.070132534895
"840",840,0
"841",841,786.443095238095
"842",842,786.443095238095
"843",843,6768.83423280423
"844",844,7892.39460920407
"845",845,1910.00347163793
"846",846,2977.19365682312
"847",847,2190.75056158502
"848",848,7611.64751925698
"849",849,1910.00347163793
"850",850,1910.00347163793
"851",851,108.070132534895
"852",852,189.115
"853",853,273.822653061225
"854",854,1546.69454332727
"855",855,1546.69454332727
"856",856,108.070132534895
"857",857,108.070132534895
"858",858,786.443095238095
"859",859,786.443095238095
"860",860,1067.19018518519
"861",861,539.476474164134
"862",862,584.74728161755
"863",863,865.49437156464
"864",864,865.49437156464
"865",865,539.476474164134
"866",866,539.476474164134
"867",867,584.74728161755
"868",868,584.74728161755
"869",869,1910.00347163793
"870",870,0
"871",871,1910.00347163793
"872",872,273.822653061225
"873",873,0
"874",874,1820.51719638849
"875",875,273.822653061225
"876",876,1546.69454332727
"877",877,1546.69454332727
"878",878,217.485821310405
"879",879,84.7076530612245
"880",880,228.998692588145
"881",881,539.476474164134
"882",882,539.476474164134
"883",883,584.74728161755
"884",884,584.74728161755
"885",885,0
"886",886,2.22571428571429
"887",887,0
"888",888,0
"889",889,6252.06849483118
"890",890,6252.06849483118
"891",891,6373.29216143913
"892",892,6373.29216143913
"893",893,6373.29216143913
"894",894,3599.51589875081
"895",895,517.517708333333
"896",896,539.476474164134
"897",897,584.74728161755
"898",898,584.74728161755
"899",899,584.74728161755
"900",900,1023.99783782375
"901",901,1023.99783782375
"902",902,539.476474164134
"903",903,584.74728161755
"904",904,584.74728161755
"905",905,584.74728161755
"906",906,540.517788877789
"907",907,540.517788877789
"908",908,538.292074592075
"909",909,538.292074592075
"910",910,6252.06849483118
"911",911,6252.06849483118
"912",912,6373.29216143913
"913",913,6373.29216143913
"914",914,6373.29216143913
"915",915,6769.58620316451
"916",916,633.374851190476
"917",917,539.476474164134
"918",918,584.74728161755
"919",919,584.74728161755
"920",920,584.74728161755
"921",921,538.292074592075
"922",922,538.292074592075
"923",923,538.292074592075
"924",924,0
"925",925,6252.06849483118
"926",926,6252.06849483118
"927",927,6252.06849483118
"928",928,6373.29216143913
"929",929,3081.99819041748
"930",930,6373.29216143913
"931",931,6252.06849483118
"932",932,3478.29223214286
"933",933,3594.149375
"934",934,0
"935",935,539.476474164134
"936",936,584.74728161755
"937",937,584.74728161755
"938",938,538.292074592075
"939",939,538.292074592075
"940",940,503.250732600733
"941",941,0
"942",942,0
"943",943,539.476474164134
"944",944,539.476474164134
"945",945,584.74728161755
"946",946,584.74728161755
"947",947,538.292074592075
"948",948,940.893625746569
"949",949,0
"950",950,539.476474164134
"951",951,539.476474164134
"952",952,584.74728161755
"953",953,584.74728161755
"954",954,0
"955",955,905.852283755227
"956",956,0
"957",957,0
"958",958,539.476474164134
"959",959,433.8336996337
"960",960,433.8336996337
"961",961,479.104507087116
"962",962,402.601551154494
"963",963,1278.23648036074
"964",964,0
"965",965,0
"966",966,6252.06849483118
"967",967,6252.06849483118
"968",968,6373.29216143913
"969",969,6373.29216143913
"970",970,6252.06849483118
"971",971,6252.06849483118
"972",972,6885.44334602165
"973",973,539.476474164134
"974",974,433.8336996337
"975",975,433.8336996337
"976",976,433.8336996337
"977",977,402.601551154494
"978",978,1278.23648036074
"979",979,0
"980",980,0
"981",981,5256.46841419889
"982",982,5256.46841419889
"983",983,5256.46841419889
"984",984,5256.46841419889
"985",985,5256.46841419889
"986",986,5256.46841419889
"987",987,5256.46841419889
"988",988,3846.37183396815
"989",989,9222.80539959308
"990",990,6885.44334602166
"991",991,539.476474164134
"992",992,973.310173797833
"993",993,433.8336996337
"994",994,433.8336996337
"995",995,0
"996",996,875.634929206241
"997",997,875.634929206241
"998",998,875.634929206241
"999",999,5256.46841419889
"1000",1000,5256.46841419889
"1001",1001,5256.46841419889
"1002",1002,5256.46841419889
"1003",1003,55.4105353350527
"1004",1004,0
"1005",1005,0
"1006",1006,0
"1007",1007,539.476474164134
"1008",1008,539.476474164134
"1009",1009,433.8336996337
"1010",1010,436.340111057825
"1011",1011,2.50641142412494
"1012",1012,875.634929206241
"1013",1013,875.634929206241
"1014",1014,875.634929206241
"1015",1015,875.634929206241
"1016",1016,0
"1017",1017,5256.46841419889
"1018",1018,5256.46841419889
"1019",1019,5256.46841419889
"1020",1020,5256.46841419889
"1021",1021,875.634929206241
"1022",1022,1640.51383491171
"1023",1023,37.6608516483516
"1024",1024,539.476474164134
"1025",1025,551.963093661294
"1026",1026,1071.02608058608
"1027",1027,436.340111057825
"1028",1028,2.50641142412494
"1029",1029,1119.01364096943
"1030",1030,875.634929206241
"1031",1031,875.634929206241
"1032",1032,0
"1033",1033,5256.46841419889
"1034",1034,5256.46841419889
"1035",1035,539.476474164134
"1036",1036,539.476474164134
"1037",1037,637.192380952381
"1038",1038,639.698792376506
"1039",1039,316.487504139695
"1040",1040,1120.20451433202
"1041",1041,876.825802568832
"1042",1042,876.825802568832
"1043",1043,875.634929206241
"1044",1044,875.634929206241
"1045",1045,1632.62038253076
"1046",1046,1632.62038253076
"1047",1047,1632.62038253076
"1048",1048,1632.62038253076
"1049",1049,1497.53745620322
"1050",1050,539.476474164134
"1051",1051,637.192380952381
"1052",1052,637.192380952381
"1053",1053,637.192380952381
"1054",1054,1637.97525938224
"1055",1055,1120.20451433202
"1056",1056,876.825802568832
"1057",1057,876.825802568832
"1058",1058,875.634929206241
"1059",1059,1632.62038253076
"1060",1060,3051.10361450645
"1061",1061,1632.62038253076
"1062",1062,1632.62038253076
"1063",1063,1632.62038253076
"1064",1064,3171.00998822052
"1065",1065,1501.93586890163
"1066",1066,1176.66885511651
"1067",1067,637.192380952381
"1068",1068,637.192380952381
"1069",1069,1000.78287842986
"1070",1070,1119.01364096943
"1071",1071,875.634929206241
"1072",1072,8662.0456328242
"1073",1073,8662.0456328242
"1074",1074,8662.0456328242
"1075",1075,3051.10361450645
"1076",1076,2175.46868530021
"1077",1077,1632.62038253076
"1078",1078,1632.62038253076
"1079",1079,1632.62038253076
"1080",1080,1724.05523068977
"1081",1081,313.981092715571
"1082",1082,0
"1083",1083,875.634929206241
"1084",1084,7625.06205473169
"1085",1085,8820.34014301914
"1086",1086,9539.16211794437
"1087",1087,7786.41070361796
"1088",1088,2175.46868530021
"1089",1089,1632.62038253076
"1090",1090,1662.38778179816
"1091",1091,1489.64400382226
"1092",1092,2976.11023550725
"1093",1093,3005.87763477465
"1094",1094,1752.75141432641
"1095",1095,1752.75141432641
"1096",1096,5151.57892080745
"1097",1097,3009.10752895454
"1098",1098,2175.46868530021
"1099",1099,3724.69960969988
"1100",1100,8820.34014301914
"1101",1101,8820.34014301914
"1102",1102,2175.46868530021
"1103",1103,3638.57518403497
"1104",1104,3005.87763477465
"1105",1105,3635.34528985507
"1106",1106,576.612770562771
"1107",1107,576.61277056277
"1108",1108,576.61277056277
"1109",1109,576.61277056277
"1110",1110,1452.24769976901
"1111",1111,2590.73280697671
"1112",1112,3705.46914724641
"1113",1113,7625.06205473169
"1114",1114,3209.39812470139
"1115",1115,3209.39812470139
"1116",1116,1749.52152014652
"1117",1117,7786.41070361796
"1118",1118,5151.57892080745
"1119",1119,3740.46184257018
"1120",1120,77.5498213486488
"1121",1121,5384.86681000159
"1122",1122,3924.99020544673
"1123",1123,1749.52152014652
"1124",1124,9535.93222376448
"1125",1125,2175.46868530021
"1126",1126,5322.03128652765
"1127",1127,3707.28957224194
"1128",1128,1516.23363095238
"1129",1129,6860.99339052705
"1130",1130,4469.65490877799
"1131",1131,4469.65490877799
"1132",1132,6645.1235940782
"1133",1133,6645.1235940782
"1134",1134,4546.26230532474
"1135",1135,3705.46914724641
"1136",1136,1452.24769976901
"1137",1137,1452.24769976901
"1138",1138,1452.24769976901
"1139",1139,576.61277056277
"1140",1140,576.61277056277
"1141",1141,1432.03955627706
"1142",1142,576.61277056277
"1143",1143,576.61277056277
"1144",1144,576.61277056277
"1145",1145,1452.24769976901
"1146",1146,3628.86175069966
"1147",1147,2293.76115501981
"1148",1148,4469.65490877799
"1149",1149,4469.65490877799
"1150",1150,4469.65490877799
"1151",1151,4469.65490877799
"1152",1152,4469.65490877799
"1153",1153,4509.36158067752
"1154",1154,4432.31664221122
"1155",1155,2865.18237312581
"1156",1156,3.22989417989418
"1157",1157,4479.92408741152
"1158",1158,686.801785714286
"1159",1159,855.426785714286
"1160",1160,855.426785714286
"1161",1161,855.426785714286
"1162",1162,576.61277056277
"1163",1163,1452.24769976901
"1164",1164,2590.73280697671
"1165",1165,0
"1166",1166,821.934808080808
"1167",1167,2405.27446310062
"1168",1168,5258.92232941291
"1169",1169,4473.24955163513
"1170",1170,5258.92232941291
"1171",1171,2369.54076530612
"1172",1172,731.179336734694
"1173",1173,2301.5435
"1174",1174,821.934808080808
"1175",1175,821.934808080808
"1176",1176,1508.73659379509
"1177",1177,2301.5435
"1178",1178,3907.01067821068
"1179",1179,2301.5435
"1180",1180,785.672777777778
"1181",1181,0
