"","Element ID","/Layer_1/Subsidence_Inflow (+)(AF/year)"
"1",1,1.63068520610502
"2",2,2.31865720324451
"3",3,12.5258698819798
"4",4,4.25067385778929
"5",5,2.62556977069855
"6",6,5.62540782672771
"7",7,3.50786920727046
"8",8,1.51434004041941
"9",9,6.83663753879412
"10",10,14.2185024698933
"11",11,13.3007835784988
"12",12,1.77164904865263
"13",13,0.710673584408513
"14",14,0.586504624908257
"15",15,2.79952705471634
"16",16,7.40539949454483
"17",17,16.960651499684
"18",18,1.95574031221837
"19",19,1.48542352441562
"20",20,2.3497256957924
"21",21,0.97414268547277
"22",22,21.3856576865279
"23",23,15.9091124028518
"24",24,0.828196549797318
"25",25,1.60670370848842
"26",26,0.833513026702665
"27",27,2.84748291972295
"28",28,1.46580234905735
"29",29,0.786023983710495
"30",30,95.6273307699421
"31",31,41.5964360462498
"32",32,1.65665538175529
"33",33,0.508461006754831
"34",34,0.964383037352252
"35",35,2.23841655530488
"36",36,3.50422378156829
"37",37,190.691483080215
"38",38,40.1822343511347
"39",39,23.6456852715261
"40",40,10.2517043261552
"41",41,0.447531690810949
"42",42,2.77852258491541
"43",43,6.24262446402885
"44",44,265.389759126877
"45",45,16.2419218409528
"46",46,235.114451897627
"47",47,51.3471416631094
"48",48,43.0140704152857
"49",49,8.38251911628324
"50",50,0.90284795125169
"51",51,0.756884599515768
"52",52,5.06195845939635
"53",53,5.28614121888914
"54",54,123.743819746895
"55",55,18.2725922223044
"56",56,4.69257047032351
"57",57,2.30622359304701
"58",58,0.876872690084397
"59",59,64.6032683219313
"60",60,102.141680583705
"61",61,51.3831704406766
"62",62,29.894397543929
"63",63,8.41082028034517
"64",64,4.34391425632547
"65",65,70.508816885944
"66",66,55.657085604908
"67",67,47.5919680148124
"68",68,24.8070894331646
"69",69,1.98159288954355
"70",70,3.109102558369
"71",71,1.42289860405769
"72",72,23.4628941389745
"73",73,27.7789860912387
"74",74,32.9200989482316
"75",75,18.6399052156266
"76",76,4.05575819595559
"77",77,1.52792147813531
"78",78,0.628412637802285
"79",79,5.80251882858934
"80",80,11.3152176155919
"81",81,19.042844843901
"82",82,16.7332591466864
"83",83,6.60826852739734
"84",84,2.17610408416253
"85",85,2.43163386481097
"86",86,3.29757053106703
"87",87,0.816627446865154
"88",88,4.36123437496747
"89",89,9.09622213162947
"90",90,3.34716819945491
"91",91,1.62512047416753
"92",92,0.769110962580323
"93",93,2.27416702867028
"94",94,9.95827164997008
"95",95,10.1580984325545
"96",96,3.2080053300137
"97",97,2.66680533852595
"98",98,2.99598657691258
"99",99,1.50493164643771
"100",100,1.70774642352106
"101",101,2.42674057772429
"102",102,3.8899718644285
"103",103,5.48700039681726
"104",104,6.23469388611814
"105",105,6.71641694295591
"106",106,3.45843446873399
"107",107,2.00963275155974
"108",108,2.86115811865988
"109",109,9.91345875018208
"110",110,13.9905660828903
"111",111,4.26209350748633
"112",112,5.78733494568403
"113",113,9.34611675776214
"114",114,24.5975832642727
"115",115,36.1754811887908
"116",116,13.9588804265734
"117",117,26.4027593766726
"118",118,56.9996526061782
"119",119,9.05449047093295
"120",120,25.1437301707472
"121",121,1.92935508851326
"122",122,1.14528937358217
"123",123,2.37702011501959
"124",124,7.61435552554547
"125",125,12.6609953934308
"126",126,9.39202825762148
"127",127,6.1863395099463
"128",128,3.61971574295212
"129",129,2.19072599721267
"130",130,4.83438744072855
"131",131,9.59153074765833
"132",132,17.3142341863324
"133",133,3.0998382565745
"134",134,16.3351832118767
"135",135,35.6105236169067
"136",136,37.6299025145474
"137",137,0.705311962860218
"138",138,0.3002803011324
"139",139,0.668784985883357
"140",140,10.1446842634343
"141",141,23.8345372491108
"142",142,15.7557304595667
"143",143,13.0090727468293
"144",144,1.73943230481769
"145",145,1.40706823722096
"146",146,2.12211060876615
"147",147,10.1434807249827
"148",148,9.4940589418682
"149",149,9.1363356462697
"150",150,37.7285430514953
"151",151,19.8048019649352
"152",152,4.41817471874535
"153",153,5.77657808472475
"154",154,1.9859522797777
"155",155,12.3416460620378
"156",156,22.3788975933255
"157",157,2.77116357474648
"158",158,2.47229601146883
"159",159,2.06544600102183
"160",160,3.55617904843923
"161",161,2.82059522786983
"162",162,0.687276196722926
"163",163,1.08827618343898
"164",164,2.30970699591494
"165",165,3.47750602973765
"166",166,1.50731049450275
"167",167,6.02343992718638
"168",168,35.4124029868722
"169",169,43.8335891029477
"170",170,5.85382189861774
"171",171,3.4803524701497
"172",172,2.08862011119406
"173",173,2.62401079275806
"174",174,1.42850882847145
"175",175,1.06412254003064
"176",176,0.888978545089861
"177",177,0.820382075686178
"178",178,1.23800124905727
"179",179,3.6749262011233
"180",180,3.32980086364186
"181",181,29.0563194612061
"182",182,34.4786066550455
"183",183,20.0406194633042
"184",184,8.65280338555537
"185",185,0.799071035475486
"186",186,1.37134736145299
"187",187,2.64087393201421
"188",188,4.87372026662737
"189",189,1.73878214612479
"190",190,0.945431565286901
"191",191,1.26078684073384
"192",192,0.834331950999844
"193",193,0.729420923565432
"194",194,8.80673933638985
"195",195,12.0093773999059
"196",196,13.2801211847669
"197",197,13.2926781351417
"198",198,5.27480089672011
"199",199,1.33249461951378
"200",200,1.41008217696172
"201",201,4.97219090668665
"202",202,12.5830917569558
"203",203,4.78163642035777
"204",204,0.961879625089258
"205",205,1.96969296307523
"206",206,2.99087205626372
"207",207,5.55128958058901
"208",208,2.92011431029413
"209",209,0.895944208583011
"210",210,0.775039513895969
"211",211,0.385660829330476
"212",212,0.318244601019265
"213",213,0.529631259375516
"214",214,0.472770122605839
"215",215,14.708216608451
"216",216,27.0355172211654
"217",217,13.6492570301729
"218",218,7.95765035527656
"219",219,0.529122292977651
"220",220,18.4144750872103
"221",221,18.2595883170481
"222",222,0.827609033384019
"223",223,1.40425729711317
"224",224,6.5928368156501
"225",225,5.27450281609664
"226",226,1.64730140172275
"227",227,0.66994127085911
"228",228,0.685953704105306
"229",229,0.644595997281832
"230",230,19.0340159687804
"231",231,33.4294268700109
"232",232,19.1219216830231
"233",233,40.6059028909312
"234",234,26.7265643825806
"235",235,0.612776122037326
"236",236,1.38884613418717
"237",237,6.17528247616328
"238",238,4.87738193453786
"239",239,0.548002595164642
"240",240,0.917231582158929
"241",241,52.8760178745871
"242",242,18.298016036862
"243",243,9.49502969519858
"244",244,2.17314895779713
"245",245,3.25130036206887
"246",246,1.92483342636777
"247",247,4.25684875161994
"248",248,0.719102519814461
"249",249,9.19525190450197
"250",250,12.1212338289897
"251",251,23.8738543388737
"252",252,8.9069319726134
"253",253,16.2941312019137
"254",254,19.0793281690123
"255",255,14.6805948970489
"256",256,17.7031432202582
"257",257,4.17491807455149
