"","Element ID","/Layer_1/GW Storage_Outflow (-)(AF/year)"
"1",1,6158.64027630831
"2",2,4824.39096376763
"3",3,3513.98092720624
"4",4,1335.64733805074
"5",5,4766.12268003299
"6",6,1999.7438956082
"7",7,7053.0941819088
"8",8,5529.71993295755
"9",9,3142.54775512622
"10",10,5001.89956108117
"11",11,1334.48429571798
"12",12,3685.98292267823
"13",13,2909.45700420235
"14",14,2327.71004369296
"15",15,5119.34221465051
"16",16,4130.88951465562
"17",17,1846.5061469037
"18",18,1926.85795245327
"19",19,4973.69443535961
"20",20,7174.51416581288
"21",21,3119.4361558603
"22",22,852.604298237739
"23",23,1847.20584949889
"24",24,706.309268921666
"25",25,1859.42171307208
"26",26,2332.01014863658
"27",27,6942.64809264542
"28",28,4155.80383448784
"29",29,2940.8721495557
"30",30,1178.90155482948
"31",31,1367.23654199588
"32",32,1828.56136695524
"33",33,2045.41712776989
"34",34,2467.69983646242
"35",35,5051.71589000483
"36",36,5612.97494030853
"37",37,680.802735477688
"38",38,863.280178688239
"39",39,1889.43079139484
"40",40,2509.63556835238
"41",41,1902.04103078962
"42",42,4760.58069505471
"43",43,8326.0211008117
"44",44,2552.60000769455
"45",45,2156.42727475044
"46",46,5005.99887525179
"47",47,1945.3354120403
"48",48,1782.69370322849
"49",49,622.421113728617
"50",50,731.928701038096
"51",51,1329.29403705345
"52",52,5485.75130834456
"53",53,6047.56203767788
"54",54,3196.99491461112
"55",55,220.189477843391
"56",56,164.17271140545
"57",57,276.179947576899
"58",58,1188.81988816395
"59",59,727.312003878021
"60",60,1030.73879442786
"61",61,994.829493259484
"62",62,6558.14987098443
"63",63,9952.80060882491
"64",64,6988.31773577747
"65",65,1274.19840223153
"66",66,764.258812811397
"67",67,1132.11920915539
"68",68,6993.34205432072
"69",69,8365.83621086787
"70",70,14292.2370675454
"71",71,7118.11554773461
"72",72,2321.49657442081
"73",73,1670.53603692088
"74",74,2550.96808198904
"75",75,4495.53773003068
"76",76,10354.8750860591
"77",77,8297.01207500632
"78",78,3148.93157163468
"79",79,5457.13516462465
"80",80,4428.61228651112
"81",81,7446.10625362716
"82",82,11263.4952875575
"83",83,13457.3573386583
"84",84,9522.83446808192
"85",85,9260.56883043722
"86",86,4440.1237761675
"87",87,685.381532185129
"88",88,1831.42776991541
"89",89,6061.76811114619
"90",90,9798.74112919293
"91",91,5538.29094086276
"92",92,2202.5928493265
"93",93,1640.34338806225
"94",94,3545.74554721681
"95",95,5606.92066177012
"96",96,8441.15346562643
"97",97,7052.74330390361
"98",98,7577.19315841487
"99",99,2561.8071892791
"100",100,2087.68520903468
"101",101,2304.48839709372
"102",102,4439.37920218037
"103",103,17463.5044809128
"104",104,18806.4250741863
"105",105,5798.63754816767
"106",106,6229.47472561607
"107",107,3233.24653734528
"108",108,2939.45711497776
"109",109,4835.08179230278
"110",110,20375.7540057796
"111",111,9645.29405019808
"112",112,14115.7067016835
"113",113,14262.9060657891
"114",114,19044.4406296686
"115",115,4941.04189924554
"116",116,9554.56028234609
"117",117,7530.50324259618
"118",118,4394.51686525567
"119",119,5194.15314807654
"120",120,7088.72654521024
"121",121,4796.14383275955
"122",122,2371.43107309602
"123",123,2809.37220504924
"124",124,3082.03535865398
"125",125,4595.46821543051
"126",126,5016.37281233451
"127",127,6096.66777437283
"128",128,7493.5917129288
"129",129,3527.43997798898
"130",130,6122.26476771417
"131",131,6931.59218065582
"132",132,10252.735038357
"133",133,6265.05966260151
"134",134,6416.31221691836
"135",135,11292.0207601264
"136",136,9255.94177933673
"137",137,3545.82151446163
"138",138,1470.15872339706
"139",139,2138.71386038933
"140",140,4161.47468205318
"141",141,6067.99107999065
"142",142,5978.32896593275
"143",143,7646.87950939179
"144",144,4847.08399826647
"145",145,4585.52049068676
"146",146,7523.32411566253
"147",147,4769.65342173996
"148",148,2561.11402987283
"149",149,3940.00042036531
"150",150,2165.95132269057
"151",151,675.223403766021
"152",152,2206.60516065516
"153",153,1916.80329726758
"154",154,6241.41527984282
"155",155,5606.21607266313
"156",156,6402.33305970909
"157",157,1765.69388573627
"158",158,8963.88118569517
"159",159,7610.52279687281
"160",160,4512.89432539209
"161",161,3777.29522992921
"162",162,2095.83077668887
"163",163,2438.60368218003
"164",164,5997.52179182261
"165",165,5979.3132047808
"166",166,2228.36143437774
"167",167,1873.52769427628
"168",168,4910.96018087105
"169",169,5559.09916114796
"170",170,1123.85789567956
"171",171,2527.78386130092
"172",172,10491.1192270642
"173",173,11000.3040114679
"174",174,4895.73309677809
"175",175,4675.16637832757
"176",176,2836.44064791145
"177",177,2902.70412283845
"178",178,4465.51083731089
"179",179,5449.52390780328
"180",180,365.480108524246
"181",181,1878.09519618359
"182",182,2919.23681694639
"183",183,2101.14531241202
"184",184,1519.74149426628
"185",185,1567.83206491339
"186",186,6928.57383437652
"187",187,6980.36081771552
"188",188,10153.7345643877
"189",189,2554.41239845231
"190",190,2137.75721945161
"191",191,3387.96741892756
"192",192,2475.99184262305
"193",193,2617.55795858712
"194",194,5271.50551691007
"195",195,8233.42428721005
"196",196,6207.31699704277
"197",197,951.985436383475
"198",198,906.984711733937
"199",199,1069.31597758165
"200",200,1662.84805000432
"201",201,5385.04749240236
"202",202,527.075491687006
"203",203,850.859267070109
"204",204,945.233825329319
"205",205,1867.84581634104
"206",206,3777.71843484011
"207",207,5392.33399311806
"208",208,4138.20732356928
"209",209,2008.15597555804
"210",210,2405.07438357341
"211",211,1651.16729073204
"212",212,924.039954402335
"213",213,2036.69495403596
"214",214,2426.61065436026
"215",215,6015.0289145576
"216",216,8655.13404704759
"217",217,459.954084780753
"218",218,881.326583245902
"219",219,1001.88438592424
"220",220,802.355278626579
"221",221,1322.54380781421
"222",222,1556.13992217719
"223",223,3381.68496296086
"224",224,7639.73357325959
"225",225,3936.0544758842
"226",226,3073.86946064745
"227",227,2175.32808861229
"228",228,2929.62643860634
"229",229,3187.17556774016
"230",230,9463.79210920115
"231",231,9165.2529548956
"232",232,5293.43971048647
"233",233,1493.54538659052
"234",234,1653.35759626414
"235",235,1272.26151274258
"236",236,3077.05372471271
"237",237,14763.0864969508
"238",238,12292.439669666
"239",239,1606.18190456948
"240",240,3146.06928581166
"241",241,2075.40101349848
"242",242,959.366705887017
"243",243,1699.49284658299
"244",244,3799.71306298922
"245",245,11015.0173275059
"246",246,8580.3241039593
"247",247,16201.9566101006
"248",248,1832.68965750499
"249",249,6663.57542766804
"250",250,8646.66089932986
"251",251,13774.9498997105
"252",252,6676.66605403591
"253",253,967.13577407343
"254",254,1023.50259242873
"255",255,1206.85459252433
"256",256,4739.16441752422
"257",257,4052.78197562571
"258",258,3478.7110205819
"259",259,13191.970920424
"260",260,14151.6539372733
"261",261,595.429481928903
"262",262,3528.13429400269
"263",263,6541.47145325036
"264",264,2747.94520119152
"265",265,2960.45482058131
"266",266,9075.50743866382
"267",267,14847.8610547482
"268",268,6454.50659976813
"269",269,2077.21700784899
"270",270,2362.34914953054
"271",271,5877.8315400905
"272",272,4349.50501616066
"273",273,346.323552539476
"274",274,3244.64557723672
"275",275,11072.261468056
"276",276,6299.19202131363
"277",277,2652.9940344512
"278",278,3781.48097969052
"279",279,4309.20408280038
"280",280,4268.10209054595
"281",281,7216.60558503418
"282",282,8359.74627295747
"283",283,6823.11411625395
"284",284,73.7256514151731
"285",285,1942.82389922393
"286",286,3643.70265054357
"287",287,7205.03122988546
"288",288,4796.39214449673
"289",289,12138.6453965388
"290",290,6067.09054853058
"291",291,9099.33881232016
"292",292,4494.42804834968
"293",293,4884.65593739517
"294",294,5151.4697497208
"295",295,8167.20921898069
"296",296,7515.96649590812
"297",297,1237.8993232475
"298",298,695.327714852237
"299",299,4570.5816580662
"300",300,8192.92931487971
"301",301,21183.5006348459
"302",302,15526.5689707029
"303",303,6339.17924782209
"304",304,3705.05616189644
"305",305,7096.60152628898
"306",306,8310.75844749285
"307",307,5920.67115325867
"308",308,2096.62830542823
"309",309,2309.47409815166
"310",310,3425.2857579577
"311",311,5899.59459498239
"312",312,5495.86315742623
"313",313,11306.7760555744
"314",314,10036.2148513727
"315",315,15190.0243951219
"316",316,7741.81095220011
"317",317,7645.90529380113
"318",318,8808.81302071196
"319",319,9272.47388611645
"320",320,3884.33216242311
"321",321,1675.6127153873
"322",322,9763.52797644032
"323",323,8707.73650198173
"324",324,2619.1832165801
"325",325,9962.67456363101
"326",326,9250.45917060653
"327",327,10958.8719112775
"328",328,19874.5389934553
"329",329,8119.14264934803
"330",330,8059.58080239956
"331",331,3847.20737525867
"332",332,10398.504204624
"333",333,12600.0190445137
"334",334,6483.65096523362
"335",335,6015.99146781665
"336",336,7601.65274281861
"337",337,3603.98364123161
"338",338,11585.6209186613
"339",339,33053.9041378322
"340",340,25843.5998830073
"341",341,11931.9690628791
"342",342,10192.0168666315
"343",343,6708.74053340807
"344",344,3391.58567394905
"345",345,10074.9055441779
"346",346,7330.14703633117
"347",347,5420.64029505458
"348",348,6352.20586879092
"349",349,23136.248563358
"350",350,19366.7017124366
"351",351,12868.1436674684
"352",352,9654.84105617734
"353",353,3927.6676306115
"354",354,8491.79091846069
"355",355,9611.16921401494
"356",356,9584.07233581679
"357",357,9412.09144392012
"358",358,5303.80982826119
"359",359,5837.6402641659
"360",360,9425.38940755577
"361",361,6806.52631070544
"362",362,5785.45644581653
"363",363,2011.05327715015
"364",364,2967.63542817693
"365",365,4320.29025826229
"366",366,6877.05804298152
"367",367,5070.05186279184
"368",368,3596.81881998083
"369",369,2354.43940260622
"370",370,4322.42384063649
"371",371,3182.15484958279
"372",372,2824.60307729527
"373",373,2438.73770058103
"374",374,3572.68213503231
"375",375,8269.16580156229
"376",376,3388.44200998824
"377",377,2612.07723501964
"378",378,5369.5991481242
"379",379,2723.41403087382
"380",380,2445.21831448257
"381",381,3366.40495777883
"382",382,4575.24551931263
"383",383,3778.17099786604
"384",384,5123.05801347314
"385",385,4704.98998535008
"386",386,1150.39806485562
"387",387,1172.81496536141
"388",388,2628.77868094709
"389",389,4885.79349146286
"390",390,1824.91141589042
"391",391,2211.87919812215
"392",392,3851.05316013466
"393",393,2307.44506314506
"394",394,6308.32763848553
"395",395,1710.03187694033
"396",396,4106.7234250385
"397",397,5121.66298234995
