"","Element ID","/Layer_1/Pumping by Element_Outflow (-)(AF/year)"
"587",587,660.386202868504
"588",588,2875.56555705163
"589",589,0
"590",590,0
"591",591,6709.20308727643
"592",592,11556.9310034597
"593",593,11323.5277535245
"594",594,10380.1285231452
"595",595,15761.535364933
"596",596,13456.1920255518
"597",597,5768.64799032041
"598",598,2957.33473455347
"599",599,12325.6485962682
"600",600,2507.56216453214
"601",601,8129.16630193094
"602",602,2916.95422049006
"603",603,304.172013394073
"604",604,656.162877009711
"605",605,357.551599859059
"606",606,2223.93640909194
"607",607,4279.24145684272
"608",608,673.463446221392
"609",609,901.559278879825
"610",610,4928.87609804465
"611",611,10284.3840098427
"612",612,4465.53427958806
"613",613,4828.68058016857
"614",614,6785.60857803834
"615",615,9084.56820561105
"616",616,2934.86946179319
"617",617,2460.45301521693
"618",618,281.308587597659
"619",619,2302.49712694378
"620",620,4003.88700325426
"621",621,814.568666861886
"622",622,907.001313850769
"623",623,356.315872567186
"624",624,199.276643367095
"625",625,991.395482587377
"626",626,2254.71156643578
"627",627,5777.67329538389
"628",628,12402.2194597617
"629",629,10330.1629444206
"630",630,29820.4454412299
"631",631,15970.4839959405
"632",632,8252.38904540438
"633",633,3833.15053669122
"634",634,4716.30938460648
"635",635,3860.88212990746
"636",636,442.818276051727
"637",637,4117.41669856802
"638",638,19866.8087602941
"639",639,4800.27461678303
"640",640,18111.0350339159
"641",641,10042.6653161297
"642",642,12071.2718525185
"643",643,3387.43675767012
"644",644,2794.6036819673
"645",645,2521.37391125885
"646",646,508.860099549113
"647",647,530.897277262252
"648",648,6923.45705213717
"649",649,20516.6621520803
"650",650,13475.8781603088
"651",651,1494.12892992388
"652",652,13839.5741953084
"653",653,12713.1656783896
"654",654,11370.2129523249
"655",655,1881.13531586903
"656",656,11290.0519454093
"657",657,5018.67179671388
"658",658,11575.7519854361
"659",659,4692.59021061166
"660",660,2568.11901246651
"661",661,1813.63330304678
"662",662,1375.66866620557
"663",663,5004.33146782356
"664",664,14172.1631212017
"665",665,3256.75220821532
"666",666,3364.84185160186
"667",667,9183.15788817417
"668",668,3382.98472108968
"669",669,6807.97120702416
"670",670,4121.26872497072
"671",671,2696.83247433784
"672",672,1703.80341034348
"673",673,1801.55151388291
"674",674,13006.129555907
"675",675,4947.14856155019
"676",676,10576.7692725916
"677",677,12270.2883896619
"678",678,5903.26738808579
"679",679,1448.97310056678
"680",680,11247.3457517967
"681",681,6926.47495595319
"682",682,2140.58791842856
"683",683,4474.95296940729
"684",684,3750.84668920469
"685",685,8106.7442031354
"686",686,3422.72865619034
"687",687,1271.82803179567
"688",688,8911.54309763252
"689",689,5807.14992175944
"690",690,6347.92197427483
"691",691,2190.57460807868
"692",692,9442.90799444148
"693",693,7846.37064309196
"694",694,1202.9507497555
"695",695,5433.78426455894
"696",696,3739.89162636476
"697",697,1850.76623334703
"698",698,10640.6929705202
"699",699,3585.08090587152
"700",700,5962.12392136511
"701",701,4952.58413368762
"702",702,187.836407814633
"703",703,14629.4855015436
"704",704,12234.4812006706
"705",705,3016.50163269379
"706",706,2582.3989060349
"707",707,675.286730489782
"708",708,266.312581078188
"709",709,2392.81651056473
"710",710,2764.97008531921
"711",711,10708.6028912728
"712",712,5531.26960572577
"713",713,0
"714",714,8174.35369155144
"715",715,0
"716",716,11030.4652516299
"717",717,3334.42343677323
"718",718,2370.88422556906
"719",719,4091.1065131425
"720",720,1159.62483749977
"721",721,41.4342109562279
"722",722,0
"723",723,4008.44617746427
"724",724,5163.82611355588
"725",725,0
"726",726,0
"727",727,0
"728",728,5607.978896752
"729",729,3490.33589254282
"730",730,19843.463937196
"731",731,4634.59065529942
"732",732,6381.69024374958
"733",733,2261.68675963963
"734",734,2765.88937865213
"735",735,169.145453957964
"736",736,48.6553394964842
"737",737,0
"738",738,3926.79924325274
"739",739,3062.61569676232
"740",740,283.826596770284
"741",741,106.206258854051
"742",742,4950.65206672635
"743",743,1354.80315821896
"744",744,5710.15772177753
"745",745,89.9566939941092
"746",746,928.326665661014
"747",747,606.147486534959
"748",748,1315.44111566701
"749",749,16389.9146987886
"750",750,0
"751",751,0
"752",752,0
"753",753,2745.25030266106
"754",754,3922.45064021353
"755",755,1921.45308282603
"756",756,1159.84950779666
"757",757,819.362602383042
"758",758,1503.04648612298
"759",759,1712.952338653
"760",760,420.660167848143
"761",761,0
"762",762,7666.72130873191
"763",763,2607.19565894336
"764",764,261.789640550828
"765",765,613.080732190869
"766",766,150.624127829197
"767",767,189.069294951428
"768",768,75.6386769439776
"769",769,299.777167144584
"770",770,121.840257640626
"771",771,231.586137392768
"772",772,565.604887651042
"773",773,8454.18395463302
"774",774,10717.820728465
"775",775,3678.12529444781
"776",776,0
"777",777,4098.63230630598
"778",778,12149.2483536032
"779",779,6734.1943641285
"780",780,2370.71819899024
"781",781,3732.34816709315
"782",782,591.203549432639
"783",783,582.697971410913
"784",784,386.313804868048
"785",785,547.964397521096
"786",786,405.959181495516
"787",787,403.441657785869
"788",788,502.911515874974
"789",789,500.755675984405
"790",790,592.492425732651
"791",791,8632.67482323545
"792",792,9025.03316676684
"793",793,2570.62729566187
"794",794,0
"795",795,0
"796",796,5402.10375351049
"797",797,9462.43012742747
"798",798,6174.10576550467
"799",799,8084.4479422971
"800",800,3736.53334987322
"801",801,3293.55568706125
"802",802,3688.60703939033
"803",803,6106.17536004083
"804",804,4226.63715442898
"805",805,6364.45450560723
"806",806,1345.04098188259
"807",807,1018.64463191253
"808",808,1437.69869504349
"809",809,1608.15242851822
"810",810,2142.60107623002
"811",811,1072.81222385959
"812",812,1288.43659840168
"813",813,1256.07681284238
"814",814,2095.30026883365
"815",815,766.483199609829
"816",816,1820.33819643007
"817",817,1296.41370822776
"818",818,1392.24462048126
"819",819,1144.37746205894
"820",820,835.85138481754
"821",821,1167.80261021481
"822",822,1079.55428911826
"823",823,1132.35121724375
"824",824,1408.1343726846
"825",825,3012.48150103926
"826",826,4682.78842965013
"827",827,4412.57281682248
"828",828,6870.59727650078
"829",829,6691.64095703185
"830",830,3509.50989374682
"831",831,8374.0709855799
"832",832,4909.33489064055
"833",833,2272.22718973796
"834",834,1537.75598878991
"835",835,1768.64531575119
"836",836,8141.28370953977
"837",837,4438.35501566269
"838",838,5212.53059071018
"839",839,3731.59359907188
"840",840,146.406113497703
"841",841,3110.77305084881
"842",842,17149.5324786921
"843",843,6649.40528631151
"844",844,2663.52968345617
"845",845,10583.1011060284
"846",846,961.676211623025
"847",847,811.669539997116
"848",848,9602.34497375562
"849",849,2402.15418856635
"850",850,4646.681477596
"851",851,1805.13524788688
"852",852,5340.30692257835
"853",853,1205.14087383639
"854",854,10520.3318110036
"855",855,12115.6646033659
"856",856,9975.4215184648
"857",857,4048.5395447088
"858",858,10970.1320775658
"859",859,12929.1189014955
"860",860,7412.64355056368
"861",861,1095.37903400448
"862",862,998.958797511482
"863",863,1500.32403076283
"864",864,256.512606303386
"865",865,1034.46172707221
"866",866,1824.25868307434
"867",867,2588.53891007412
"868",868,1064.45324286438
"869",869,3752.89477411377
"870",870,9080.58884239777
"871",871,5241.62656314688
"872",872,13494.9612142411
"873",873,18905.0863105377
"874",874,11355.7633458013
"875",875,11635.03444659
"876",876,50925.867282207
"877",877,46366.9738718496
"878",878,35669.6574786879
"879",879,13986.4523399945
"880",880,15657.1334543866
"881",881,2874.56302065639
"882",882,2567.81667007247
"883",883,1896.65488577361
"884",884,1383.26223462769
"885",885,11878.6227687887
"886",886,26839.3638756681
"887",887,9528.5436306247
"888",888,21342.2870984566
"889",889,9009.74491784977
"890",890,17232.7363360468
"891",891,11067.9585075554
"892",892,4532.49496119208
"893",893,5945.91447623921
"894",894,3986.25828026146
"895",895,1735.53208401251
"896",896,1749.97821921233
"897",897,1587.06205570828
"898",898,803.098962490222
"899",899,575.126668627235
"900",900,11597.016832123
"901",901,9324.89569802395
"902",902,911.759810989493
"903",903,701.466770770613
"904",904,386.772215906116
"905",905,437.131818980288
"906",906,8470.65618763956
"907",907,9363.4674885376
"908",908,16445.4640145196
"909",909,17745.9440169357
"910",910,7470.22270619287
"911",911,14588.9166276424
"912",912,10746.6568452593
"913",913,5950.91032871673
"914",914,7169.92833899118
"915",915,12607.2805483786
"916",916,1556.01809873607
"917",917,593.855532027357
"918",918,833.262769682549
"919",919,363.86064434007
"920",920,419.148690530803
"921",921,8771.67960320378
"922",922,10383.8996118653
"923",923,12974.5567317754
"924",924,17888.3808652774
"925",925,8978.75998252966
"926",926,15955.9943163333
"927",927,6236.11732224069
"928",928,17448.7182407858
"929",929,7627.28569944009
"930",930,7820.90199729824
"931",931,9105.83610333484
"932",932,4543.37465316699
"933",933,898.50407463174
"934",934,979.563052872019
"935",935,987.840995146305
"936",936,636.633594929935
"937",937,680.679563092709
"938",938,10339.0418069596
"939",939,13686.8725368671
"940",940,12794.58319552
"941",941,15576.5732178473
"942",942,10373.3751333964
"943",943,379.215195983305
"944",944,597.287784711794
"945",945,505.876645668582
"946",946,900.504604961696
"947",947,6245.66216784196
"948",948,12247.1067763082
"949",949,18081.6124406211
"950",950,727.413106733905
"951",951,549.89246911073
"952",952,414.639849528468
"953",953,635.297460122076
"954",954,1753.53973311645
"955",955,12630.3929525312
"956",956,23408.9309230197
"957",957,31153.9109862262
"958",958,1250.31711525855
"959",959,829.323199059798
"960",960,603.0374601978
"961",961,1350.08734419781
"962",962,22365.5568543135
"963",963,13206.7866420244
"964",964,20025.4723655186
"965",965,35571.9003587035
"966",966,9815.48977460929
"967",967,15044.6492182588
"968",968,7215.64444914016
"969",969,5727.44507780355
"970",970,7746.74648231567
"971",971,9723.30954695756
"972",972,6925.76788242086
"973",973,984.564964729611
"974",974,762.758575441946
"975",975,804.253012377273
"976",976,1306.0820125706
"977",977,19084.3926965886
"978",978,16187.9297731141
"979",979,44020.0941782137
"980",980,20175.8169378119
"981",981,7438.39504266014
"982",982,13710.5767368848
"983",983,13265.2199362368
"984",984,7529.05156578542
"985",985,4385.37304431101
"986",986,9879.52207106021
"987",987,5753.94477445629
"988",988,7542.0902543305
"989",989,3160.2908505337
"990",990,0
"991",991,1663.44037999545
"992",992,387.445242268931
"993",993,2094.1228274751
"994",994,2683.35281204404
"995",995,16565.2772310829
"996",996,16762.1972193203
"997",997,31113.9159882469
"998",998,14822.6731447743
"999",999,8035.30724772405
"1000",1000,15121.1214198535
"1001",1001,11093.1242146061
"1002",1002,5791.49689136411
"1003",1003,6790.85786009222
"1004",1004,2383.7007614098
"1005",1005,2233.40450302036
"1006",1006,3215.92684417238
"1007",1007,2375.36277398239
"1008",1008,1371.89275486259
"1009",1009,2360.319725931
"1010",1010,5391.56807024719
"1011",1011,20273.4273734906
"1012",1012,22977.4577654847
"1013",1013,30501.3163523257
"1014",1014,11124.3602604567
"1015",1015,17353.1284715252
"1016",1016,32202.7748756357
"1017",1017,10315.8179625078
"1018",1018,7934.49572947772
"1019",1019,5985.77793504503
"1020",1020,6886.57248077205
"1021",1021,7608.48089747996
"1022",1022,9031.30407958181
"1023",1023,4009.69570492458
"1024",1024,1669.09273185564
"1025",1025,1905.66927245911
"1026",1026,438.672855543873
"1027",1027,2674.87853871398
"1028",1028,11382.2880055195
"1029",1029,15594.4797039713
"1030",1030,6869.16168965538
"1031",1031,32685.9712170062
"1032",1032,39678.8136582278
"1033",1033,10489.7850182683
"1034",1034,3722.25003188909
"1035",1035,1900.34779387727
"1036",1036,1434.45592726094
"1037",1037,1028.9496499843
"1038",1038,1695.00067859071
"1039",1039,3227.15505069236
"1040",1040,18480.7635545659
"1041",1041,26216.7602015549
"1042",1042,38040.9581556817
"1043",1043,26766.4644566715
"1044",1044,7567.76627765681
"1045",1045,17249.8300833683
"1046",1046,11980.9187347752
"1047",1047,6370.63333581199
"1048",1048,9015.36309400019
"1049",1049,0
"1050",1050,2111.5905208266
"1051",1051,1680.77754542647
"1052",1052,936.282532432072
"1053",1053,516.686376594593
"1054",1054,1527.28027064834
"1055",1055,25312.0809721781
"1056",1056,21956.968675099
"1057",1057,23795.2639559073
"1058",1058,24286.7052485383
"1059",1059,4307.24974082407
"1060",1060,11076.0602240436
"1061",1061,9371.13016231436
"1062",1062,12804.5715817964
"1063",1063,10029.7833299455
"1064",1064,233.960619127545
"1065",1065,0
"1066",1066,1150.10196723586
"1067",1067,1694.48003147202
"1068",1068,340.43876876262
"1069",1069,15294.588547827
"1070",1070,12551.1492817247
"1071",1071,17691.868407803
"1072",1072,17183.212269869
"1073",1073,17228.3848327935
"1074",1074,12455.3109172043
"1075",1075,7488.21208264902
"1076",1076,9885.35267955729
"1077",1077,1236.27935803976
"1078",1078,1217.68564065174
"1079",1079,14922.300805074
"1080",1080,143.154227285041
"1081",1081,43095.9042352575
"1082",1082,17408.2147158673
"1083",1083,35313.5190028229
"1084",1084,7966.79560862601
"1085",1085,15816.5144333544
"1086",1086,20007.3377324937
"1087",1087,11825.2569662715
"1088",1088,12531.6628559169
"1089",1089,4162.93014942467
"1090",1090,13912.0839790043
"1091",1091,0
"1092",1092,20694.5334799482
"1093",1093,0
"1094",1094,7730.27845416183
"1095",1095,10604.0708123764
"1096",1096,0
"1097",1097,241.585490846416
"1098",1098,12262.3859639075
"1099",1099,1248.10676911267
"1100",1100,11998.3269153015
"1101",1101,4975.89030808594
"1102",1102,12260.5358690449
"1103",1103,18308.7106097217
"1104",1104,298.426282948149
"1105",1105,0
"1106",1106,10629.6151723169
"1107",1107,6375.11285451022
"1108",1108,11490.5428137825
"1109",1109,267.09856110305
"1110",1110,7685.03328198784
"1111",1111,39997.369332866
"1112",1112,17735.954212244
"1113",1113,7243.69862156052
"1114",1114,3861.07520852061
