"","Element ID","/Layer_2/Subsidence_Inflow (+)(AF/year)"
"1",1,0.14666634902434
"2",2,0.143835114916786
"3",3,0.315251579386849
"4",4,0.105840449457712
"5",5,0.212568590374415
"6",6,0.246787859239591
"7",7,0.530485183070271
"8",8,0.52885321053422
"9",9,0.792553700942505
"10",10,1.17323055743513
"11",11,0.0687687578919806
"12",12,0.392050830146389
"13",13,1.2323222167709
"14",14,0.993337532770851
"15",15,2.42097782615309
"16",16,1.08748831755573
"17",17,0.358020206187197
"18",18,1.81208916906679
"19",19,5.60627770986429
"20",20,4.67581563071296
"21",21,0.688336437827606
"22",22,0.190693796375522
"23",23,0.410341185766977
"24",24,0.131455953855136
"25",25,1.50628766371058
"26",26,3.22296032689734
"27",27,4.53772737757826
"28",28,1.27403767873104
"29",29,0.784810588091848
"30",30,0.266133176191612
"31",31,0.310428272789497
"32",32,0.366422944125429
"33",33,0.49346098731861
"34",34,6.14662073545094
"35",35,8.30814717435543
"36",36,5.23001524198086
"37",37,0.172130248242688
"38",38,0.153966374492115
"39",39,0.164510736935493
"40",40,0.335434145700722
"41",41,0.335965078593999
"42",42,7.40799012960203
"43",43,12.0395175218475
"44",44,0.267414348422167
"45",45,0.0816441320970285
"46",46,0.343263010502577
"47",47,0.10359764676194
"48",48,0.0823412589053481
"49",49,0.0273856534475461
"50",50,0.026923663420783
"51",51,0.355527259970141
"52",52,6.175722222876
"53",53,5.19239829244386
"54",54,0.190346905259008
"55",55,0.0146977105540694
"56",56,0.0331014041933939
"57",57,0.0473046785815165
"58",58,1.1143075938734
"59",59,0.100591445701333
"60",60,0.260956330051625
"61",61,0.502248444669256
"62",62,4.38669839529301
"63",63,11.0514954280887
"64",64,4.55905881093223
"65",65,0.170522829537363
"66",66,0.317164207470947
"67",67,0.56736242676216
"68",68,4.29943573563164
"69",69,3.96103845763004
"70",70,5.87940666981168
"71",71,1.93463220866006
"72",72,0.125541638163929
"73",73,0.331303877018573
"74",74,0.804562144235617
"75",75,1.27268582551497
"76",76,3.5680655837831
"77",77,2.4097074450974
"78",78,0.54464396176294
"79",79,0.344461772017766
"80",80,0.752608881970278
"81",81,2.15435504109489
"82",82,3.36469503978884
"83",83,4.83450516450218
"84",84,2.677542631769
"85",85,1.47668771824121
"86",86,0.457316320296295
"87",87,0.111592887475581
"88",88,0.579858827906099
"89",89,1.86942509485706
"90",90,2.76019871427044
"91",91,1.29238687994636
"92",92,0.345527474179751
"93",93,0.394940624208044
"94",94,1.1743104889492
"95",95,1.46987444733932
"96",96,2.79863624032403
"97",97,2.16836183110822
"98",98,1.18674924707655
"99",99,0.218266614495466
"100",100,0.308724162979766
"101",101,0.662642152491184
"102",102,0.999865361904327
"103",103,8.30452252268067
"104",104,8.63471084547241
"105",105,1.11996723931803
"106",106,0.43702429326224
"107",107,0.273806660673941
"108",108,0.65704026252651
"109",109,1.35137672228852
"110",110,9.35253267332549
"111",111,5.51804573457583
"112",112,8.38334172718323
"113",113,12.5610029229256
"114",114,16.0908627497146
"115",115,2.17717784226513
"116",116,11.4366721116371
"117",117,12.5343532619558
"118",118,4.79519790645632
"119",119,4.49545138337218
"120",120,3.65410312336906
"121",121,0.128196450636152
"122",122,0.122830791115083
"123",123,0.316703121198782
"124",124,1.08897773622566
"125",125,1.79464021895079
"126",126,1.64318232165808
"127",127,3.10404538582345
"128",128,3.40869829120374
"129",129,2.07016088271446
"130",130,3.85336368817712
"131",131,3.96340137815434
"132",132,2.33605289499814
"133",133,2.87995653241522
"134",134,5.09837693861425
"135",135,5.42250132339146
"136",136,1.92113191648172
"137",137,0.0856866972850072
"138",138,0.0375519389156802
"139",139,0.0508197019239413
"140",140,1.40155721030754
"141",141,2.58732235444139
"142",142,2.4679542843786
"143",143,2.85582027049542
"144",144,1.88836613675233
"145",145,1.57875989366805
"146",146,2.62045288194064
"147",147,3.15023026279242
"148",148,1.92931107423875
"149",149,1.76356134612358
"150",150,0.241631000530014
"151",151,0.0734572401901094
"152",152,0.352678293765758
"153",153,0.247585026004788
"154",154,1.24885835510864
"155",155,10.516747757448
"156",156,2.43513174999212
"157",157,0.515560455227492
"158",158,2.9512246533722
"159",159,2.84079684714545
"160",160,1.66200066145359
"161",161,0.963828431429269
"162",162,0.357778124636439
"163",163,0.406139693800125
"164",164,1.81108992225836
"165",165,2.04355015249037
"166",166,0.0472468897866736
"167",167,0.420874321673562
"168",168,2.90354920813766
"169",169,8.46743640698477
"170",170,2.31553443438321
"171",171,0.687367129284091
"172",172,2.40702049707908
"173",173,2.89072287295753
"174",174,1.23582831044417
"175",175,0.876019703695654
"176",176,0.617154865061754
"177",177,0.615879587109009
"178",178,1.47775169398906
"179",179,1.69703304126055
"180",180,0.0425715697800165
"181",181,1.76446140061986
"182",182,8.08603016365315
"183",183,10.4294017665023
"184",184,5.90137178475833
"185",185,0.889187262765492
"186",186,1.26548265042333
"187",187,1.91880260121392
"188",188,3.12155360915716
"189",189,0.936973013682687
"190",190,0.700531995640497
"191",191,0.961852823853173
"192",192,0.62478483382134
"193",193,0.557595864396643
"194",194,4.85381564490845
"195",195,5.98009973369114
"196",196,1.3966934331412
"197",197,8.99906840549717
"198",198,5.75915713495228
"199",199,1.20960692632284
"200",200,0.916759259749027
"201",201,3.81981663260114
"202",202,6.26778114963193
"203",203,4.8770472879251
"204",204,0.713952781299613
"205",205,1.30314476501919
"206",206,2.47429435543055
"207",207,3.59620576873038
"208",208,1.39360096168836
"209",209,0.591520570669851
"210",210,0.427963293417887
