"","Element ID","/Layer_3/GW Storage_Outflow (-)(AF/year)"
"1",1,24.8368453386708
"2",2,115.35976499512
"3",3,564.83465090638
"4",4,392.87536126252
"5",5,21.2990326617139
"6",6,19.6989635538926
"7",7,41.298776224132
"8",8,35.4804237136964
"9",9,19.8214841912541
"10",10,325.05169547886
"11",11,1440.24185260799
"12",12,29.7871323617011
"13",13,15.7210607658877
"14",14,12.2380255807409
"15",15,15.8290475660048
"16",16,29.3737439647971
"17",17,881.07839780395
"18",18,18.9753403914647
"19",19,14.8744484192151
"20",20,28.4066674857418
"21",21,24.1664993333009
"22",22,6.30814867378307
"23",23,18.3579691110495
"24",24,9.76199477951219
"25",25,15.6208164724866
"26",26,3.92525106088073
"27",27,33.1220629430471
"28",28,27.1129069221021
"29",29,9.03606186514778
"30",30,851.955473271976
"31",31,393.524255067003
"32",32,27.6658265630856
"33",33,35.9806106734855
"34",34,31.4056421155759
"35",35,24.6734478188232
"36",36,7.74830677077471
"37",37,1486.21005123263
"38",38,758.955929429758
"39",39,742.036453644105
"40",40,112.187039643638
"41",41,84.1578936156778
"42",42,49.5487482155716
"43",43,21.9604181390662
"44",44,2032.72262934509
"45",45,1106.94436763641
"46",46,1387.52914400045
"47",47,602.788947067743
"48",48,1021.8502430552
"49",49,53.4917844570461
"50",50,37.7929064753137
"51",51,9.31429856289058
"52",52,1.17956760060316
"53",53,18.0439995365819
"54",54,1833.63856487806
"55",55,190.6088777241
"56",56,27.9471065911551
"57",57,13.7339672757885
"58",58,5.18964514861814
"59",59,1463.55673613295
"60",60,232.588702647147
"61",61,256.211850516095
"62",62,183.569853183251
"63",63,69.2525179864867
"64",64,51.7398102180665
"65",65,2581.93111400814
"66",66,94.8624673045286
"67",67,157.129786749106
"68",68,241.754227327667
"69",69,113.344915197987
"70",70,133.026629624437
"71",71,57.9969505055979
"72",72,981.501060837828
"73",73,69.972809497878
"74",74,149.990925596539
"75",75,216.424721781164
"76",76,133.974005822066
"77",77,60.5206827877608
"78",78,18.2615427790305
"79",79,1157.02655726762
"80",80,78.015276814494
"81",81,201.482328899518
"82",82,344.01297277909
"83",83,215.559503086948
"84",84,82.6553693855547
"85",85,47.6939507804544
"86",86,391.895248834568
"87",87,6.29288863933639
"88",88,45.5009359554095
"89",89,183.486349360854
"90",90,169.420616271209
"91",91,59.4665049284134
"92",92,18.3749256874779
"93",93,24.2735679708143
"94",94,107.121062418688
"95",95,181.906919293318
"96",96,115.972817806188
"97",97,67.451095684604
"98",98,63.1598238909499
"99",99,59.451758570755
"100",100,14.2011519063574
"101",101,65.8505813901496
"102",102,132.265058250756
"103",103,166.104437307751
"104",104,149.593265555834
"105",105,59.1310638715024
"106",106,151.29289117581
"107",107,16.7410079310865
"108",108,59.3897892032258
"109",109,124.50972345919
"110",110,214.277855686067
"111",111,88.6161185374801
"112",112,106.689665061649
"113",113,102.060020821773
"114",114,158.093353392734
"115",115,44.5962023674147
"116",116,79.2501830891241
"117",117,69.5578902770661
"118",118,37.6270728228233
"119",119,45.2859150434564
"120",120,38.4327896731882
"121",121,516.436571001246
"122",122,17.6915340823863
"123",123,591.687868076802
"124",124,1012.09785108255
"125",125,93.6931448646553
"126",126,63.6193543212907
"127",127,68.1566018696914
"128",128,58.7880600865938
"129",129,28.2657229670287
"130",130,55.9263368485263
"131",131,72.0897707270393
"132",132,49.2937457539648
"133",133,54.2809325484015
"134",134,86.4789107691762
"135",135,62.047162673666
"136",136,7.77200674428818
"137",137,401.727613488709
"138",138,357.852481501877
"139",139,726.318738545837
"140",140,1244.19464711135
"141",141,77.5522423501234
"142",142,77.7183935421844
"143",143,68.1881271583472
"144",144,40.0543599903977
"145",145,32.3584814958247
"146",146,63.869847718227
"147",147,63.4895993656934
"148",148,18.2149244164466
"149",149,13.2907572798569
"150",150,2.86899773527131
"151",151,126.375019883947
"152",152,9.72754339861006
"153",153,215.265238344763
"154",154,134.086517258676
"155",155,3.91899789308074
"156",156,46.5801809143772
