"","Element ID","/Layer_4/GW Storage_Inflow (+)(AF/year)"
"1",1,7.31645362618263
"2",2,5.25204565972033
"3",3,4.68011628911098
"4",4,1.75349389867232
"5",5,5.72333706554486
"6",6,2.64375162364146
"7",7,10.4273308489519
"8",8,7.69465473992923
"9",9,6.46247706691834
"10",10,10.3998416046583
"11",11,1.68323752516324
"12",12,4.98318208646906
"13",13,34.0286519435509
"14",14,26.626955834963
"15",15,72.8930625330122
"16",16,31.2837198537481
"17",17,1.71269028915243
"18",18,7.1184070443503
"19",19,111.729859859357
"20",20,122.827784189711
"21",21,18.2280568219133
"22",22,0.654078293138495
"23",23,1.38138044633931
"24",24,0.815190418875562
"25",25,12.2315878612476
"26",26,42.4860643449041
"27",27,52.1912256296002
"28",28,4.88080871015316
"29",29,3.74705895569805
"30",30,2.46832757989396
"31",31,2.78442296281583
"32",32,2.44413952656086
"33",33,11.6871641059883
"34",34,26.5115594585403
"35",35,21.0645094456118
"36",36,7.43440884256201
"37",37,5.88937960498792
"38",38,2.22284063519512
"39",39,2.19855606696607
"40",40,2.93223377442598
"41",41,9.11367794143036
"42",42,30.739796527816
"43",43,27.063176026517
"44",44,6.13977056747073
"45",45,1.12167843661802
"46",46,4.80108100048185
"47",47,1.48045762791734
"48",48,0.974114825240489
"49",49,0.220384545639823
"50",50,3.14814012371467
"51",51,7.78958621401397
"52",52,22.1813857161118
"53",53,38.0045433959619
"54",54,2.48921377363282
"55",55,0.163971115170195
"56",56,0.212674673301585
"57",57,1.23181744651752
"58",58,4.36049975452111
"59",59,0.484947342766215
"60",60,1.34462912197254
"61",61,2.68950913896116
"62",62,24.2357125283573
"63",63,45.025556804491
"64",64,52.9237372734424
"65",65,0.585155903379897
"66",66,1.31099732055489
"67",67,2.46897511819133
"68",68,18.0110616216242
"69",69,15.0208712223592
"70",70,65.3585943956793
"71",71,31.6611989498835
"72",72,1.36544300340446
"73",73,1.90908072584945
"74",74,2.62567280927938
"75",75,19.5043377100545
"76",76,30.554410216042
"77",77,18.2540038283809
"78",78,5.06426746904242
"79",79,11.3030423226027
"80",80,9.77735502095868
"81",81,15.0119180126206
"82",82,41.307011310968
"83",83,38.9551529433587
"84",84,24.7196297630413
"85",85,14.9979270828912
"86",86,14.1584392231411
"87",87,3.92183224776143
"88",88,9.14954329756629
"89",89,21.8066095643619
"90",90,24.5266476737432
"91",91,20.4643457460567
"92",92,4.29137231098038
"93",93,7.77228738114164
"94",94,19.5485335400011
"95",95,25.9903138754027
"96",96,34.0890864200265
"97",97,39.1800092614069
"98",98,17.2228273014574
"99",99,9.91325290899078
"100",100,12.2370331399299
"101",101,5.69328045329231
"102",102,7.00584168095468
"103",103,23.2538346405803
"104",104,42.964722858757
"105",105,24.0426705249755
"106",106,5.64603893376359
"107",107,5.1588405652618
"108",108,2.54792276141209
"109",109,1.93167880086187
"110",110,6.98622268850748
"111",111,2.82004261535872
"112",112,6.00244218239435
"113",113,20.3672890170625
"114",114,39.0430992110616
"115",115,17.2412573373082
"116",116,19.3043199175038
"117",117,27.6629332244813
"118",118,16.4023686572725
"119",119,9.89993451166631
"120",120,15.0495853043168
"121",121,2.3234766162746
"122",122,1.34093428511993
"123",123,1.26773120467837
"124",124,1.21023598289965
"125",125,2.19181335842877
"126",126,12.8585777766249
"127",127,19.643332847674
"128",128,9.2319644502019
"129",129,1.47467554286338
"130",130,5.11243590949899
"131",131,21.8456378902305
"132",132,40.8807575284718
"133",133,7.93381410642105
"134",134,36.8360556780312
"135",135,74.4724895387231
"136",136,43.1707582994392
"137",137,1.39865076167018
"138",138,0.453610291581613
"139",139,0.559148776794765
"140",140,3.34362518791876
"141",141,34.1579590442046
"142",142,35.2330621258118
"143",143,56.3558139318479
"144",144,15.4883815595838
"145",145,9.44822343419441
"146",146,12.8722868424971
"147",147,16.9057114282126
"148",148,13.3616808128901
"149",149,12.6806443889573
"150",150,2.43918742392716
"151",151,0.625832841006442
"152",152,2.44689048279472
"153",153,1.36885424100545
"154",154,7.02218117748577
"155",155,6.12468458484033
"156",156,44.2260734967638
"157",157,5.18883434370928
"158",158,14.7827365391523
"159",159,7.25056581013145
"160",160,5.80741584804764
"161",161,7.45459566868665
"162",162,3.86314839873416
"163",163,1.61367683731506
"164",164,8.85555019129686
"165",165,9.94754271769659
"166",166,0.715522000588676
"167",167,1.99780021440534
"168",168,16.3635041395994
"169",169,14.9270571518422
"170",170,0.460703056334848
"171",171,1.57263779991665
"172",172,9.88929360588762
"173",173,13.0062827348287
"174",174,7.29821187009404
"175",175,7.85458730253934
"176",176,7.38925943882452
"177",177,5.69248547071196
"178",178,6.95209024535666
"179",179,6.45734731942098
"180",180,0.223208321093458
"181",181,1.97070339025171
"182",182,2.08177102858557
"183",183,2.12900506137832
"184",184,0.673673435251309
"185",185,1.66234624779402
"186",186,14.4800769982432
"187",187,24.6138894949332
"188",188,33.0120678450547
"189",189,10.7084629090915
"190",190,5.62529737959468
"191",191,6.17476860289621
"192",192,5.43858186492317
"193",193,7.34216303289825
"194",194,6.83247496955002
"195",195,5.43320923954087
"196",196,4.70224718339502
"197",197,1.85533050651867
"198",198,1.40220447787568
"199",199,2.46871755331814
"200",200,5.32123259817746
"201",201,24.0148970015861
"202",202,1.46366269911611
"203",203,1.13825096172736
"204",204,1.67999786493372
"205",205,2.10226263678709
"206",206,1.76087734629857
"207",207,26.7382123941977
"208",208,17.3333714262781
"209",209,3.66264626824754
"210",210,4.4790430978706
"211",211,3.80459211230729
"212",212,0.415842578696852
"213",213,4.0506389994642
