"","Element ID","/Layer_3/Subsidence_Outflow (-)(AF/year)"
"1",1,0.0768780861284142
"2",2,0.104049315250197
"3",3,0.158183119313543
"4",4,0.164280663099536
"5",5,0.0790240605813944
"6",6,0.185529059302712
"7",7,0.153354300668377
"8",8,0.111263332086838
"9",9,0.119829866315277
"10",10,0.0325234133604931
"11",11,0.0197049003924225
"12",12,0.0252700112550909
"13",13,0.0495133424440348
"14",14,0.0895901534748808
"15",15,0.0847936712829574
"16",16,0.0444010642116854
"17",17,0.103574069945761
"18",18,0.157142376965096
"19",19,0.11106403118243
"20",20,0.109836682615616
"21",21,0.0712153340571551
"22",22,0.0663113385028776
"23",23,0.0753648893898962
"24",24,0.0416662344410451
"25",25,0.103613596459362
"26",26,0.105173292395447
"27",27,0.0236891466090115
"28",28,0.0178950939128821
"29",29,0.0239309437002022
"30",30,0.0119347766822501
"31",31,0.0159263358835404
"32",32,0.0194153232937212
"33",33,0.0287802155581035
"34",34,0.0707779758554543
"35",35,0.0920730740085241
"36",36,0.103871941855783
"37",37,0.104214220194798
"38",38,0.0645192444683851
"39",39,0.0636676521961343
"40",40,0.0561199628793642
"41",41,0.0620146285557824
"42",42,0.0692757427072223
"43",43,0.0722069285246553
"44",44,0.0776024271164519
"45",45,0.130083711045776
"46",46,0.0591366284570034
"47",47,0.117502707013765
"48",48,0.0199086165307356
"49",49,0.0083885413375807
"50",50,0.0142548542584778
"51",51,0.00519591918801931
"52",52,0.00725535995910805
"53",53,0.0110532372950703
"54",54,0.00437144667212742
"55",55,0.00686394670788637
"56",56,0.0175861554810179
"57",57,0.0184966800137934
"58",58,0.0256429047059908
"59",59,0.0413942806301598
"60",60,0.0642969948245432
"61",61,0.0352406252580012
"62",62,0.0447260102662726
"63",63,0.0265606808589238
"64",64,0.0336318916492048
"65",65,0.0309614231206353
"66",66,0.0386869080795341
"67",67,0.0362082825078085
"68",68,0.04246156393132
"69",69,0.0618084422299708
"70",70,0.0601744448392884
"71",71,0.0447906058607261
"72",72,0.0793912954036161
"73",73,0.0158190402605049
"74",74,0.0135462245279785
"75",75,0.0113348316234732
"76",76,0.00569304984911207
"77",77,0.0105328317643274
"78",78,0.00451485052105553
"79",79,0.0107012661353787
"80",80,0.00881216532661933
"81",81,0.00964200842078292
"82",82,0.00979180423623889
"83",83,0.0159819221972517
"84",84,0.0152444939765475
"85",85,0.0151610412524866
"86",86,0.0202913338847582
"87",87,0.0162686119209559
"88",88,0.019203060549346
"89",89,0.00949431287516074
"90",90,0.0218749099241699
"91",91,0.0120338878581493
"92",92,0.0272602677904564
"93",93,0.0109545243715706
"94",94,0.0162401405162335
"95",95,0.00529617921483107
"96",96,0.014852759886746
"97",97,0.0196351970526612
"98",98,0.0261664409416163
"99",99,0.0432163916902457
"100",100,0.0603787468815652
"101",101,0.0465245432851836
"102",102,0.0375685823540138
"103",103,0.0345200278042463
"104",104,0.04930528021874
"105",105,0.012702199875269
"106",106,0.00474778278688313
"107",107,0.0111849109302646
"108",108,0.0162329743838109
"109",109,0.0111935167365194
"110",110,0.0053912440827686
"111",111,0.00946306260802359
"112",112,0.0104100429649314
"113",113,0.0150695079500076
"114",114,0.0136427572600397
"115",115,0.0111920990813083
"116",116,0.011380845778065
"117",117,0.010767648691969
"118",118,0.0131730456832049
"119",119,0.014490939340112
"120",120,0.0190033312999175
"121",121,0.0174779969516902
"122",122,0.0152879798517494
"123",123,0.0127559002306285
"124",124,0.0183428317377767
"125",125,0.0135612168720066
"126",126,0.00726837733191781
"127",127,0.00500627714317408
"128",128,0.00801390209315267
"129",129,0.0114143966811076
"130",130,0.00544348142668475
"131",131,0.0204065332168602
"132",132,0.0149372530121308
"133",133,0.0373328054139065
"134",134,0.0254974450469391
"135",135,0.0173453334703436
"136",136,0.0243243007670719
"137",137,0.0181309758242309
"138",138,0.0183841798187388
"139",139,0.0149204054379629
"140",140,0.0227711531964262
"141",141,0.0119123928730642
"142",142,0.0183997424754058
"143",143,0.0158251811110481
"144",144,0.0107215084166289
"145",145,0.010165440602253
"146",146,0.0143086572913534
"147",147,0.00910718033492277
"148",148,0.0142470845753108
"149",149,0.0117443460907651
"150",150,0.00541311065082453
"151",151,0.0132907805492335
"152",152,0.00950036973569356
"153",153,0.00884901715445038
"154",154,0.00962566602407923
"155",155,0.0131083457840394
"156",156,0.0175639124866013
"157",157,0.0185489576226606
"158",158,0.0161195475301576
"159",159,0.0130069767588354
"160",160,0.0121702053458313
"161",161,0.00911575445804821
"162",162,0.0114219522137125
"163",163,0.00949093881498188
"164",164,0.00693531570608282
"165",165,0.00344888177844674
"166",166,0.00726282987375755
"167",167,0.0148205438441397
"168",168,0.0129965845259867
"169",169,0.00448494720967261
"170",170,0.0111925754697675
"171",171,0.0134765901377466
"172",172,0.0178019490995595
"173",173,0.00739905225969525
"174",174,0.0112598554118964
"175",175,0.00813401488610445
"176",176,0.0209354066417259
"177",177,0.0132870485660611
"178",178,0.0149157639914623
"179",179,0.00965456418434968
"180",180,0.0167712967997506
"181",181,0.0206799104352142
"182",182,0.00804618056684247
"183",183,0.0126827786110777
"184",184,0.024941740248919
"185",185,0.0136734972448628
"186",186,0.011442304896361
"187",187,0.0099068679478563
"188",188,0.00776975852629641
"189",189,0.00861468033252568
"190",190,0.0066535473927602
"191",191,0.00878201627142484
"192",192,0.0102414848347306
"193",193,0.0141252648546124
"194",194,0.00902668833614586
"195",195,0.00588782003379006
"196",196,0.012627213902377
"197",197,0.0141448962913129
"198",198,0.0195609697638171
"199",199,0.0192904565974391
"200",200,0.0171648918786568
"201",201,0.013137737031847
"202",202,0.00977337791160957
"203",203,0.00709280707016678
"204",204,0.00458081476882809
"205",205,0.00264176834314652
"206",206,0.00454221231766851
"207",207,0.00623579000385938
"208",208,0.00501048061902141
"209",209,0.0056755682011009
"210",210,0.00989398421087268
"211",211,0.0171278277981179
"212",212,0.0240597364869131
"213",213,0.0204425872542932
"214",214,0.0177353542384196
"215",215,0.01889550782063
"216",216,0.0047281175405215
"217",217,0.0148322543466553
"218",218,0.0224209933643266
"219",219,0.00983390775434622
"220",220,0.0181909797737626
"221",221,0.00575953150708028
"222",222,0.0320241215978308
"223",223,0.0236578772978106
"224",224,0.0418731741098683
"225",225,0.0040011966968426
"226",226,0.0072271385780916
"227",227,0.00836152231057341
"228",228,0.00805993403855288
"229",229,0.00952224104559988
"230",230,0.00940096691040696
"231",231,0.0116874125001161
"232",232,0.00828337755890214
"233",233,0.00842450484707372
"234",234,0.0140018877581457
"235",235,0.00486833807063256
"236",236,0.00795249489867505
"237",237,0.0117381290692307
"238",238,0.0181862112695831
"239",239,0.0165666283253845
"240",240,0.0110709048111045
"241",241,0.0122341173442319
"242",242,0.00892511532459911
"243",243,0.0053206831696697
"244",244,0.00481562628915738
"245",245,0.0039789203374013
"246",246,0.0024307694301572
"247",247,0.00115643770728286
"248",248,0.00175664713851998
"249",249,0.00353953119899028
"250",250,0.0050251232385388
"251",251,0.00401357783666849
"252",252,0.0065129737445584
"253",253,0.0148449439463167
"254",254,0.00438944484808639
"255",255,0.0235342369852559
"256",256,0.0350796683430395
"257",257,0.0413523235469749
"258",258,0.0214498040864136
"259",259,0.0670514381528219
"260",260,0.0843611390698005
"261",261,0.0848927515742489
"262",262,0.00100232455220693
"263",263,0.000989906332205312
"264",264,0.00130618454893496
"265",265,0.00273785550086046
"266",266,0.00220160293340723
"267",267,0.00478168297777448
"268",268,0.00549722307335693
"269",269,0.00572294503756319
"270",270,0.00718786046553207
"271",271,0.0080025424193573
"272",272,0.00765957412484267
"273",273,0.00582792199108129
"274",274,0.00765957603968189
"275",275,0.0128610417254308
"276",276,0.0156525943142283
"277",277,0.0133565734059421
"278",278,0.00793390872812318
"279",279,0.00643441133193217
"280",280,0.00675083863980462
"281",281,0.00447831783799834
"282",282,0.00491966664619544
"283",283,0.00399034121105427
"284",284,0.0038272959231887
"285",285,0.00146275844995601
"286",286,0.00235142160709431
"287",287,0.0021330737548697
"288",288,0.00150493031503899
"289",289,0.00128612795033866
"290",290,0.00124019360283254
"291",291,0.00198062373541885
"292",292,0.0029489590741922
"293",293,0.00373505476250094
"294",294,0.00304702020617075
"295",295,0.00940517555257014
"296",296,0.0151243469580433
"297",297,0.0295760162569263
"298",298,0.0491300527256929
"299",299,0.0392391847501896
"300",300,0.0726211662858149
"301",301,0.122063456727082
"302",302,0.146769739340832
"303",303,0.000299702441525409
"304",304,0.000437718586287629
"305",305,0.000749931936060248
"306",306,0.00242423319156356
"307",307,0.000573418173556644
"308",308,0.00194384387620009
"309",309,0.00131663836853824
"310",310,0.00266682327740234
"311",311,0.00171903934696476
"312",312,0.00258055440229665
"313",313,0.00342961232617153
"314",314,0.00269110453953292
"315",315,0.0028514186873315
"316",316,0.00548197662557465
"317",317,0.00853268223269659
"318",318,0.0114051751925979
"319",319,0.0114994042787389
"320",320,0.00518569182140946
"321",321,0.012773799047825
"322",322,0.0103629487243258
"323",323,0.00604081272830308
"324",324,0.00524324707229927
"325",325,0.00168848867856226
"326",326,0.00394400005209324
"327",327,0.00307006580151559
"328",328,0.00410955089265935
"329",329,0.00349979459958837
"330",330,0.00186574336305379
"331",331,0.00265604894588187
"332",332,0.00136961319960319
"333",333,0.00301026133761395
"334",334,0.00253608406448221
"335",335,0.00151794204060847
"336",336,0.000875447617340634
"337",337,0.00202427044629151
"338",338,0.00187113868638903
"339",339,0.00312513736414089
"340",340,0.00665241802800489
"341",341,0.0203492468904003
"342",342,0.0239414119466729
"343",343,0.0437225123486625
"344",344,0.0681187249600111
"345",345,0.115405449516966
"346",346,0.185692396590878
"347",347,0.000703454284206702
"348",348,0.00131563804399686
"349",349,0.00412254205924714
"350",350,0.0100048334946824
"351",351,0.00777517673246773
"352",352,0.005355574344866
"353",353,0.00290753019709511
"354",354,0.00439673294872928
"355",355,0.00305783361466912
"356",356,0.0025127481945175
"357",357,0.000965496369776966
"358",358,0.00239772771232949
"359",359,0.00305609479657188
"360",360,0.00665092855776899
"361",361,0.00333787618771243
"362",362,0.00885877543897239
"363",363,0.0150874572949781
"364",364,0.0144168255560041
"365",365,0.0129933405957673
"366",366,0.00912714807310222
"367",367,0.0047878498516432
"368",368,0.00156507876988009
"369",369,0.00156119472188852
"370",370,0.00218922459360589
"371",371,0.00098120306286582
"372",372,0.00166788726335193
"373",373,0.00348449782330531
"374",374,0.00266033180536134
"375",375,0.00283662210029887
"376",376,0.00123374641069672
"377",377,0.00248667574312935
"378",378,0.000941059416644787
"379",379,0.00149663717229845
"380",380,0.00257927434048657
"381",381,0.00234176061728306
"382",382,0.00166654937966735
"383",383,0.000382876354401211
"384",384,0.0016504689892382
"385",385,0.00284557023246505
"386",386,0.00437990562191124
"387",387,0.00138487270131258
"388",388,0.00720854921949409
"389",389,0.0220078323514214
"390",390,0.0536314133255969
"391",391,0.0418005715307774
"392",392,0.0512510234437465
"393",393,0.164752368070238
"394",394,0.060152041746266
"395",395,0.216339557913882
"396",396,0.00171983181926053
"397",397,0.00252031247515357
"398",398,0.00545860196568099
"399",399,0.0139798602281816
"400",400,0.0265737815348238
"401",401,0.0221119057479868
"402",402,0.00615036730348243
"403",403,0.0224206087030493
"404",404,0.00997744508368078
"405",405,0.00792936008978673
"406",406,0.00598587451876441
"407",407,0.00470561961191492
"408",408,0.00413800799306648
"409",409,0.00648304445795168
"410",410,0.00892136713165181
"411",411,0.00679260852372692
"412",412,0.00858471453533967
"413",413,0.0116991276269148
"414",414,0.00926380566232787
"415",415,0.00491417179248012
"416",416,0.00243097568244419
"417",417,0.00342945212847634
"418",418,0.00156317605374093
"419",419,0.00455700255251979
"420",420,0.00174187061337947
"421",421,0.0039072181206369
"422",422,0.00343283559487323
"423",423,0.00251978881347925
"424",424,0.00245022760514376
"425",425,0.00352709988140449
"426",426,0.00292876351366564
"427",427,0.00171104530053127
"428",428,0.00076797517070665
"429",429,0.00142834477708848
"430",430,0.00231548427630685
"431",431,0.00106363502805694
"432",432,0.00307139926934714
"433",433,0.00424889762089649
"434",434,0.00704721051676451
"435",435,0.012372490671358
"436",436,0.0312634312568729
"437",437,0.024719123154858
"438",438,0.0676264103900612
"439",439,0.086579132470544
"440",440,0.0396953513448499
"441",441,0.0862428014067622
"442",442,0.0999325268605019
"443",443,0.0660434489345464
"444",444,0.122423062503874
"445",445,0.00287258789575862
"446",446,0.00467405264304379
"447",447,0.0105423327564637
"448",448,0.0215701822015819
"449",449,0.0349067435235519
"450",450,0.0457654781415869
"451",451,0.0475013414657983
"452",452,0.0426592770815614
"453",453,0.013229683679201
"454",454,0.0329422519724739
"455",455,0.0263733672440379
"456",456,0.0147159281633242
"457",457,0.00968437074622134
"458",458,0.00726746748732
"459",459,0.00619327650800028
"460",460,0.0101744945226878
"461",461,0.0120538530917356
"462",462,0.00906431091250344
"463",463,0.00590099677293639
"464",464,0.00229913114013722
"465",465,0.0022270934509676
"466",466,0.00252346263542826
"467",467,0.00320362441081557
"468",468,0.00164746431567995
"469",469,0.00326489849094585
"470",470,0.00356987471870967
"471",471,0.00360193463815153
"472",472,0.00373797884176896
"473",473,0.00409895725411305
