"","Element ID","/Layer_3/GW Storage_Inflow (+)(AF/year)"
"1",1,0.488458845908126
"2",2,0.554271421672131
"3",3,0.921366181781684
"4",4,1.28189653214672
"5",5,0.790089986698488
"6",6,1.82973784493581
"7",7,1.47752230436598
"8",8,1.04120841744675
"9",9,1.05305191788541
"10",10,0.37958642952255
"11",11,0.140189189935995
"12",12,0.202252625322877
"13",13,0.332192852878803
"14",14,0.444854765208936
"15",15,0.248949632244742
"16",16,0.170863928438068
"17",17,0.40191865047618
"18",18,1.07261816361681
"19",19,0.851722235259384
"20",20,0.967718990981782
"21",21,0.850457092250285
"22",22,0.66972011306891
"23",23,0.710377197336521
"24",24,0.368222017283534
"25",25,0.868760371155768
"26",26,0.861175200692274
"27",27,0.490895173072742
"28",28,0.40954153921899
"29",29,0.420797707772915
"30",30,0.16642338187513
"31",31,0.221798980843111
"32",32,0.235055117527669
"33",33,0.265124734482714
"34",34,0.528846602778853
"35",35,0.39564848276586
"36",36,0.441801573451545
"37",37,0.8280826553747
"38",38,0.975990970465781
"39",39,1.43173404446242
"40",40,0.890360909221605
"41",41,0.715024354218934
"42",42,0.675478603194078
"43",43,0.62478980836853
"44",44,0.622625064988253
"45",45,1.07355352511562
"46",46,0.563959807854223
"47",47,1.04730895337669
"48",48,0.608740267411657
"49",49,0.230598023073516
"50",50,0.381378432277566
"51",51,0.125044852114808
"52",52,0.147792045923858
"53",53,0.188743724392651
"54",54,0.0727817174005252
"55",55,0.107768782460517
"56",56,0.330807838268178
"57",57,0.266214723467357
"58",58,0.381778928116007
"59",59,0.661659515284133
"60",60,1.0420661951251
"61",61,0.289240213302208
"62",62,1.29097180741392
"63",63,0.9700467636262
"64",64,0.93819609148391
"65",65,0.734342737435587
"66",66,0.667679787297299
"67",67,0.409527045298135
"68",68,0.380061896779361
"69",69,0.498928637270959
"70",70,0.429550587327966
"71",71,0.307762813313148
"72",72,0.481216801597533
"73",73,0.491024068043167
"74",74,0.315261663163695
"75",75,0.250748474379263
"76",76,0.127778256698667
"77",77,0.215665525102728
"78",78,0.0853015046131837
"79",79,0.219720080547463
"80",80,0.177775819945043
"81",81,0.225454383327538
"82",82,0.229565166346904
"83",83,0.370220242011339
"84",84,0.305892992907721
"85",85,0.369139653328014
"86",86,0.628276547776796
"87",87,0.670567804419161
"88",88,0.726059906975988
"89",89,0.344898755210179
"90",90,0.764541565742897
"91",91,0.418455379189612
"92",92,0.849256071287123
"93",93,0.316557627405813
"94",94,0.549838889749389
"95",95,0.160111157878645
"96",96,0.350193829859495
"97",97,0.319034506735984
"98",98,0.258299095174757
"99",99,0.357742867007107
"100",100,0.596528425921132
"101",101,0.386112088482744
"102",102,0.45262870185589
"103",103,0.30920305251604
"104",104,0.319220321811709
"105",105,0.286262933546735
"106",106,0.0983140505636955
"107",107,0.249634479529125
"108",108,0.429231118437604
"109",109,0.24251612539805
"110",110,0.145779190356497
"111",111,0.283751694736741
"112",112,0.276997287083974
"113",113,0.47797933320689
"114",114,0.397842029995071
"115",115,0.317585724512161
"116",116,0.314529511218316
"117",117,0.390997427877479
"118",118,0.491960871287413
"119",119,0.517273557045378
"120",120,0.655343928016888
"121",121,0.596898096932435
"122",122,0.533981562018318
"123",123,0.461476443582681
"124",124,0.621199831110154
"125",125,0.513331141538363
"126",126,0.287760936421211
"127",127,0.180046248959172
"128",128,0.239459774647812
"129",129,0.261517172903023
"130",130,0.0955477158870374
"131",131,0.247297966794333
"132",132,0.131285688260333
"133",133,0.494993679979063
"134",134,0.332987710085858
"135",135,0.294602440082937
"136",136,0.379653588646416
"137",137,0.263295339573575
"138",138,0.295221475952194
"139",139,0.166641700660635
"140",140,0.293505277557426
"141",141,0.11123873733067
"142",142,0.276711382240673
"143",143,0.427112800236859
"144",144,0.3127631519919
"145",145,0.262951036281412
"146",146,0.440580268661323
"147",147,0.31531744896992
"148",148,0.533159662423541
"149",149,0.433162867675072
"150",150,0.188489725349068
"151",151,0.564356165883663
"152",152,0.376420360183488
"153",153,0.313560117274566
"154",154,0.315748784810101
"155",155,0.522600039284841
"156",156,0.680141072569352
"157",157,0.66642224752002
"158",158,0.550747508785482
"159",159,0.464843744093503
"160",160,0.456655193580018
"161",161,0.372756833240426
"162",162,0.493916860449459
"163",163,0.38353631769077
"164",164,0.284353802930741
"165",165,0.126251062677812
"166",166,0.253905671717621
"167",167,0.403722891714668
"168",168,0.331697636411386
"169",169,0.096189378820704
"170",170,0.185421748643602
"171",171,0.210098351076379
"172",172,0.324000825303809
"173",173,0.132021019139313
"174",174,0.204322292982807
"175",175,0.146784101176533
"176",176,0.382264749614122
"177",177,0.240403233778398
"178",178,0.257281570716318
"179",179,0.1736240549385
"180",180,0.305283879131146
"181",181,0.360821355597465
"182",182,0.135372865628186
"183",183,0.181526775702769
"184",184,0.378687245314297
"185",185,0.447756234315762
"186",186,0.366514491206572
"187",187,0.369612959758892
"188",188,0.27822138256969
"189",189,0.315747802584222
"190",190,0.269711643060247
"191",191,0.371810554451145
"192",192,0.45020785117333
"193",193,0.658730687897702
"194",194,0.439716705080906
"195",195,0.276309135160767
"196",196,0.576953646867776
"197",197,0.673647051377002
"198",198,0.891641217964162
"199",199,0.870000506705323
"200",200,0.732062251266694
"201",201,0.512101073446339
"202",202,0.379143429814296
"203",203,0.285188489062705
"204",204,0.196923932163379
"205",205,0.127163604427788
"206",206,0.208774170483522
"207",207,0.284810108327018
"208",208,0.215910192256384
"209",209,0.241824759362427
"210",210,0.341360429481948
"211",211,0.429236050759367
"212",212,0.431536290956186
"213",213,0.381945734916428
"214",214,0.37711378912663
"215",215,0.325495308789737
"216",216,0.0895233495598417
"217",217,0.227228752393196
"218",218,0.312915139480286
"219",219,0.123188479020117
"220",220,0.259973714607233
"221",221,0.102694557120557
"222",222,0.389034034125064
"223",223,0.317530319031652
"224",224,0.544734212325077
"225",225,0.164448699059954
"226",226,0.266294928147845
"227",227,0.292180112528243
"228",228,0.305453290992812
"229",229,0.421954191998967
"230",230,0.408971336889581
"231",231,0.511818562625812
"232",232,0.396819167798178
"233",233,0.426391463852722
"234",234,0.707218908669408
"235",235,0.239115686103087
"236",236,0.422122262731461
"237",237,0.60912821331891
"238",238,0.933391669328451
"239",239,0.856969602015073
"240",240,0.602752876096252
"241",241,0.610010641687438
