"","Element ID","GW pumping (AF/year)"
"260",260,1174.69786723529
"261",261,1194.81194883586
"262",262,319.27085012688
"263",263,184.796452644831
"264",264,222.61161347864
"265",265,372.386476724137
"266",266,337.312732859841
"267",267,480.822901476897
"268",268,442.744470366407
"269",269,155.377195570043
"270",270,113.900591600993
"271",271,86.6336972356189
"272",272,66.0605506188966
"273",273,66.0365406252916
"274",274,142.51646636556
"275",275,264.480832627962
"276",276,413.364850622334
"277",277,331.569636287187
"278",278,267.845227164511
"279",279,89.4185040479253
"280",280,425.01159283879
"281",281,615.62762454993
"282",282,235.248001608559
"283",283,76.1902703525087
"284",284,130.498119567899
"285",285,203.117158289697
"286",286,292.508711200312
"287",287,160.135841863342
"288",288,103.630221348642
"289",289,268.190794809861
"290",290,253.925737741371
"291",291,146.0032532052
"292",292,324.011993956587
"293",293,141.574851286261
"294",294,177.216838091809
"295",295,324.907659466197
"296",296,380.761108068274
"297",297,433.732215150108
"298",298,455.008062930038
"299",299,416.375001925988
"300",300,705.785674390434
"301",301,1108.97995673988
"302",302,1629.32322549205
"303",303,456.838627484241
"304",304,164.808482346151
"305",305,143.886668616907
"306",306,461.970117457377
"307",307,79.1169452673027
"308",308,128.868324775613
"309",309,68.3632768698406
"310",310,176.368732737352
"311",311,208.292883106624
"312",312,322.042384960185
"313",313,388.301620899747
"314",314,217.570151336633
"315",315,86.556466084485
"316",316,65.7330900107465
"317",317,162.861428103505
"318",318,212.455041339045
"319",319,171.820697031346
"320",320,64.9201333739394
"321",321,215.017482638886
"322",322,312.362138096688
"323",323,136.548056589458
"324",324,123.316175715801
"325",325,45.6754833853018
"326",326,371.075953830981
"327",327,457.726522545871
"328",328,53.1870444746684
"329",329,180.325323175813
"330",330,88.6185102722236
"331",331,159.283313385211
"332",332,183.52072591553
"333",333,276.903642403658
"334",334,182.266008055911
"335",335,50.8106055494534
"336",336,160.83266546638
"337",337,229.756993431742
"338",338,207.956607567602
"339",339,291.199963394281
"340",340,403.841311772144
"341",341,590.032490289436
"342",342,477.664001050152
"343",343,482.226584957961
"344",344,724.940111834857
"345",345,1332.82567672417
"346",346,1811.93290861647
"347",347,425.766001896869
"348",348,81.0589689528818
"349",349,57.2612766360252
"350",350,63.1624145187163
"351",351,68.0387391022041
"352",352,515.868272310864
"353",353,148.096504482658
"354",354,305.4115499787
"355",355,155.114823288123
"356",356,112.984058440192
"357",357,57.3506456544197
"358",358,96.6673527748973
"359",359,226.860236213082
"360",360,107.446831978538
"361",361,78.68961388464
"362",362,175.266234346665
"363",363,117.161229650384
"364",364,315.272390695357
"365",365,299.476399811084
"366",366,110.108332648818
"367",367,273.135115693966
"368",368,62.2666827699571
"369",369,50.3315603598719
"370",370,76.0559095620611
"371",371,28.8367323511184
"372",372,166.149725254142
"373",373,199.990436070736
"374",374,189.624132119088
"375",375,217.373875750331
"376",376,87.8563677707854
"377",377,173.805132748836
"378",378,48.6592522550887
"379",379,105.245175285207
"380",380,148.78530393684
"381",381,209.579542844527
"382",382,189.53358022564
"383",383,63.3919181430708
"384",384,226.183602953662
"385",385,199.698804439879
"386",386,328.242625356994
"387",387,106.775082722025
"388",388,392.401836327613
"389",389,450.889095749966
"390",390,746.997256061385
"391",391,564.810249481255
"392",392,676.073013459083
"393",393,2067.70798654823
"394",394,739.724240147402
"395",395,2287.85773285789
"396",396,231.515676960751
"397",397,123.124993921929
"398",398,46.2766033547234
"399",399,247.972919704777
"400",400,450.598154467335
"401",401,540.942942572728
"402",402,269.25240457421
"403",403,723.75737615063
"404",404,131.609974384145
"405",405,134.946684147021
"406",406,220.269463200858
"407",407,403.048517142615
"408",408,292.725584795635
"409",409,188.257496013757
"410",410,53.8953333855049
"411",411,37.1618065936338
"412",412,207.931004332441
"413",413,422.966783833457
"414",414,513.270607787493
"415",415,679.587803982263
"416",416,451.884146430957
"417",417,207.081921106334
"418",418,79.2313976023327
"419",419,191.836277643934
"420",420,57.0959841298669
"421",421,560.88715448858
"422",422,504.332601130066
"423",423,383.64917278426
"424",424,178.948294911828
"425",425,561.549409189743
"426",426,388.314698339673
"427",427,96.15749258053
"428",428,48.216379251445
"429",429,197.724877441432
"430",430,160.160672497283
"431",431,52.2615168928945
"432",432,106.019147168191
"433",433,190.29546271385
"434",434,438.189436723621
"435",435,666.704653585639
"436",436,1185.72276781206
"437",437,489.15952134412
"438",438,1147.87388353814
"439",439,1260.8983134063
"440",440,541.757554847619
"441",441,1221.80473700698
"442",442,1229.12685133604
"443",443,480.537931154057
"444",444,894.545106559863
"445",445,241.728010871273
"446",446,127.794908482598
"447",447,48.5541689387492
"448",448,420.91632368285
"449",449,491.967888723722
"450",450,225.872625590174
"451",451,562.475407179092
"452",452,586.170294270608
"453",453,355.266171038181
"454",454,1058.13184320919
"455",455,491.19856049494
"456",456,510.67901243585
"457",457,139.109190708305
"458",458,132.173453691515
"459",459,181.423179357454
"460",460,496.191244396117
"461",461,494.980913703613
"462",462,500.671469645594
"463",463,549.597956688145
"464",464,530.4117389494
"465",465,760.948586865469
"466",466,304.774910225231
"467",467,274.42710315145
"468",468,95.7427573354248
"469",469,190.412542286541
"470",470,800.043724614248
"471",471,699.357984956942
"472",472,778.295087601224
"473",473,805.810459955974
"474",474,630.043426998744
"475",475,153.474695998317
"476",476,195.435169793468
"477",477,146.104394424363
"478",478,100.304300439955
"479",479,91.1261990264591
"480",480,113.571679109417
"481",481,474.392583773959
"482",482,473.714156401129
"483",483,625.052689648106
"484",484,823.201749305379
"485",485,739.701547667289
"486",486,394.909764990303
"487",487,386.048930338334
"488",488,968.611606454565
"489",489,888.865762181749
"490",490,793.74573033735
"491",491,935.194493472252
"492",492,378.821725235903
"493",493,586.336975856871
"494",494,1031.44972501931
"495",495,142.631194363297
"496",496,152.378395596097
"497",497,321.563859231478
"498",498,381.441670649639
"499",499,286.749725844319
"500",500,145.39489319512
"501",501,185.534814856186
"502",502,261.214832431496
"503",503,565.785330539826
"504",504,511.835863401396
"505",505,353.958424453776
"506",506,504.39490049945
"507",507,499.308772510533
"508",508,205.909238113145
"509",509,565.912690656817
"510",510,145.65372764812
"511",511,472.768848986139
"512",512,536.743178887138
"513",513,606.053444067906
"514",514,651.781374759735
"515",515,641.123118047694
"516",516,692.620230503576
"517",517,384.648312043846
"518",518,432.756342056739
"519",519,310.396340080663
"520",520,588.505752120627
"521",521,1135.99407565818
"522",522,486.55905507591
"523",523,256.545010823048
"524",524,437.118297202637
"525",525,599.470792824569
"526",526,181.122653210498
"527",527,240.01876453891
"528",528,268.668224992079
"529",529,406.198722597334
"530",530,331.286833915114
"531",531,316.150528264495
"532",532,550.382750513046
"533",533,469.384445800956
"534",534,513.136201751138
"535",535,584.338379188877
"536",536,164.088622039609
"537",537,299.41612708669
"538",538,503.169346002255
"539",539,701.028726575924
"540",540,750.149262289149
"541",541,297.435730629127
"542",542,232.818002684987
"543",543,110.613138512918
"544",544,355.893001386777
"545",545,293.171428950602
"546",546,361.85539877033
"547",547,140.121755990017
"548",548,260.395700959343
"549",549,265.320568278678
"550",550,186.177864108594
"551",551,289.949608005389
"552",552,131.931620863279
"553",553,60.515881388192
"554",554,106.571765417985
"555",555,100.760124233456
"556",556,254.475789651225
"557",557,203.801222665759
"558",558,253.624762372195
"559",559,107.738547788296
"560",560,208.291619533978
"561",561,279.824037930085
"562",562,454.118432641553
"563",563,567.742302822992
"564",564,493.97854062979
"565",565,371.76300141421
"566",566,478.350910840532
"567",567,558.971206773835
"568",568,652.478500446186
"569",569,511.072593990417
"570",570,196.359129216827
"571",571,325.483094713223
"572",572,414.926768363442
"573",573,574.518587960383
"574",574,361.076523039157
"575",575,396.354304769988
"576",576,418.762540187204
"577",577,279.97095805316
"578",578,333.910865732353
"579",579,253.741845514516
"580",580,223.437414217464
"581",581,511.318364445267
"582",582,581.265554330598
"583",583,528.211000834857
"584",584,313.283521882745
"585",585,77.7098873217846
"586",586,146.177288553513
"587",587,268.763354329864
"588",588,277.141217235607
"589",589,240.951954964207
"590",590,281.45033936279
"591",591,176.791718752323
"592",592,72.285075202283
"593",593,104.662422974516
"594",594,67.0836935696004
"595",595,252.509626995508
"596",596,136.689860266302
"597",597,258.484019586732
"598",598,192.377618964165
"599",599,234.325020656314
"600",600,197.524070334411
"601",601,57.6270305947031
"602",602,21.6764043726235
"603",603,58.6188081264603
"604",604,65.9176086815825
"605",605,126.521597540946
"606",606,43.8730211216931
"607",607,194.437264626377
"608",608,153.151604635321
"609",609,349.175056683647
"610",610,165.303694666322
"611",611,219.231777267719
"612",612,102.575383432151
"613",613,106.252036534162
"614",614,103.950162565269
"615",615,136.671745384027
"616",616,111.244074669398
"617",617,256.16601707356
"618",618,180.865429561905
"619",619,111.974477527114
"620",620,310.284682415582
"621",621,376.881577008093
"622",622,284.695898665377
"623",623,177.011248571867
"624",624,139.922623855732
"625",625,216.434608963523
"626",626,228.559571443345
"627",627,382.37359087411
"628",628,413.25398108831
"629",629,117.994722300351
"630",630,247.931084529459
"631",631,340.441029760394
"632",632,321.945775973504
"633",633,330.521103028767
"634",634,439.453757052138
"635",635,426.580272867084
"636",636,324.27716783862
"637",637,450.493066731257
"638",638,286.223175474391
"639",639,91.8863443045557
"640",640,409.140920012663
"641",641,184.353697256693
"642",642,439.001572762295
"643",643,174.791121522525
"644",644,231.559449479189
"645",645,326.470551275
"646",646,302.544106899167
"647",647,195.139912907813
"648",648,371.527856721581
"649",649,366.689482147452
"650",650,376.292012060375
"651",651,513.676496006774
"652",652,193.071742620503
"653",653,168.579502854182
"654",654,130.913515892076
"655",655,165.050915778331
"656",656,104.872961442294
"657",657,119.065229509024
"658",658,82.074573965779
"659",659,146.82943732283
"660",660,148.982609609186
"661",661,124.359711938823
"662",662,66.5021338409549
"663",663,190.580414296161
"664",664,70.8838754439532
"665",665,14.0786519314371
"666",666,60.616092221596
"667",667,31.4127599486534
"668",668,101.257914017904
"669",669,129.135493259509
"670",670,80.1809045870997
"671",671,30.7773503090941
"672",672,188.254784851057
"673",673,311.885732791412
"674",674,176.251922763116
"675",675,32.9082931787502
"676",676,57.6142912678345
"677",677,97.437654711423
"678",678,274.36941483068
"679",679,781.117721429933
"680",680,102.623807048378
"681",681,26.2433628856864
"682",682,120.135707783568
"683",683,132.770018086122
"684",684,116.286802254318
"685",685,74.1350785677649
"686",686,47.3290194455624
"687",687,43.5316579183571
"688",688,255.741161861142
"689",689,219.790731606894
"690",690,191.921057942838
"691",691,161.493705670065
"692",692,64.9922219608199
"693",693,159.631744074919
"694",694,212.913824759062
"695",695,217.170831638573
"696",696,208.075318333023
"697",697,68.4726417295305
"698",698,80.264746596178
"699",699,165.052453097539
"700",700,269.768966462965
"701",701,227.579478890162
"702",702,297.900498916501
"703",703,445.720722453213
"704",704,377.136306225958
"705",705,398.428287331403
"706",706,88.1348652627401
"707",707,108.04811671603
"708",708,164.557384742912
"709",709,159.363874856458
"710",710,706.510791802633
"711",711,153.677723089986
"712",712,617.146783550413
"713",713,115.839967283459
"714",714,141.059851308425
"715",715,264.129203920658
"716",716,177.198242203814
"717",717,50.6526642636101
"718",718,343.816692453597
"719",719,348.939757101835
"720",720,283.959730886169
"721",721,173.224426867609
"722",722,131.211811756793
"723",723,316.447853400245
"724",724,202.321878503698
"725",725,68.1250848509286
"726",726,59.7271854508848
"727",727,79.5709422699349
"728",728,150.269369486127
"729",729,147.175486769034
"730",730,177.555197110065
"731",731,130.955714323558
"732",732,104.949261277071
"733",733,92.5320809394919
"734",734,65.837178462907
"735",735,90.1498351586039
"736",736,50.0080535694442
"737",737,89.6966322564978
"738",738,42.8403237245108
"739",739,112.10052490754
"740",740,164.958005188443
"741",741,156.663810705897
"742",742,279.599503845366
"743",743,339.87683972085
"744",744,382.038287017297
"745",745,165.363638992349
"746",746,381.72859822833
"747",747,226.922803287638
"748",748,94.0249102810655
"749",749,177.341413403064
"750",750,303.398819623214
"751",751,157.348947704391
"752",752,120.349561644612
"753",753,41.085764620096
"754",754,59.1868095622101
"755",755,40.3585418280407
"756",756,33.2685747585513
"757",757,25.3508271871168
"758",758,20.784382375962
"759",759,53.9499318918738
"760",760,36.4665253899001
"761",761,75.0588614720147
"762",762,177.813796626264
"763",763,58.7675471998705
"764",764,77.5507937255348
"765",765,31.2941408282591
"766",766,158.341608638753
"767",767,202.099112828062
"768",768,191.559907225364
"769",769,245.718418893872
"770",770,200.895251052044
"771",771,125.554224001445
"772",772,196.012858521218
"773",773,202.956778275532
"774",774,244.747136456491
"775",775,69.7130980259518
"776",776,137.626895030641
"777",777,80.4321475089054
"778",778,142.402687032191
"779",779,230.415538205165
"780",780,226.785780338702
"781",781,194.574158817996
"782",782,433.886558957995
"783",783,286.926399784707
"784",784,90.0112966685933
"785",785,109.292186902436
"786",786,62.6129800107501
"787",787,145.94269236933
"788",788,193.676435075851
"789",789,69.3526779413196
"790",790,167.25548075081
"791",791,94.5220419643201
"792",792,118.166671429469
"793",793,134.128562112543
"794",794,312.593645629803
"795",795,174.432083134084
"796",796,213.878206342362
"797",797,91.9850271435384
"798",798,130.105966105797
"799",799,291.825244312447
"800",800,51.1194518407767
"801",801,123.917648505406
"802",802,120.050463286306
"803",803,110.139978262234
"804",804,159.295694160415
"805",805,177.078839167252
"806",806,92.3892336120246
"807",807,27.6530085752151
"808",808,24.4039554526064
"809",809,30.9685926264439
"810",810,81.5304299873481
"811",811,159.574069316948
"812",812,240.253674940095
"813",813,160.628995278602
"814",814,485.700493623326
"815",815,600.190496525473
"816",816,563.430649530817
"817",817,744.960768643871
"818",818,773.511092630044
"819",819,522.325461990019
"820",820,274.286264319474
"821",821,153.787283015361
"822",822,582.746588785609
"823",823,95.961661844527
"824",824,191.51474780661
"825",825,33.7309022811386
"826",826,63.4567245362627
"827",827,37.1182765442729
"828",828,53.9740583702475
"829",829,32.1548650443813
"830",830,100.821146993569
"831",831,130.178907833244
"832",832,39.9130692043744
"833",833,24.7228285139828
"834",834,117.432503024434
"835",835,144.324268055747
"836",836,183.695542937286
"837",837,390.165209463511
"838",838,230.042529205782
"839",839,182.93040729119
"840",840,159.590119806562
"841",841,213.215313592597
"842",842,176.148390171883
"843",843,103.661032758442
"844",844,217.443927574768
"845",845,134.467951975204
"846",846,166.341133363463
"847",847,135.549715858933
"848",848,96.089456553637
"849",849,178.961076322994
"850",850,388.897599371212
"851",851,411.233671070879
"852",852,192.622230035402
"853",853,251.146240362056
"854",854,303.018591473434
"855",855,439.242232199952
"856",856,492.332258742063
"857",857,197.720400690468
"858",858,202.755256023542
"859",859,81.7669646299042
"860",860,419.956120078825
"861",861,272.829159025572
"862",862,308.4438429033
"863",863,242.0592654819
"864",864,191.784750709044
"865",865,71.5741780562551
"866",866,239.415278750382
"867",867,160.430763576903
"868",868,85.933336932174
"869",869,40.5213611868711
"870",870,96.2527047573758
"871",871,141.665917370977
"872",872,189.024423738603
"873",873,108.881011776744
"874",874,122.82063689946
"875",875,90.4931869544832
"876",876,73.358299023343
"877",877,25.5604617820861
"878",878,141.780198807238
"879",879,118.793766040901
"880",880,94.8938613664322
"881",881,175.291050923836
"882",882,314.064533456938
"883",883,489.237305467188
"884",884,746.28419369648
"885",885,740.677511884109
"886",886,612.981160036715
"887",887,653.086823396011
"888",888,657.270730463801
"889",889,282.834935978792
"890",890,1387.97840743977
"891",891,1047.48155306938
"892",892,144.933438705625
"893",893,87.7017827788969
"894",894,110.377323969006
"895",895,22.7386394554583
"896",896,90.2287060747772
"897",897,93.2759888424748
"898",898,144.688983836596
"899",899,104.438133594793
"900",900,64.4778781687196
"901",901,245.923892230198
"902",902,83.1310707027297
"903",903,463.583029568
"904",904,337.343406274891
"905",905,266.053138689367
"906",906,150.831435506498
"907",907,53.1404566943543
"908",908,108.336775216367
"909",909,204.741799163085
"910",910,233.646269375926
"911",911,142.86947532772
"912",912,53.2185194181715
"913",913,179.992722236478
"914",914,164.42030198867
"915",915,139.22365659416
"916",916,53.9244036753061
"917",917,453.179642177194
"918",918,249.152174777137
"919",919,193.551195549445
"920",920,112.229358241594
"921",921,164.094830307903
"922",922,281.750498480377
"923",923,122.212551883957
"924",924,249.651095829603
"925",925,115.157625130291
"926",926,69.1730502758528
"927",927,174.966796309829
"928",928,73.3343974478155
"929",929,35.6298801921188
"930",930,31.7814544711778
"931",931,93.222881689999
"932",932,53.1126248523103
"933",933,24.9165487644406
"934",934,127.368580609993
"935",935,18.4516520165438
"936",936,86.3013215146871
"937",937,137.745268451542
"938",938,91.5025087047972
"939",939,22.192544149796
"940",940,19.3093866447106
"941",941,14.4721577462263
"942",942,52.1410935981278
"943",943,34.3406009220382
"944",944,133.116594824071
"945",945,488.0129963865
"946",946,79.7831100932938
"947",947,195.936534167525
"948",948,270.631090605074
"949",949,382.853784755531
"950",950,217.730328198094
"951",951,436.56716983323
"952",952,442.854847522859
"953",953,534.443684273677
"954",954,433.341471099323
"955",955,489.269289374304
"956",956,170.570746046385
"957",957,520.665108466106
"958",958,567.334721246431
"959",959,504.868793714883
"960",960,1120.5002256042
"961",961,113.66506620794
"962",962,101.264623295995
"963",963,28.7859779634162
"964",964,38.7614976207767
"965",965,107.379814156624
"966",966,133.736497628978
"967",967,169.890408048143
"968",968,64.698146420914
"969",969,461.615745109018
"970",970,418.132221321749
"971",971,224.25337437529
"972",972,44.965873532762
"973",973,231.627904097
"974",974,77.9468138062144
"975",975,198.441149073795
"976",976,206.56546579022
"977",977,219.112718862328
"978",978,54.5840260248072
"979",979,123.64950173131
"980",980,178.609885330735
"981",981,235.72905881671
"982",982,486.759118330122
"983",983,676.032497443209
"984",984,187.074627426686
"985",985,397.069471479001
"986",986,196.831272491028
"987",987,85.3673847463161
"988",988,39.7240134123814
"989",989,72.2677367576727
"990",990,37.8729672237155
"991",991,273.039924974864
"992",992,199.585567915738
"993",993,153.255487657322
"994",994,122.928480568809
"995",995,95.203065809723
"996",996,56.4641007565375
"997",997,20.0621916669122
"998",998,74.0426850461852
"999",999,36.5595531071261
"1000",1000,15.9290330027646
"1001",1001,11.6490705823104
"1002",1002,210.401781700199
"1003",1003,53.1538589328873
"1004",1004,126.392996884765
"1005",1005,236.115824557261
"1006",1006,99.2837278332402
"1007",1007,268.102566854716
"1008",1008,231.91424677149
"1009",1009,423.057751909237
"1010",1010,143.138257853482
"1011",1011,415.386615100954
"1012",1012,388.857343000818
"1013",1013,261.432748139272
"1014",1014,450.645962607387
"1015",1015,358.208724235995
"1016",1016,675.630799501348
"1017",1017,623.664476850417
"1018",1018,261.196573710638
"1019",1019,811.206501166921
"1020",1020,598.609919482058
"1021",1021,891.633155039722
"1022",1022,8.01277969697504
"1023",1023,9.43694471478898
"1024",1024,76.1718914030778
"1025",1025,32.1605851065481
"1026",1026,94.8605369005246
"1027",1027,155.330827722115
"1028",1028,162.305329659679
"1029",1029,92.4193130962105
"1030",1030,375.038270186193
"1031",1031,101.41462831952
"1032",1032,310.842221311583
"1033",1033,48.7570651568145
"1034",1034,180.163932762014
"1035",1035,183.934569874802
"1036",1036,102.268892926096
"1037",1037,286.341292838251
"1038",1038,119.809288380742
"1039",1039,230.200638421995
"1040",1040,174.250394669079
"1041",1041,89.7374930431714
"1042",1042,184.570226212167
"1043",1043,172.468939457968
"1044",1044,117.788805890269
"1045",1045,30.7483416200317
"1046",1046,350.973319983512
"1047",1047,444.168914289042
"1048",1048,553.893163304695
"1049",1049,237.997178455664
"1050",1050,195.388374161531
"1051",1051,276.847185031315
"1052",1052,244.10427175191
"1053",1053,93.0579075734497
"1054",1054,244.542900421632
"1055",1055,161.031621928987
"1056",1056,187.57246171338
"1057",1057,79.4240198023384
"1058",1058,51.4099926873617
"1059",1059,32.9780591152413
"1060",1060,39.8992266635097
"1061",1061,12.7659265653116
"1062",1062,17.7421128204869
"1063",1063,152.912863316064
"1064",1064,150.516351976467
"1065",1065,223.235146420037
"1066",1066,83.0168676986048
"1067",1067,320.97023858518
"1068",1068,180.807689512057
"1069",1069,180.099918172838
"1070",1070,289.786754326708
"1071",1071,318.037333440612
"1072",1072,335.392884707703
"1073",1073,623.516158430035
"1074",1074,176.806329336103
"1075",1075,249.177948397945
"1076",1076,289.534833357923
"1077",1077,433.239476924398
"1078",1078,479.139105123721
"1079",1079,649.91428029155
"1080",1080,365.110392141896
"1081",1081,209.175483474431
"1082",1082,181.882276816547
"1083",1083,112.256203683202
"1084",1084,298.028158373163
"1085",1085,409.108126550135
"1086",1086,7.20855280924362
"1087",1087,9.42826235544155
"1088",1088,13.5712496311466
"1089",1089,3.64709133471916
"1090",1090,1.7751941633428
"1091",1091,25.9378709693048
"1092",1092,80.819891433947
"1093",1093,106.158090776195
"1094",1094,292.479800962762
"1095",1095,224.327003399211
"1096",1096,260.935454213225
"1097",1097,160.352170465295
"1098",1098,160.498406741658
"1099",1099,175.472924345941
"1100",1100,136.372351300457
"1101",1101,137.481152638244
"1102",1102,59.8936704248927
"1103",1103,123.595037526217
"1104",1104,144.213127759199
"1105",1105,106.186522845635
"1106",1106,28.0745448151903
"1107",1107,28.5727756056285
"1108",1108,25.0693773359651
"1109",1109,44.6554454267817
"1110",1110,69.9499477715471
"1111",1111,121.792175543716
"1112",1112,261.665711554315
"1113",1113,199.075872685472
"1114",1114,403.090185067054
"1115",1115,524.273572368257
"1116",1116,180.815087759302
"1117",1117,371.982096323471
"1118",1118,140.221132902622
"1119",1119,175.793353399884
"1120",1120,211.328490904664
