"","Element ID","/Layer_3/Subsidence_Inflow (+)(AF/year)"
"1",1,0.0228039402779832
"2",2,0.0341215548357885
"3",3,0.058201908538983
"4",4,0.0629527936558174
"5",5,0.0309324110698813
"6",6,0.0731420899628435
"7",7,0.0541553154892635
"8",8,0.0335774961615358
"9",9,0.0268045683121176
"10",10,0.0124719062068653
"11",11,0.00577384540728274
"12",12,0.0100702371656499
"13",13,0.0181041187847924
"14",14,0.0344606671133365
"15",15,0.0342311264541471
"16",16,0.0169069927933382
"17",17,0.0426146239341482
"18",18,0.0632569073452652
"19",19,0.0445820966692809
"20",20,0.0407948882258995
"21",21,0.0267458380255114
"22",22,0.0207956111392581
"23",23,0.0187332803127961
"24",24,0.00873253329754854
"25",25,0.018561513962532
"26",26,0.0181632925125183
"27",27,0.0131699259286986
"28",28,0.0130234851663815
"29",29,0.0166032064121513
"30",30,0.00778870880795121
"31",31,0.0115140375711927
"32",32,0.0125021078165021
"33",33,0.0117912674671026
"34",34,0.03029908607662
"35",35,0.0400395621467104
"36",36,0.0442456554219119
"37",37,0.0435678844313238
"38",38,0.0276997184843451
"39",39,0.030002929195017
"40",40,0.0238088449961116
"41",41,0.0225919483633947
"42",42,0.0208806129889548
"43",43,0.0164172049433627
"44",44,0.0135667065782201
"45",45,0.0201403669268019
"46",46,0.0095573904831912
"47",47,0.0189449852559837
"48",48,0.0146225613603933
"49",49,0.00636459964044983
"50",50,0.0107158338101692
"51",51,0.00408872323337198
"52",52,0.00572616115530628
"53",53,0.00893907771811584
"54",54,0.00360692690475577
"55",55,0.00551156398756853
"56",56,0.0136333812180694
"57",57,0.0100797042210019
"58",58,0.0110313115625661
"59",59,0.0186098833509147
"60",60,0.0292613085010647
"61",61,0.0154928088883643
"62",62,0.0219772877237918
"63",63,0.0141725319012264
"64",64,0.0173813290141813
"65",65,0.0174786044092626
"66",66,0.0189702609386044
"67",67,0.0153449009918411
"68",68,0.0149855304931598
"69",69,0.0157684900870099
"70",70,0.0108394479448461
"71",71,0.00662899813661946
"72",72,0.01080896797966
"73",73,0.0116316954873517
"74",74,0.00737496366246484
"75",75,0.00680052981716453
"76",76,0.00377802763521388
"77",77,0.00754387966539652
"78",78,0.00341767413471744
"79",79,0.00824793163010588
"80",80,0.0072671238080551
"81",81,0.00792133941613301
"82",82,0.00783478820317329
"83",83,0.0108601846415806
"84",84,0.00782060184428188
