"","Element ID","/Layer_4/GW Storage_Inflow (+)(AF/year)"
"1",1,0.258446555431857
"2",2,0.463922968662221
"3",3,1.11475260517028
"4",4,1.56891670277498
"5",5,0.930006259200008
"6",6,1.82238795497569
"7",7,1.12781085963787
"8",8,0.538422240881009
"9",9,0.480794267404521
"10",10,0.140486344242936
"11",11,0.060210988618066
"12",12,0.0953767246230324
"13",13,0.185249173648675
"14",14,0.398172184508883
"15",15,0.436184306400691
"16",16,0.252936358678469
"17",17,0.662496501996559
"18",18,1.22132391413037
"19",19,0.791627819640103
"20",20,0.590650702250029
"21",21,0.249206302860628
"22",22,0.164020037422234
"23",23,0.177632038815277
"24",24,0.0906622912052387
"25",25,0.263635858877636
"26",26,0.363767459972286
"27",27,0.174637775625288
"28",28,0.160727112738305
"29",29,0.192790296151518
"30",30,0.0811409601501944
"31",31,0.109265354371817
"32",32,0.108283775591737
"33",33,0.121646631693966
"34",34,0.344080473669511
"35",35,0.498688803202975
"36",36,0.643698700942024
"37",37,0.604204607757391
"38",38,0.353534427994107
"39",39,0.378275924129798
"40",40,0.161497308557062
"41",41,0.0680664989853691
"42",42,0.0688227272334693
"43",43,0.0985066080017343
"44",44,0.141264368149481
"45",45,0.288908969790754
"46",46,0.188986614459863
"47",47,0.4003540380878
"48",48,0.216699576656413
"49",49,0.0827732950204247
"50",50,0.143559441421979
"51",51,0.0518900228520372
"52",52,0.0700558111267008
"53",53,0.0934945962682488
"54",54,0.0346433201931021
"55",55,0.0493117500318242
"56",56,0.131290662271272
"57",57,0.104671896186036
"58",58,0.149285312881547
"59",59,0.272441248040017
"60",60,0.425261817957195
"61",61,0.203425565641395
"62",62,0.418296201670859
"63",63,0.287983520624737
"64",64,0.224846107630227
"65",65,0.152114668611737
"66",66,0.111240664072557
"67",67,0.0296979569715767
"68",68,0.0184295557387478
"69",69,0.0556504885838505
"70",70,0.0730533543416538
"71",71,0.0646571781803713
"72",72,0.0920932342070111
"73",73,0.178254565780955
"74",74,0.123772933894477
"75",75,0.103777100564772
"76",76,0.0532606832076071
"77",77,0.0977014499421797
"78",78,0.0410140993315553
"79",79,0.0936968145603861
"80",80,0.0735572686506015
"81",81,0.0844539658847653
"82",82,0.0838773595121591
"83",83,0.135982743610279
"84",84,0.113685191588619
"85",85,0.168187012783628
"86",86,0.264243811321457
"87",87,0.260757871163859
"88",88,0.206383305022484
"89",89,0.0898837075440851
"90",90,0.186401303288652
"91",91,0.103216203510515
"92",92,0.19371271647287
"93",93,0.0677354770641397
"94",94,0.113578169180292
"95",95,0.0322586255921819
"96",96,0.0659468524039295
"97",97,0.0491130288431562
"98",98,0.0215015985215409
"99",99,0.0181229101251089
"100",100,0.0609056773290592
"101",101,0.0541683757216371
"102",102,0.0672339570665043
"103",103,0.0592404442134341
"104",104,0.0605836179366737
"105",105,0.130648211750584
"106",106,0.0423152418045382
"107",107,0.109948313020648
"108",108,0.170070740092565
"109",109,0.102301844623458
"110",110,0.0545861219355556
"111",111,0.107208542850568
"112",112,0.103028122385602
"113",113,0.182773731275642
"114",114,0.146771177164689
"115",115,0.109210800450426
"116",116,0.117363409680075
