"","Element ID","/Layer_2/Subsidence_Inflow (+)(AF/year)"
"1",1,0.0131391610494402
"2",2,0.0256384298567941
"3",3,0.0585339038538045
"4",4,0.0749784199887342
"5",5,0.041277639875058
"6",6,0.0824970050275207
"7",7,0.0474142781433
"8",8,0.0286039675736364
"9",9,0.017228092880071
"10",10,0.00135659426403384
"11",11,0.00219129466352949
"12",12,0.00504878198386612
"13",13,0.0131835657788389
"14",14,0.0281865713427764
"15",15,0.0293880484678903
"16",16,0.0146676984152763
"17",17,0.0406403553738032
"18",18,0.0665068756212163
"19",19,0.0455004750289148
"20",20,0.040112432342657
"21",21,0.0275261288949255
"22",22,0.021758582615708
"23",23,0.0164830045924144
"24",24,0.00676257615510809
"25",25,0.012889701838535
"26",26,0.0119142249186532
"27",27,0.000446288813320743
"28",28,0.000655430098756277
"29",29,0.00297607998932676
"30",30,0.00255969832564673
"31",31,0.00532926854499745
"32",32,0.00824998304309893
"33",33,0.011577036034623
"34",34,0.0312110663155292
"35",35,0.0392160953327199
"36",36,0.0431461011485601
"37",37,0.0429243309203562
"38",38,0.0260283485248544
"39",39,0.0236859678216996
"40",40,0.0222408431655121
"41",41,0.0217118996393558
"42",42,0.0186264320378408
"43",43,0.0135082550546895
"44",44,0.00949810268344355
"45",45,0.018407299645263
"46",46,0.00938391967694901
"47",47,0.0152208673034279
"48",48,0.000332871395703534
"49",49,0.000144324697763321
"50",50,0.000513626276017779
"51",51,0.000319477636205998
"52",52,0.00116301797504478
"53",53,0.00369711621515606
"54",54,0.00192818192338808
"55",55,0.00320584332548281
"56",56,0.00796880770440411
"57",57,0.00842928941496369
"58",58,0.0154694892832682
"59",59,0.0259963007881363
"60",60,0.0313938142038661
"61",61,0.015976396488608
"62",62,0.0206377503546149
"63",63,0.0100844431618836
"64",64,0.0117270562409717
"65",65,0.01372042056272
"66",66,0.0157925715325269
"67",67,0.0134285988276795
"68",68,0.0126758779880181
"69",69,0.013015361366321
"70",70,0.00857206609011968
"71",71,0.00578377528038639
"72",72,0.0117226090595241
"73",73,0.000424932133161673
"74",74,0.000766728650689382
"75",75,0.0010686965027446
"76",76,0.000446375068179848
"77",77,0.00161491623475463
"78",78,0.00118444744414201
"79",79,0.00324742508134222
"80",80,0.00363309699982112
"81",81,0.00352123114704023
"82",82,0.00398372741166722
"83",83,0.00608689005005916
"84",84,0.00665195321238827
"85",85,0.0141455897567122
"86",86,0.0191498471389798
"87",87,0.0127673415029969
"88",88,0.0113633289992861
"89",89,0.00496668909615147
"90",90,0.0100364129466051
"91",91,0.0044707546467103
"92",92,0.0107673578453947
"93",93,0.00526723580843155
"94",94,0.0106189996436812
"95",95,0.00351855418133144
"96",96,0.00837066923708237
"97",97,0.00912419768453889
"98",98,0.0104660738351831
"99",99,0.0156152197205792
"100",100,0.0205898812886058
"101",101,0.0117668609326687
"102",102,0.0159593409483728
"103",103,0.00945251084055883
"104",104,0.00757799980556327
"105",105,0.00110092718875538
"106",106,0.000372082237671807
"107",107,0.00148639958420613
"108",108,0.00418399813267522
"109",109,0.0021959060985233
"110",110,0.00173388122940076
"111",111,0.00328199831168677
"112",112,0.00377847886106143
"113",113,0.00550163156905552
"114",114,0.0050403810355327
"115",115,0.00420029844436947
"116",116,0.00509213121396856
"117",117,0.0100150045919762
"118",118,0.00835927728201831
"119",119,0.00985093271019921
"120",120,0.014715762280824
"121",121,0.0124336144500976
"122",122,0.0095920741724611
"123",123,0.00832883059590165
"124",124,0.0090726857499146
"125",125,0.00931918066234274
"126",126,0.00598868768692652
"127",127,0.00365899638964424
"128",128,0.00533144134833514
"129",129,0.00705004553632931
"130",130,0.00300916017245117
"131",131,0.00984860257382087
"132",132,0.00634413600699256
"133",133,0.0199575694208269
"134",134,0.0126266801913795
"135",135,0.0108480817449339
"136",136,0.0137166350269891
"137",137,0.00865966514262977
"138",138,0.00954232065735267
"139",139,0.00494915048941628
"140",140,0.00859500955959812
"141",141,0.00258571107629307
"142",142,0.00746570033363799
"143",143,0.00157373544958627
"144",144,0.00185858082381892
"145",145,0.00171409910622666
"146",146,0.00397346556350828
"147",147,0.00311611816253628
"148",148,0.00556567022160654
"149",149,0.00484688933642587
"150",150,0.00226431606293677
"151",151,0.00725982199460825
"152",152,0.00569257269351963
"153",153,0.00467189567189852
"154",154,0.00462284911082321
"155",155,0.00957898623878313
"156",156,0.016067914892612
"157",157,0.0198150139957752
"158",158,0.0169515021189702
"159",159,0.0125234912940572
"160",160,0.0116730390810894
"161",161,0.0110774629675737
"162",162,0.0133215990403727
"163",163,0.00802891523877829
"164",164,0.00660696524805282
"165",165,0.00300139726121196
"166",166,0.00557026146821671
"167",167,0.00937302130089492
"168",168,0.00782651237281102
"169",169,0.0026735727021517
"170",170,0.00638751918642953
"171",171,0.00786850171037142
"172",172,0.0104380851057134
"173",173,0.00411134269416916
"174",174,0.00693531118777631
"175",175,0.0051883774342821
"176",176,0.0130618364356661
"177",177,0.00792639359440599
"178",178,0.00812933041100674
"179",179,0.00572763237111073
"180",180,0.01009628565708
"181",181,0.0114284077958999
"182",182,0.00410912764735755
"183",183,0.00509716638129608
"184",184,0.0102454795053888
"185",185,0.00138834250711946
"186",186,0.00157819563543704
"187",187,0.00237447188994554
"188",188,0.00205680063263146
"189",189,0.00274185320387384
"190",190,0.00246854262869653
"191",191,0.00384868144264525
"192",192,0.00531173330933395
"193",193,0.00776997079229109
"194",194,0.00609125129097813
"195",195,0.00395316573440494
"196",196,0.00936001802115955
"197",197,0.0134530240219361
"198",198,0.0196563058558922
"199",199,0.0229721754160288
"200",200,0.0244019250797803
"201",201,0.0201408750772093
"202",202,0.015940835496959
"203",203,0.0123445387916308
"204",204,0.0100154656594367
"205",205,0.00917678758160104
"206",206,0.00821275760995245
"207",207,0.0099929708496224
"208",208,0.00749864445875821
"209",209,0.00653412658812957
"210",210,0.00885290432585318
"211",211,0.0113371640398675
"212",212,0.0116739509536198
"213",213,0.0108630608958195
"214",214,0.010238602536035
"215",215,0.009975142519377
"216",216,0.00302976098757282
"217",217,0.00625683227490078
"218",218,0.00856443996165674
"219",219,0.00332709437800776
"220",220,0.00759996364955683
"221",221,0.00328238883959022
"222",222,0.0100478721600396
"223",223,0.00788846021557318
"224",224,0.0126339514160499
"225",225,0.000465960370950599
"226",226,0.000671977846173797
"227",227,0.000817605719917931
"228",228,0.00129989856998361
"229",229,0.00318525229423346
"230",230,0.00364409567569656
"231",231,0.00517230568923263
"232",232,0.00469232277904714
"233",233,0.00609852232287141
"234",234,0.01232374422992
"235",235,0.00369915030752394
"236",236,0.00891984906318559
"237",237,0.0149799208098824
"238",238,0.0243889339198061
"239",239,0.0335434227134706
"240",240,0.0771144945045218
"241",241,0.11708013278032
"242",242,0.148581261796859
"243",243,0.0639745472581584
"244",244,0.0337039203035295
"245",245,0.0418330866878154
"246",246,0.0559494633888682
"247",247,0.0569498166320026
"248",248,0.0426234744886015
"249",249,0.0166399810536859
"250",250,0.0119240095691347
"251",251,0.00826179145121
"252",252,0.00952342421669822
"253",253,0.0128818773936082
"254",254,0.00482703523926772
"255",255,0.0135108641321701
"256",256,0.0153322113678509
"257",257,0.0153592007726825
"258",258,0.00728595080558174
"259",259,0.027464131307989
"260",260,0.0326206242505252
"261",261,0.0304985470853559
"262",262,0.000148593028629185
"263",263,0.000164609607346325
"264",264,0.000230225652821014
"265",265,0.00035619311477738
"266",266,0.00019939250419058
"267",267,0.000371279966999747
"268",268,0.000423902907827322
"269",269,0.000995133652187386
"270",270,0.00345322489388346
"271",271,0.00455478325356823
"272",272,0.00700174700739971
"273",273,0.00521556570758649
"274",274,0.00875921205595978
"275",275,0.017190076701469
"276",276,0.0226285010511844
"277",277,0.0282001004338911
"278",278,0.0428894042550764
"279",279,0.132221275455852
"280",280,0.161740631664657
"281",281,0.25947911794308
"282",282,0.27801401953844
"283",283,0.213787448378408
"284",284,0.15544166666992
"285",285,0.0502898145189696
"286",286,0.118031692923936
"287",287,0.125315611904338
"288",288,0.125750223421682
"289",289,0.105232980529812
"290",290,0.0841934744398183
"291",291,0.0737679451555478
"292",292,0.0391713844605089
"293",293,0.0105038412239045
"294",294,0.0113817983954927
"295",295,0.016666910240514
"296",296,0.0150473606076969
"297",297,0.0198867163080006
"298",298,0.0248678555824228
"299",299,0.0271580903902978
"300",300,0.0372000913917097
"301",301,0.0540500859507899
"302",302,0.058777748760031
"303",303,7.21309584793913e-05
"304",304,6.76641337697313e-05
"305",305,0.000171551737915378
"306",306,0.000571924445626135
"307",307,0.000105847492851342
"308",308,0.000439538326570112
"309",309,0.000317465207915197
"310",310,0.000507399863272501
"311",311,0.000264657592554209
"312",312,0.000284460207962622
"313",313,0.000297572469507362
"314",314,0.000190997593331914
"315",315,0.000779535099113018
"316",316,0.00437078697862872
"317",317,0.00925127928396115
"318",318,0.0143654414272671
"319",319,0.0165841196624045
"320",320,0.00906067445181916
"321",321,0.0500466879865391
"322",322,0.146837202780478
"323",323,0.24503577622322
"324",324,0.256712288949491
"325",325,0.104615539678363
"326",326,0.232645512535368
"327",327,0.199561953267468
"328",328,0.250430008309378
"329",329,0.162765055083401
"330",330,0.105680475206852
"331",331,0.121046644199659
"332",332,0.0546077606582683
"333",333,0.141018072416263
"334",334,0.148056313760364
"335",335,0.116524357187714
"336",336,0.064602665205641
"337",337,0.0721777945283347
"338",338,0.0777929597921897
"339",339,0.0137493143183643
"340",340,0.0189597954334417
"341",341,0.0302845756799075
"342",342,0.024421075610658
"343",343,0.0375140615892441
"344",344,0.0396708692918916
"345",345,0.054177021441879
"346",346,0.0785794140962139
"347",347,0.000288093819523138
"348",348,0.000413966948237826
"349",349,0.00107858095318971
"350",350,0.00246405890157112
"351",351,0.00217447028671396
"352",352,0.00147860373247699
"353",353,0.000885596607502922
"354",354,0.00122864492201603
"355",355,0.000730246491070136
"356",356,0.000432935472053392
"357",357,0.000149932635287037
"358",358,0.000409773574642731
"359",359,0.00102472752670627
"360",360,0.00528877364118113
"361",361,0.00356610562907552
"362",362,0.0103984001752599
"363",363,0.030584513918707
"364",364,0.0922602939523264
"365",365,0.102141125497224
"366",366,0.283772606254133
"367",367,0.451562808468604
"368",368,0.130979531809021
"369",369,0.107577303840236
"370",370,0.153101748734895
"371",371,0.05084185945658
"372",372,0.0795353295016628
"373",373,0.145378568317335
"374",374,0.0803700799761078
"375",375,0.090310537114676
"376",376,0.0306872264370659
"377",377,0.0609807321087138
"378",378,0.0227412260524873
"379",379,0.0532816413821423
"380",380,0.0726541832720815
"381",381,0.0881237688864877
"382",382,0.0836994275894621
"383",383,0.0228096104403835
"384",384,0.0559567650471113
"385",385,0.0280599164894459
"386",386,0.0160101367130751
"387",387,0.00602478576809464
"388",388,0.025436103004123
"389",389,0.0370008045147161
"390",390,0.0485858011424571
"391",391,0.0259954614939
"392",392,0.0288350899948381
"393",393,0.0824491431298452
"394",394,0.0300042937086419
"395",395,0.0949072153701302
"396",396,0.000627685003410681
"397",397,0.000764524077889625
"398",398,0.0014796088714472
"399",399,0.00401112766196412
"400",400,0.00774012956331128
"401",401,0.00531229661275804
"402",402,0.001600584747581
"403",403,0.00631743772106734
"404",404,0.00323827118721444
"405",405,0.00271773775192583
"406",406,0.00203622773496501
"407",407,0.00162181267129443
"408",408,0.00178118267941434
"409",409,0.00473007465427867
"410",410,0.00819675444361645
"411",411,0.0156802619967957
"412",412,0.00598457894839297
"413",413,0.0370357450507701
"414",414,0.157364480773877
"415",415,0.386982729254823
"416",416,0.582938508193822
"417",417,0.559264987622483
"418",418,0.160597184199847
"419",419,0.320890160314968
"420",420,0.0700528699640014
